corp_code,corp_name,fiscal_year,filing_year,rcept_no,rcept_dt,report_nm,MaterialCorrection,MaterialKeywordHits,MaterialKeywords,period_group
00141307,영풍,2024,2025,20250401003228,20250401,[기재정정]사업보고서 (2024.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00122472,PKC,2018,2019,20190814000485,20190814,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00122472,PKC,2018,2019,20190814000481,20190814,[기재정정]사업보고서 (2017.12),0,0,,2018-2021
00122472,PKC,2019,2020,20200330002989,20200330,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00122472,PKC,2019,2020,20200330002939,20200330,[기재정정]사업보고서 (2017.12),0,0,,2018-2021
00122472,PKC,2019,2020,20200330002895,20200330,[기재정정]사업보고서 (2016.12),0,0,,2018-2021
00122472,PKC,2022,2023,20230831001561,20230831,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00122472,PKC,2023,2024,20240315000854,20240315,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00163716,한창,2020,2021,20210817001332,20210817,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00163716,한창,2020,2021,20210331001256,20210331,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00163716,한창,2024,2025,20250801000425,20250801,[기재정정]사업보고서 (2024.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00129235,삼화왕관,2018,2019,20190626000216,20190626,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00129235,삼화왕관,2020,2021,20210608000200,20210608,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00103006,고려제강,2018,2019,20190402001474,20190402,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00103006,고려제강,2024,2025,20250515002790,20250515,[기재정정]사업보고서 (2024.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00103006,고려제강,2024,2025,20250321001098,20250321,[기재정정]사업보고서 (2024.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00153755,태양금속공업,2021,2022,20220630000614,20220630,[기재정정]사업보고서 (2019.12),0,0,,2018-2021
00153755,태양금속공업,2021,2022,20220630000603,20220630,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00153755,태양금속공업,2021,2022,20220630000596,20220630,[기재정정]사업보고서 (2017.12),0,0,,2018-2021
00153755,태양금속공업,2021,2022,20220630000577,20220630,[기재정정]사업보고서 (2016.12),0,0,,2018-2021
00132211,SUN&L,2021,2022,20220812000487,20220812,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2018-2021
00132211,SUN&L,2022,2023,20230515001480,20230515,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00157681,롯데정밀화학,2023,2024,20240329003375,20240329,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00157681,롯데정밀화학,2024,2025,20250327000664,20250327,[기재정정]사업보고서 (2024.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00109693,DL,2019,2020,20200515001792,20200515,[기재정정]사업보고서 (2019.12),0,0,,2018-2021
00109693,DL,2020,2021,20210405003117,20210405,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00109693,DL,2020,2021,20210319001199,20210319,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00109693,DL,2021,2022,20220816002153,20220816,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2018-2021
00109693,DL,2022,2023,20230728000644,20230728,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00109693,DL,2022,2023,20230728000642,20230728,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00109693,DL,2023,2024,20240329002623,20240329,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00120076,LX인터내셔널,2023,2024,20240320000868,20240320,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00104722,국제약품,2024,2025,20250320000780,20250320,[첨부정정]사업보고서 (2024.12),0,0,,2022-2024
00153393,태광산업,2018,2019,20190417000571,20190417,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00153393,태광산업,2018,2019,20190417000558,20190417,[기재정정]사업보고서 (2017.12),0,0,,2018-2021
00153393,태광산업,2018,2019,20190417000543,20190417,[기재정정]사업보고서 (2016.12),0,0,,2018-2021
00153393,태광산업,2018,2019,20190417000536,20190417,[기재정정]사업보고서 (2015.12),0,0,,2018-2021
00153393,태광산업,2018,2019,20190417000526,20190417,[기재정정]사업보고서 (2014.12),0,0,,2018-2021
00153393,태광산업,2021,2022,20220225006914,20220225,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00153393,태광산업,2023,2024,20240329003575,20240329,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00153393,태광산업,2024,2025,20250814001448,20250814,[기재정정]사업보고서 (2024.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00153393,태광산업,2024,2025,20250403001277,20250403,[기재정정]사업보고서 (2024.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00124151,부산주공,2018,2019,20190401005073,20190401,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00124151,부산주공,2020,2021,20210420000237,20210420,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00124151,부산주공,2020,2021,20210420000234,20210420,[기재정정]사업보고서 (2019.12),0,0,,2018-2021
00124151,부산주공,2020,2021,20210420000231,20210420,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00124151,부산주공,2020,2021,20210319000166,20210319,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00124151,부산주공,2022,2023,20230323001492,20230323,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00124151,부산주공,2024,2025,20250521000343,20250521,[기재정정]사업보고서 (2024.12),1,27,감사용역|감사위원|감사의견|감사인|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00124151,부산주공,2024,2025,20250521000331,20250521,[기재정정]사업보고서 (2023.12),1,27,감사용역|감사위원|감사의견|감사인|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00160843,DB하이텍,2023,2024,20240327001130,20240327,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00109824,대림통상,2018,2019,20190619000229,20190619,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00173698,신일전자,2018,2019,20190626000411,20190626,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00126414,삼성제약,2020,2021,20210707000529,20210707,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00126414,삼성제약,2021,2022,20220812000933,20220812,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2018-2021
00126414,삼성제약,2024,2025,20250814003559,20250814,[기재정정]사업보고서 (2024.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00126955,삼양식품,2019,2020,20200331001835,20200331,[기재정정]사업보고서 (2019.12),0,0,,2018-2021
00126955,삼양식품,2024,2025,20251112000498,20251112,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00116301,NI스틸,2018,2019,20190618000170,20190618,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00109286,대동,2023,2024,20240320002054,20240320,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00113492,깨끗한나라,2019,2020,20200709000357,20200709,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00113492,깨끗한나라,2021,2022,20220325001053,20220325,[첨부정정]사업보고서 (2021.12),0,0,,2018-2021
00113492,깨끗한나라,2023,2024,20240401001062,20240401,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00126089,DH오토넥스,2019,2020,20200812000329,20200812,[기재정정]사업보고서 (2019.12),0,0,,2018-2021
00126089,DH오토넥스,2020,2021,20210607000169,20210607,[기재정정]사업보고서 (2019.12),0,0,,2018-2021
00126089,DH오토넥스,2020,2021,20210607000165,20210607,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00126089,DH오토넥스,2020,2021,20210607000157,20210607,[기재정정]사업보고서 (2017.12),0,0,,2018-2021
00126089,DH오토넥스,2020,2021,20210406002956,20210407,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00126089,DH오토넥스,2020,2021,20210406002944,20210407,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00126089,DH오토넥스,2020,2021,20210406002873,20210406,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00126089,DH오토넥스,2021,2022,20220503000009,20220503,[기재정정]사업보고서 (2019.12),0,0,,2018-2021
00126089,DH오토넥스,2021,2022,20220503000008,20220503,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00126089,DH오토넥스,2021,2022,20220503000005,20220503,[기재정정]사업보고서 (2017.12),0,0,,2018-2021
00126089,DH오토넥스,2022,2023,20230324000003,20230324,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00126089,DH오토넥스,2024,2025,20250604000001,20250604,[기재정정]사업보고서 (2024.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00126089,DH오토넥스,2024,2025,20250331004364,20250331,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00138242,KG모빌리티,2021,2022,20220427000218,20220427,[기재정정]사업보고서 (2021.12),0,0,,2018-2021
00146454,일양약품,2018,2019,20190813000206,20190813,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00146454,일양약품,2024,2025,20250327000993,20250327,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00146454,일양약품,2024,2025,20250327000896,20250327,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00163512,한진,2020,2021,20210325000974,20210325,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00163512,한진,2021,2022,20220812000715,20220812,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2018-2021
00163512,한진,2023,2024,20240328001771,20240328,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00164742,현대자동차,2021,2022,20220217001036,20220217,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00164742,현대자동차,2021,2022,20220217001012,20220217,[기재정정]사업보고서 (2019.12),0,0,,2018-2021
00164742,현대자동차,2021,2022,20220217000981,20220217,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00164742,현대자동차,2021,2022,20220217000967,20220217,[기재정정]사업보고서 (2017.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2018-2021
00164742,현대자동차,2021,2022,20220217000946,20220217,[기재정정]사업보고서 (2016.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2018-2021
00164742,현대자동차,2021,2022,20220217000915,20220217,[기재정정]사업보고서 (2015.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2018-2021
00164742,현대자동차,2021,2022,20220217000891,20220217,[기재정정]사업보고서 (2014.12),0,0,,2018-2021
00164742,현대자동차,2023,2024,20240314001531,20240314,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00164742,현대자동차,2023,2024,20240314001466,20240314,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00121288,모나미,2020,2021,20210331000541,20210331,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00162461,한화솔루션,2019,2020,20200402001215,20200402,[기재정정]사업보고서 (2019.12),0,0,,2018-2021
00162461,한화솔루션,2021,2022,20220728000033,20220728,[기재정정]사업보고서 (2021.12),0,0,,2018-2021
00162461,한화솔루션,2021,2022,20220329000749,20220329,[기재정정]사업보고서 (2021.12),0,0,,2018-2021
00162461,한화솔루션,2021,2022,20220315001281,20220315,[첨부정정]사업보고서 (2021.12),0,0,,2018-2021
00162461,한화솔루션,2022,2023,20230316001209,20230316,[첨부정정]사업보고서 (2022.12),0,0,,2022-2024
00162461,한화솔루션,2023,2024,20240328000654,20240328,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00159810,카프로,2022,2023,20230711000073,20230711,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00159810,카프로,2023,2024,20240813001630,20240814,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00159810,카프로,2024,2025,20250327000323,20250327,[첨부정정]사업보고서 (2024.12),0,0,,2022-2024
00112970,대한방직,2018,2019,20190814000012,20190814,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00112970,대한방직,2019,2020,20200330004759,20200330,[첨부정정]사업보고서 (2019.12),0,0,,2018-2021
00112970,대한방직,2020,2021,20210329000181,20210329,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00112970,대한방직,2021,2022,20220328001072,20220328,[기재정정]사업보고서 (2021.12),0,0,,2018-2021
00112970,대한방직,2024,2025,20250814002484,20250814,[기재정정]사업보고서 (2024.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00112970,대한방직,2024,2025,20250314001747,20250314,[첨부정정]사업보고서 (2024.12),0,0,,2022-2024
00106395,금호전기,2020,2021,20210331002867,20210331,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00106395,금호전기,2021,2022,20220811000312,20220811,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2018-2021
00106641,기아,2020,2021,20211210000500,20211210,[기재정정]사업보고서 (2020.12),0,0,,2018-2021
00106641,기아,2020,2021,20211210000477,20211210,[기재정정]사업보고서 (2019.12),0,0,,2018-2021
00106641,기아,2020,2021,20211210000468,20211210,[기재정정]사업보고서 (2018.12),0,0,,2018-2021
00106641,기아,2020,2021,20211210000450,20211210,[기재정정]사업보고서 (2017.12),0,0,,2018-2021
00106641,기아,2020,2021,20211210000438,20211210,[기재정정]사업보고서 (2016.12),0,0,,2018-2021
00106641,기아,2020,2021,20211210000418,20211210,[기재정정]사업보고서 (2015.12),0,0,,2018-2021
00106641,기아,2020,2021,20211210000409,20211210,[기재정정]사업보고서 (2014.12),0,0,,2018-2021
00106641,기아,2023,2024,20240312000909,20240312,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00106641,기아,2024,2025,20250313001390,20250313,[기재정정]사업보고서 (2024.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
00117230,TYM,2018,2019,20190410001742,20190410,[첨부정정]사업보고서 (2018.12),0,0,,2018-2021
00117230,TYM,2018,2019,20190404002287,20190404,[기재정정]사업보고서 (2017.12),0,0,,2018-2021
00117230,TYM,2019,2020,20200331001605,20200331,[기재정정]사업보고서 (2019.12),0,0,,2018-2021
00111810,대웅,2024,2025,20250814004337,20250814,[기재정정]사업보고서 (2024.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사,2022-2024
