corp_code,stock_code,corp_name,market,sector,fiscal_year,n_annual_report_filings,has_annual_report_in_dart_universe
00728638,105630,한세실업,KOSPI,봉제의복 제조업,2018,1.0,True
00728638,105630,한세실업,KOSPI,봉제의복 제조업,2019,1.0,True
00728638,105630,한세실업,KOSPI,봉제의복 제조업,2020,2.0,True
00728638,105630,한세실업,KOSPI,봉제의복 제조업,2021,2.0,True
00728638,105630,한세실업,KOSPI,봉제의복 제조업,2022,1.0,True
00728638,105630,한세실업,KOSPI,봉제의복 제조업,2023,1.0,True
00728638,105630,한세실업,KOSPI,봉제의복 제조업,2024,1.0,True
00753643,109070,주성코퍼레이션,KOSPI,통신 및 방송 장비 제조업,2018,2.0,True
00753643,109070,주성코퍼레이션,KOSPI,통신 및 방송 장비 제조업,2019,3.0,True
00753643,109070,주성코퍼레이션,KOSPI,통신 및 방송 장비 제조업,2020,1.0,True
00753643,109070,주성코퍼레이션,KOSPI,통신 및 방송 장비 제조업,2021,1.0,True
00753643,109070,주성코퍼레이션,KOSPI,통신 및 방송 장비 제조업,2022,1.0,True
00753643,109070,주성코퍼레이션,KOSPI,통신 및 방송 장비 제조업,2023,1.0,True
00753643,109070,주성코퍼레이션,KOSPI,통신 및 방송 장비 제조업,2024,1.0,True
00266961,035420,NAVER,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2018,1.0,True
00266961,035420,NAVER,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2019,1.0,True
00266961,035420,NAVER,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2020,1.0,True
00266961,035420,NAVER,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2021,1.0,True
00266961,035420,NAVER,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2022,1.0,True
00266961,035420,NAVER,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2023,1.0,True
00266961,035420,NAVER,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2024,1.0,True
00123781,026940,부국철강,KOSPI,1차 철강 제조업,2018,2.0,True
00123781,026940,부국철강,KOSPI,1차 철강 제조업,2019,1.0,True
00123781,026940,부국철강,KOSPI,1차 철강 제조업,2020,1.0,True
00123781,026940,부국철강,KOSPI,1차 철강 제조업,2021,1.0,True
00123781,026940,부국철강,KOSPI,1차 철강 제조업,2022,1.0,True
00123781,026940,부국철강,KOSPI,1차 철강 제조업,2023,1.0,True
00123781,026940,부국철강,KOSPI,1차 철강 제조업,2024,1.0,True
00687711,104700,한국철강,KOSPI,1차 철강 제조업,2018,1.0,True
00687711,104700,한국철강,KOSPI,1차 철강 제조업,2019,1.0,True
00687711,104700,한국철강,KOSPI,1차 철강 제조업,2020,1.0,True
00687711,104700,한국철강,KOSPI,1차 철강 제조업,2021,2.0,True
00687711,104700,한국철강,KOSPI,1차 철강 제조업,2022,2.0,True
00687711,104700,한국철강,KOSPI,1차 철강 제조업,2023,1.0,True
00687711,104700,한국철강,KOSPI,1차 철강 제조업,2024,1.0,True
00683469,103590,일진전기,KOSPI,절연선 및 케이블 제조업,2018,2.0,True
00683469,103590,일진전기,KOSPI,절연선 및 케이블 제조업,2019,1.0,True
00683469,103590,일진전기,KOSPI,절연선 및 케이블 제조업,2020,2.0,True
00683469,103590,일진전기,KOSPI,절연선 및 케이블 제조업,2021,1.0,True
00683469,103590,일진전기,KOSPI,절연선 및 케이블 제조업,2022,1.0,True
00683469,103590,일진전기,KOSPI,절연선 및 케이블 제조업,2023,1.0,True
00683469,103590,일진전기,KOSPI,절연선 및 케이블 제조업,2024,1.0,True
00684714,103140,풍산,KOSPI,1차 비철금속 제조업,2018,1.0,True
00684714,103140,풍산,KOSPI,1차 비철금속 제조업,2019,1.0,True
00684714,103140,풍산,KOSPI,1차 비철금속 제조업,2020,1.0,True
00684714,103140,풍산,KOSPI,1차 비철금속 제조업,2021,1.0,True
00684714,103140,풍산,KOSPI,1차 비철금속 제조업,2022,1.0,True
00684714,103140,풍산,KOSPI,1차 비철금속 제조업,2023,1.0,True
00684714,103140,풍산,KOSPI,1차 비철금속 제조업,2024,1.0,True
00105961,011070,LG이노텍,KOSPI,전자부품 제조업,2018,1.0,True
00105961,011070,LG이노텍,KOSPI,전자부품 제조업,2019,1.0,True
00105961,011070,LG이노텍,KOSPI,전자부품 제조업,2020,2.0,True
00105961,011070,LG이노텍,KOSPI,전자부품 제조업,2021,1.0,True
00105961,011070,LG이노텍,KOSPI,전자부품 제조업,2022,1.0,True
00105961,011070,LG이노텍,KOSPI,전자부품 제조업,2023,2.0,True
00105961,011070,LG이노텍,KOSPI,전자부품 제조업,2024,2.0,True
00121039,017180,명문제약,KOSPI,의약품 제조업,2018,2.0,True
00121039,017180,명문제약,KOSPI,의약품 제조업,2019,2.0,True
00121039,017180,명문제약,KOSPI,의약품 제조업,2020,3.0,True
00121039,017180,명문제약,KOSPI,의약품 제조업,2021,2.0,True
00121039,017180,명문제약,KOSPI,의약품 제조업,2022,3.0,True
00121039,017180,명문제약,KOSPI,의약품 제조업,2023,5.0,True
00121039,017180,명문제약,KOSPI,의약품 제조업,2024,2.0,True
00520887,100220,비상교육,KOSPI,"서적, 잡지 및 기타 인쇄물 출판업",2018,2.0,True
00520887,100220,비상교육,KOSPI,"서적, 잡지 및 기타 인쇄물 출판업",2019,1.0,True
00520887,100220,비상교육,KOSPI,"서적, 잡지 및 기타 인쇄물 출판업",2020,2.0,True
00520887,100220,비상교육,KOSPI,"서적, 잡지 및 기타 인쇄물 출판업",2021,2.0,True
00520887,100220,비상교육,KOSPI,"서적, 잡지 및 기타 인쇄물 출판업",2022,1.0,True
00520887,100220,비상교육,KOSPI,"서적, 잡지 및 기타 인쇄물 출판업",2023,1.0,True
00520887,100220,비상교육,KOSPI,"서적, 잡지 및 기타 인쇄물 출판업",2024,1.0,True
00679314,102260,동성케미컬,KOSPI,합성고무 및 플라스틱 물질 제조업,2018,2.0,True
00679314,102260,동성케미컬,KOSPI,합성고무 및 플라스틱 물질 제조업,2019,1.0,True
00679314,102260,동성케미컬,KOSPI,합성고무 및 플라스틱 물질 제조업,2020,1.0,True
00679314,102260,동성케미컬,KOSPI,합성고무 및 플라스틱 물질 제조업,2021,2.0,True
00679314,102260,동성케미컬,KOSPI,합성고무 및 플라스틱 물질 제조업,2022,2.0,True
00679314,102260,동성케미컬,KOSPI,합성고무 및 플라스틱 물질 제조업,2023,1.0,True
00679314,102260,동성케미컬,KOSPI,합성고무 및 플라스틱 물질 제조업,2024,2.0,True
00231363,032640,LG유플러스,KOSPI,전기 통신업,2018,1.0,True
00231363,032640,LG유플러스,KOSPI,전기 통신업,2019,1.0,True
00231363,032640,LG유플러스,KOSPI,전기 통신업,2020,1.0,True
00231363,032640,LG유플러스,KOSPI,전기 통신업,2021,1.0,True
00231363,032640,LG유플러스,KOSPI,전기 통신업,2022,1.0,True
00231363,032640,LG유플러스,KOSPI,전기 통신업,2023,2.0,True
00231363,032640,LG유플러스,KOSPI,전기 통신업,2024,1.0,True
00652423,101140,인바이오젠,KOSPI,기계장비 및 관련 물품 도매업,2018,1.0,True
00652423,101140,인바이오젠,KOSPI,기계장비 및 관련 물품 도매업,2019,1.0,True
00652423,101140,인바이오젠,KOSPI,기계장비 및 관련 물품 도매업,2020,1.0,True
00652423,101140,인바이오젠,KOSPI,기계장비 및 관련 물품 도매업,2021,1.0,True
00652423,101140,인바이오젠,KOSPI,기계장비 및 관련 물품 도매업,2022,2.0,True
00652423,101140,인바이오젠,KOSPI,기계장비 및 관련 물품 도매업,2023,1.0,True
00652423,101140,인바이오젠,KOSPI,기계장비 및 관련 물품 도매업,2024,3.0,True
00138792,020560,아시아나항공,KOSPI,항공 여객 운송업,2018,1.0,True
00138792,020560,아시아나항공,KOSPI,항공 여객 운송업,2019,1.0,True
00138792,020560,아시아나항공,KOSPI,항공 여객 운송업,2020,2.0,True
00138792,020560,아시아나항공,KOSPI,항공 여객 운송업,2021,1.0,True
00138792,020560,아시아나항공,KOSPI,항공 여객 운송업,2022,3.0,True
00138792,020560,아시아나항공,KOSPI,항공 여객 운송업,2023,2.0,True
00138792,020560,아시아나항공,KOSPI,항공 여객 운송업,2024,1.0,True
00648721,100840,SNT에너지,KOSPI,일반 목적용 기계 제조업,2018,1.0,True
00648721,100840,SNT에너지,KOSPI,일반 목적용 기계 제조업,2019,1.0,True
00648721,100840,SNT에너지,KOSPI,일반 목적용 기계 제조업,2020,1.0,True
00648721,100840,SNT에너지,KOSPI,일반 목적용 기계 제조업,2021,1.0,True
00648721,100840,SNT에너지,KOSPI,일반 목적용 기계 제조업,2022,1.0,True
00648721,100840,SNT에너지,KOSPI,일반 목적용 기계 제조업,2023,1.0,True
00648721,100840,SNT에너지,KOSPI,일반 목적용 기계 제조업,2024,1.0,True
00646732,100250,진양홀딩스,KOSPI,플라스틱제품 제조업,2018,1.0,True
00646732,100250,진양홀딩스,KOSPI,플라스틱제품 제조업,2019,1.0,True
00646732,100250,진양홀딩스,KOSPI,플라스틱제품 제조업,2020,1.0,True
00646732,100250,진양홀딩스,KOSPI,플라스틱제품 제조업,2021,1.0,True
00646732,100250,진양홀딩스,KOSPI,플라스틱제품 제조업,2022,1.0,True
00646732,100250,진양홀딩스,KOSPI,플라스틱제품 제조업,2023,1.0,True
00646732,100250,진양홀딩스,KOSPI,플라스틱제품 제조업,2024,1.0,True
00172228,085310,엔케이,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",2018,2.0,True
00172228,085310,엔케이,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",2019,1.0,True
00172228,085310,엔케이,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",2020,1.0,True
00172228,085310,엔케이,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",2021,2.0,True
00172228,085310,엔케이,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",2022,1.0,True
00172228,085310,엔케이,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",2023,1.0,True
00172228,085310,엔케이,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",2024,1.0,True
00159218,051600,한전KPS,KOSPI,전기 및 통신 공사업,2018,1.0,True
00159218,051600,한전KPS,KOSPI,전기 및 통신 공사업,2019,2.0,True
00159218,051600,한전KPS,KOSPI,전기 및 통신 공사업,2020,1.0,True
00159218,051600,한전KPS,KOSPI,전기 및 통신 공사업,2021,1.0,True
00159218,051600,한전KPS,KOSPI,전기 및 통신 공사업,2022,1.0,True
00159218,051600,한전KPS,KOSPI,전기 및 통신 공사업,2023,1.0,True
00159218,051600,한전KPS,KOSPI,전기 및 통신 공사업,2024,2.0,True
00106614,092440,기신정기,KOSPI,특수 목적용 기계 제조업,2018,1.0,True
00106614,092440,기신정기,KOSPI,특수 목적용 기계 제조업,2019,1.0,True
00106614,092440,기신정기,KOSPI,특수 목적용 기계 제조업,2020,1.0,True
00106614,092440,기신정기,KOSPI,특수 목적용 기계 제조업,2021,1.0,True
00106614,092440,기신정기,KOSPI,특수 목적용 기계 제조업,2022,1.0,True
00106614,092440,기신정기,KOSPI,특수 목적용 기계 제조업,2023,1.0,True
00106614,092440,기신정기,KOSPI,특수 목적용 기계 제조업,2024,1.0,True
00160232,044450,KSS해운,KOSPI,해상 운송업,2018,1.0,True
00160232,044450,KSS해운,KOSPI,해상 운송업,2019,1.0,True
00160232,044450,KSS해운,KOSPI,해상 운송업,2020,2.0,True
00160232,044450,KSS해운,KOSPI,해상 운송업,2021,1.0,True
00160232,044450,KSS해운,KOSPI,해상 운송업,2022,1.0,True
00160232,044450,KSS해운,KOSPI,해상 운송업,2023,1.0,True
00160232,044450,KSS해운,KOSPI,해상 운송업,2024,2.0,True
00414850,094280,효성 ITX,KOSPI,기타 사업지원 서비스업,2018,1.0,True
00414850,094280,효성 ITX,KOSPI,기타 사업지원 서비스업,2019,1.0,True
00414850,094280,효성 ITX,KOSPI,기타 사업지원 서비스업,2020,1.0,True
00414850,094280,효성 ITX,KOSPI,기타 사업지원 서비스업,2021,1.0,True
00414850,094280,효성 ITX,KOSPI,기타 사업지원 서비스업,2022,1.0,True
00414850,094280,효성 ITX,KOSPI,기타 사업지원 서비스업,2023,1.0,True
00414850,094280,효성 ITX,KOSPI,기타 사업지원 서비스업,2024,1.0,True
00158963,033270,유나이티드,KOSPI,의약품 제조업,2018,1.0,True
00158963,033270,유나이티드,KOSPI,의약품 제조업,2019,1.0,True
00158963,033270,유나이티드,KOSPI,의약품 제조업,2020,1.0,True
00158963,033270,유나이티드,KOSPI,의약품 제조업,2021,1.0,True
00158963,033270,유나이티드,KOSPI,의약품 제조업,2022,2.0,True
00158963,033270,유나이티드,KOSPI,의약품 제조업,2023,1.0,True
00158963,033270,유나이티드,KOSPI,의약품 제조업,2024,2.0,True
00112165,092200,디아이씨,KOSPI,자동차 신품 부품 제조업,2018,1.0,True
00112165,092200,디아이씨,KOSPI,자동차 신품 부품 제조업,2019,2.0,True
00112165,092200,디아이씨,KOSPI,자동차 신품 부품 제조업,2020,1.0,True
00112165,092200,디아이씨,KOSPI,자동차 신품 부품 제조업,2021,2.0,True
00112165,092200,디아이씨,KOSPI,자동차 신품 부품 제조업,2022,1.0,True
00112165,092200,디아이씨,KOSPI,자동차 신품 부품 제조업,2023,1.0,True
00112165,092200,디아이씨,KOSPI,자동차 신품 부품 제조업,2024,1.0,True
00635134,097950,CJ제일제당,KOSPI,기타 식품 제조업,2018,1.0,True
00635134,097950,CJ제일제당,KOSPI,기타 식품 제조업,2019,1.0,True
00635134,097950,CJ제일제당,KOSPI,기타 식품 제조업,2020,1.0,True
00635134,097950,CJ제일제당,KOSPI,기타 식품 제조업,2021,1.0,True
00635134,097950,CJ제일제당,KOSPI,기타 식품 제조업,2022,3.0,True
00635134,097950,CJ제일제당,KOSPI,기타 식품 제조업,2023,1.0,True
00635134,097950,CJ제일제당,KOSPI,기타 식품 제조업,2024,2.0,True
00122737,028670,팬오션,KOSPI,해상 운송업,2018,1.0,True
00122737,028670,팬오션,KOSPI,해상 운송업,2019,1.0,True
00122737,028670,팬오션,KOSPI,해상 운송업,2020,1.0,True
00122737,028670,팬오션,KOSPI,해상 운송업,2021,1.0,True
00122737,028670,팬오션,KOSPI,해상 운송업,2022,1.0,True
00122737,028670,팬오션,KOSPI,해상 운송업,2023,1.0,True
00122737,028670,팬오션,KOSPI,해상 운송업,2024,1.0,True
00633835,097230,HJ중공업,KOSPI,토목 건설업,2018,1.0,True
00633835,097230,HJ중공업,KOSPI,토목 건설업,2019,1.0,True
00633835,097230,HJ중공업,KOSPI,토목 건설업,2020,1.0,True
00633835,097230,HJ중공업,KOSPI,토목 건설업,2021,1.0,True
00633835,097230,HJ중공업,KOSPI,토목 건설업,2022,1.0,True
00633835,097230,HJ중공업,KOSPI,토목 건설업,2023,3.0,True
00633835,097230,HJ중공업,KOSPI,토목 건설업,2024,3.0,True
00631518,096770,SK이노베이션,KOSPI,석유 정제품 제조업,2018,1.0,True
00631518,096770,SK이노베이션,KOSPI,석유 정제품 제조업,2019,1.0,True
00631518,096770,SK이노베이션,KOSPI,석유 정제품 제조업,2020,2.0,True
00631518,096770,SK이노베이션,KOSPI,석유 정제품 제조업,2021,1.0,True
00631518,096770,SK이노베이션,KOSPI,석유 정제품 제조업,2022,1.0,True
00631518,096770,SK이노베이션,KOSPI,석유 정제품 제조업,2023,1.0,True
00631518,096770,SK이노베이션,KOSPI,석유 정제품 제조업,2024,1.0,True
00117027,001780,알루코,KOSPI,1차 비철금속 제조업,2018,1.0,True
00117027,001780,알루코,KOSPI,1차 비철금속 제조업,2019,2.0,True
00117027,001780,알루코,KOSPI,1차 비철금속 제조업,2020,1.0,True
00117027,001780,알루코,KOSPI,1차 비철금속 제조업,2021,1.0,True
00117027,001780,알루코,KOSPI,1차 비철금속 제조업,2022,1.0,True
00117027,001780,알루코,KOSPI,1차 비철금속 제조업,2023,1.0,True
00117027,001780,알루코,KOSPI,1차 비철금속 제조업,2024,1.0,True
00628189,095720,웅진씽크빅,KOSPI,초등 교육기관,2018,1.0,True
00628189,095720,웅진씽크빅,KOSPI,초등 교육기관,2019,1.0,True
00628189,095720,웅진씽크빅,KOSPI,초등 교육기관,2020,1.0,True
00628189,095720,웅진씽크빅,KOSPI,초등 교육기관,2021,1.0,True
00628189,095720,웅진씽크빅,KOSPI,초등 교육기관,2022,1.0,True
00628189,095720,웅진씽크빅,KOSPI,초등 교육기관,2023,1.0,True
00628189,095720,웅진씽크빅,KOSPI,초등 교육기관,2024,1.0,True
00442835,090370,메타랩스,KOSPI,봉제의복 제조업,2018,2.0,True
00442835,090370,메타랩스,KOSPI,봉제의복 제조업,2019,1.0,True
00442835,090370,메타랩스,KOSPI,봉제의복 제조업,2020,2.0,True
00442835,090370,메타랩스,KOSPI,봉제의복 제조업,2021,1.0,True
00442835,090370,메타랩스,KOSPI,봉제의복 제조업,2022,1.0,True
00442835,090370,메타랩스,KOSPI,봉제의복 제조업,2023,1.0,True
00442835,090370,메타랩스,KOSPI,봉제의복 제조업,2024,1.0,True
00595191,093370,후성,KOSPI,기초 화학물질 제조업,2018,1.0,True
00595191,093370,후성,KOSPI,기초 화학물질 제조업,2019,1.0,True
00595191,093370,후성,KOSPI,기초 화학물질 제조업,2020,1.0,True
00595191,093370,후성,KOSPI,기초 화학물질 제조업,2021,1.0,True
00595191,093370,후성,KOSPI,기초 화학물질 제조업,2022,1.0,True
00595191,093370,후성,KOSPI,기초 화학물질 제조업,2023,1.0,True
00595191,093370,후성,KOSPI,기초 화학물질 제조업,2024,1.0,True
00593032,093050,LF,KOSPI,봉제의복 제조업,2018,1.0,True
