corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,filing_year,query_bgn_de,query_end_de
00146719,일화모직공업,001590,E,분기보고서 (2025.02),20250402000023,일화모직공업,20250402,,2025,20250401,20250430
00978677,에스케이인텔릭스,,E,[기재정정]사업보고서 (2023.12),20250401004291,에스케이인텔릭스,20250402,연,2025,20250401,20250430
00978677,에스케이인텔릭스,,E,[기재정정]분기보고서 (2024.03),20250401004286,에스케이인텔릭스,20250401,,2025,20250401,20250430
00978677,에스케이인텔릭스,,E,[기재정정]반기보고서 (2024.06),20250401004231,에스케이인텔릭스,20250401,,2025,20250401,20250430
00978677,에스케이인텔릭스,,E,[기재정정]분기보고서 (2024.09),20250401004162,에스케이인텔릭스,20250401,,2025,20250401,20250430
00978677,에스케이인텔릭스,,E,[기재정정]사업보고서 (2024.12),20250401004021,에스케이인텔릭스,20250401,연,2025,20250401,20250430
00141404,블루산업개발,006740,Y,[기재정정]사업보고서 (2024.12),20250401003918,블루산업개발,20250401,정연,2025,20250401,20250430
00152437,케이프,064820,K,[기재정정]사업보고서 (2024.12),20250401003914,케이프,20250401,연,2025,20250401,20250430
00111810,대웅,003090,Y,[기재정정]사업보고서 (2024.12),20250401003907,대웅,20250401,정연,2025,20250401,20250430
00427483,대웅제약,069620,Y,[기재정정]사업보고서 (2024.12),20250401003870,대웅제약,20250401,정연,2025,20250401,20250430
00516246,알에프세미,096610,K,사업보고서 (2024.12),20250401003297,알에프세미,20250401,연,2025,20250401,20250430
00141307,영풍,000670,Y,[기재정정]사업보고서 (2024.12),20250401003228,영풍,20250401,연,2025,20250401,20250430
01112700,에스엘에스바이오,246250,K,[기재정정]사업보고서 (2024.12),20250401002538,에스엘에스바이오,20250401,,2025,20250401,20250430
01518755,와이즈에이아이,,E,사업보고서 (2024.12),20250401001954,와이즈에이아이,20250401,,2025,20250401,20250430
00945208,더미동,161570,E,사업보고서 (2024.12),20250401001727,더미동,20250401,정,2025,20250401,20250430
00173740,신한,005450,E,사업보고서 (2024.12),20250401001230,신한,20250401,연,2025,20250401,20250430
00407975,엔터미디어,068420,E,[기재정정]사업보고서 (2024.12),20250401000767,엔터미디어,20250401,연,2025,20250401,20250430
00407975,엔터미디어,068420,E,사업보고서 (2024.12),20250401000118,엔터미디어,20250401,정연,2025,20250401,20250430
00323549,리딩투자증권,,E,[기재정정]사업보고서 (2024.03),20250401000050,리딩투자증권,20250401,연,2025,20250401,20250430
00339197,아이디에스앤트러스트,,E,소액공모법인결산서류 (2024.12),20250401000045,아이디에스앤트러스트,20250401,,2025,20250401,20250430
00149266,씨앤에이치,023460,E,[기재정정]사업보고서 (2024.12),20250401000023,씨앤에이치,20250401,연,2025,20250401,20250430
01536955,그래핀스퀘어,,E,사업보고서 (2024.12),20250401000006,그래핀스퀘어,20250401,연,2025,20250401,20250430
01577952,지투지바이오,456160,K,[첨부추가]분기보고서 (2025.03),20250514000801,지투지바이오,20250514,정,2025,20250501,20250531
01719655,하이리움산업,,E,분기보고서 (2025.03),20250530002662,하이리움산업,20250530,정,2025,20250501,20250531
00406222,쎄크,081180,K,분기보고서 (2025.03),20250530002661,쎄크,20250530,,2025,20250501,20250531
01516456,인벤티지랩,389470,K,분기보고서 (2025.03),20250530002647,인벤티지랩,20250530,,2025,20250501,20250531
01547845,당근마켓,,E,분기보고서 (2025.03),20250530002640,당근마켓,20250530,,2025,20250501,20250531
00148391,에이비엘생명보험,,E,[기재정정]분기보고서 (2025.03),20250530002594,에이비엘생명보험,20250530,,2025,20250501,20250531
00765897,한국피아이엠,448900,K,분기보고서 (2025.03),20250530002573,한국피아이엠,20250530,,2025,20250501,20250531
01370517,스트라드비젼,,E,분기보고서 (2025.03),20250530002530,스트라드비젼,20250530,,2025,20250501,20250531
00113562,롯데손해보험,000400,Y,[기재정정]분기보고서 (2025.03),20250530002514,롯데손해보험,20250530,,2025,20250501,20250531
00799070,딥커머스,900110,K,분기보고서 (2025.03),20250530002409,딥커머스,20250530,,2025,20250501,20250531
00180263,리더스코스메틱,016100,K,[기재정정]사업보고서 (2024.12),20250530002388,리더스코스메틱,20250530,연,2025,20250501,20250531
01510489,프레스티지바이오파마,950210,Y,분기보고서 (2025.03),20250530002378,프레스티지바이오파마,20250530,,2025,20250501,20250531
00131780,SK네트웍스,001740,Y,[기재정정]분기보고서 (2025.03),20250530002362,SK네트웍스,20250530,,2025,20250501,20250531
00137517,신한라이프생명보험,,E,[기재정정]분기보고서 (2025.03),20250530002359,신한라이프생명보험,20250530,,2025,20250501,20250531
01107665,크리스탈신소재,900250,K,분기보고서 (2025.03),20250530002352,크리스탈신소재,20250530,,2025,20250501,20250531
00800084,씨엑스아이,900120,K,분기보고서 (2025.03),20250530002347,씨엑스아이,20250530,,2025,20250501,20250531
00149646,기업은행,024110,Y,[기재정정]분기보고서 (2025.03),20250530002315,기업은행,20250530,,2025,20250501,20250531
00126256,삼성생명,032830,Y,[기재정정]분기보고서 (2025.03),20250530002283,삼성생명,20250530,,2025,20250501,20250531
01158632,진코스텍,250030,N,분기보고서 (2025.03),20250530002245,진코스텍,20250530,정,2025,20250501,20250531
00160588,한화,000880,Y,[기재정정]분기보고서 (2025.03),20250530002227,한화,20250530,,2025,20250501,20250531
00117267,동양생명,082640,Y,[기재정정]분기보고서 (2025.03),20250530002218,동양생명,20250530,,2025,20250501,20250531
00908155,NH농협손해보험,,E,[기재정정]분기보고서 (2025.03),20250530002217,NH농협손해보험,20250530,,2025,20250501,20250531
00112332,미래에셋생명,085620,Y,[기재정정]분기보고서 (2025.03),20250530002184,미래에셋생명,20250530,,2025,20250501,20250531
01587056,엔젯,419080,K,분기보고서 (2025.03),20250530002164,엔젯,20250530,,2025,20250501,20250531
01169434,오가닉티코스메틱,900300,K,분기보고서 (2025.03),20250530002145,오가닉티코스메틱,20250530,,2025,20250501,20250531
01236286,컬러레이,900310,K,분기보고서 (2025.03),20250530002121,컬러레이,20250530,,2025,20250501,20250531
00113058,한화생명,088350,Y,[기재정정]분기보고서 (2025.03),20250530002102,한화생명,20250530,,2025,20250501,20250531
00860332,메리츠금융지주,138040,Y,[기재정정]분기보고서 (2025.03),20250530002051,메리츠금융지주,20250530,,2025,20250501,20250531
00459844,푸본현대생명보험,,E,[기재정정]분기보고서 (2025.03),20250530002037,푸본현대생명보험,20250530,,2025,20250501,20250531
00120216,KB손해보험,002550,E,[기재정정]분기보고서 (2025.03),20250530002026,KB손해보험,20250530,,2025,20250501,20250531
01179866,에스지헬스케어,398120,K,분기보고서 (2025.03),20250530002005,에스지헬스케어,20250530,,2025,20250501,20250531
00117744,메리츠화재해상보험,000060,E,[기재정정]분기보고서 (2025.03),20250530002001,메리츠화재해상보험,20250530,,2025,20250501,20250531
01160512,헝셩그룹,900270,K,분기보고서 (2025.03),20250530002000,헝셩그룹,20250530,,2025,20250501,20250531
00958327,지앤비에스 에코,382800,K,분기보고서 (2025.03),20250530001989,지앤비에스 에코,20250530,,2025,20250501,20250531
01144028,씨티케이,260930,K,분기보고서 (2025.03),20250530001968,씨티케이,20250530,,2025,20250501,20250531
01144028,씨티케이,260930,K,사업보고서 (2024.12),20250530001936,씨티케이,20250530,연,2025,20250501,20250531
00135917,한화손해보험,000370,Y,[기재정정]분기보고서 (2025.03),20250530001897,한화손해보험,20250530,,2025,20250501,20250531
01139266,로스웰,900260,K,분기보고서 (2025.03),20250530001891,로스웰,20250530,,2025,20250501,20250531
01326792,비투엔,307870,K,분기보고서 (2025.03),20250530001857,비투엔,20250530,,2025,20250501,20250531
01335453,조이웍스앤코,309930,K,분기보고서 (2025.03),20250530001828,조이웍스앤코,20250530,,2025,20250501,20250531
00104069,케이디비생명보험,,E,[기재정정]분기보고서 (2025.03),20250530001766,케이디비생명보험,20250530,,2025,20250501,20250531
00113191,코리안리,003690,Y,[기재정정]분기보고서 (2025.03),20250530001762,코리안리,20250530,,2025,20250501,20250531
00160393,케이비라이프생명보험,,E,[기재정정]분기보고서 (2025.03),20250530001748,케이비라이프생명보험,20250530,,2025,20250501,20250531
00112882,교보생명보험,,E,[기재정정]분기보고서 (2025.03),20250530001311,교보생명보험,20250530,,2025,20250501,20250531
00168933,DB생명보험,,E,[기재정정]분기보고서 (2025.03),20250530001189,DB생명보험,20250530,,2025,20250501,20250531
01493793,코셈,360350,K,분기보고서 (2025.03),20250530000983,코셈,20250530,,2025,20250501,20250531
01087477,아이지에이웍스,,E,분기보고서 (2025.03),20250530000878,아이지에이웍스,20250530,,2025,20250501,20250531
00908155,NH농협손해보험,,E,[기재정정]분기보고서 (2025.03),20250530000738,NH농협손해보험,20250530,정,2025,20250501,20250531
00148470,제일일렉트릭,199820,K,분기보고서 (2025.03),20250530000646,제일일렉트릭,20250530,,2025,20250501,20250531
01436479,토마토시스템,393210,K,분기보고서 (2025.03),20250530000598,토마토시스템,20250530,,2025,20250501,20250531
01136597,마더스제약,,E,분기보고서 (2025.03),20250530000575,마더스제약,20250530,,2025,20250501,20250531
00909835,차이커뮤니케이션,351870,K,분기보고서 (2025.03),20250530000401,차이커뮤니케이션,20250530,,2025,20250501,20250531
00783246,글로벌에스엠,900070,K,분기보고서 (2025.03),20250530000358,글로벌에스엠,20250530,,2025,20250501,20250531
00781202,파이온엑스,900100,K,분기보고서 (2025.03),20250530000258,파이온엑스,20250530,,2025,20250501,20250531
00365934,코세스,089890,K,분기보고서 (2025.03),20250530000232,코세스,20250530,,2025,20250501,20250531
00353018,헬스커넥트,058530,E,[기재정정]분기보고서 (2019.09),20250530000140,헬스커넥트,20250530,,2025,20250501,20250531
00353018,헬스커넥트,058530,E,[기재정정]반기보고서 (2019.06),20250530000131,헬스커넥트,20250530,,2025,20250501,20250531
00353018,헬스커넥트,058530,E,[기재정정]분기보고서 (2019.03),20250530000090,헬스커넥트,20250530,,2025,20250501,20250531
00353018,헬스커넥트,058530,E,[기재정정]사업보고서 (2018.12),20250530000078,헬스커넥트,20250530,연,2025,20250501,20250531
01448544,셀로맥스사이언스,471820,K,분기보고서 (2025.03),20250529000722,셀로맥스사이언스,20250529,,2025,20250501,20250531
01576704,럭스로보,,E,분기보고서 (2025.03),20250529000711,럭스로보,20250529,,2025,20250501,20250531
00331061,빅텍스,,E,분기보고서 (2025.03),20250529000609,빅텍스,20250529,,2025,20250501,20250531
01514698,엑스플러스,373200,K,[기재정정]사업보고서 (2024.12),20250529000566,엑스플러스,20250529,정,2025,20250501,20250531
01012987,아모센스,357580,K,분기보고서 (2025.03),20250529000548,아모센스,20250529,,2025,20250501,20250531
00831978,세명테크,,E,분기보고서 (2025.03),20250529000467,세명테크,20250529,,2025,20250501,20250531
01041828,JTC,950170,K,사업보고서 (2025.02),20250529000465,JTC,20250529,연,2025,20250501,20250531
00153393,태광산업,003240,Y,[기재정정]분기보고서 (2025.03),20250529000460,태광산업,20250529,,2025,20250501,20250531
00112998,서울보증보험,031210,Y,[기재정정]분기보고서 (2025.03),20250529000190,서울보증보험,20250529,,2025,20250501,20250531
00657783,모델솔루션,417970,K,[기재정정]분기보고서 (2025.03),20250529000014,모델솔루션,20250529,,2025,20250501,20250531
00657783,모델솔루션,417970,K,[기재정정]사업보고서 (2024.12),20250529000013,모델솔루션,20250529,연,2025,20250501,20250531
00657783,모델솔루션,417970,K,[기재정정]사업보고서 (2023.12),20250529000008,모델솔루션,20250529,연,2025,20250501,20250531
00657783,모델솔루션,417970,K,[기재정정]사업보고서 (2022.12),20250529000006,모델솔루션,20250529,연,2025,20250501,20250531
01136597,마더스제약,,E,사업보고서 (2024.12),20250528000639,마더스제약,20250528,,2025,20250501,20250531
01020524,자이글,234920,K,[기재정정]사업보고서 (2024.12),20250528000618,자이글,20250528,,2025,20250501,20250531
01328639,윙입푸드,900340,K,분기보고서 (2025.03),20250528000470,윙입푸드,20250528,,2025,20250501,20250531
01728167,아이지넷,462980,K,분기보고서 (2025.03),20250528000461,아이지넷,20250528,정,2025,20250501,20250531
01663569,하스,450330,K,분기보고서 (2025.03),20250528000347,하스,20250528,,2025,20250501,20250531
00697611,와이디생명과학,,E,[기재정정]분기보고서 (2025.03),20250528000197,와이디생명과학,20250528,,2025,20250501,20250531
01181232,구골홀딩스,,E,[기재정정]사업보고서 (2024.12),20250528000123,구골홀딩스,20250528,,2025,20250501,20250531
00838500,엘브이엠씨,900140,Y,분기보고서 (2025.03),20250528000005,엘브이엠씨,20250528,,2025,20250501,20250531
01073261,동방메디컬,240550,K,분기보고서 (2025.03),20250527000563,동방메디컬,20250527,,2025,20250501,20250531
00867478,아시아종묘,154030,K,[기재정정]반기보고서 (2025.03),20250527000560,아시아종묘,20250527,,2025,20250501,20250531
00816933,진영,285800,K,분기보고서 (2025.03),20250527000432,진영,20250527,,2025,20250501,20250531
00697611,와이디생명과학,,E,[기재정정]분기보고서 (2025.03),20250527000415,와이디생명과학,20250527,정,2025,20250501,20250531
01170962,GRT,900290,K,분기보고서 (2025.03),20250527000357,GRT,20250527,정,2025,20250501,20250531
01458161,티엑스알로보틱스,484810,K,[기재정정]사업보고서 (2024.12),20250526000504,티엑스알로보틱스,20250526,,2025,20250501,20250531
00688996,KB금융,105560,Y,[기재정정]분기보고서 (2025.03),20250526000374,KB금융,20250526,,2025,20250501,20250531
00688996,KB금융,105560,Y,[기재정정]사업보고서 (2024.12),20250526000370,KB금융,20250526,정연,2025,20250501,20250531
00175173,오스템,031510,K,[기재정정]사업보고서 (2024.12),20250526000339,오스템,20250526,연,2025,20250501,20250531
01370863,그린리소스,402490,K,분기보고서 (2025.03),20250526000033,그린리소스,20250526,,2025,20250501,20250531
00972293,파멥신,208340,E,[기재정정]분기보고서 (2025.03),20250523000625,파멥신,20250523,,2025,20250501,20250531
01803927,에이유브랜즈,481070,K,분기보고서 (2025.03),20250523000589,에이유브랜즈,20250523,,2025,20250501,20250531
00650771,하이젠알앤엠,160190,K,분기보고서 (2025.03),20250523000585,하이젠알앤엠,20250523,,2025,20250501,20250531
00367400,모티브링크,463480,K,분기보고서 (2025.03),20250523000505,모티브링크,20250523,,2025,20250501,20250531
01098792,본느,226340,K,[기재정정]사업보고서 (2024.12),20250523000500,본느,20250523,연,2025,20250501,20250531
00411774,콘텔라,,E,분기보고서 (2025.03),20250523000483,콘텔라,20250523,,2025,20250501,20250531
00154329,TP,007980,Y,[기재정정]분기보고서 (2025.03),20250523000481,TP,20250523,,2025,20250501,20250531
01264872,이노뎁,303530,K,분기보고서 (2025.03),20250523000442,이노뎁,20250523,,2025,20250501,20250531
01109937,티앤알바이오팹,246710,K,분기보고서 (2025.03),20250523000367,티앤알바이오팹,20250523,정,2025,20250501,20250531
01157846,바이오포트,188040,K,사업보고서 (2024.12),20250522000379,바이오포트,20250522,정연,2025,20250501,20250531
01394377,이지스밸류플러스리츠,334890,Y,사업보고서 (2025.02),20250522000350,이지스밸류플러스리츠,20250522,연,2025,20250501,20250531
00251738,미래에셋캐피탈,,E,[기재정정]사업보고서 (2024.12),20250522000328,미래에셋캐피탈,20250522,연,2025,20250501,20250531
00251738,미래에셋캐피탈,,E,[기재정정]반기보고서 (2024.06),20250522000320,미래에셋캐피탈,20250522,,2025,20250501,20250531
00919966,신라젠,215600,K,[기재정정]분기보고서 (2025.03),20250522000202,신라젠,20250522,,2025,20250501,20250531
01381966,티디엘,,E,분기보고서 (2025.03),20250522000199,티디엘,20250522,,2025,20250501,20250531
00659976,영화테크,265560,K,[기재정정]분기보고서 (2025.03),20250522000161,영화테크,20250522,,2025,20250501,20250531
01137727,무신사,,E,분기보고서 (2025.03),20250522000155,무신사,20250522,,2025,20250501,20250531
00405278,KG파이낸셜,046440,K,[기재정정]분기보고서 (2025.03),20250522000141,KG파이낸셜,20250522,,2025,20250501,20250531
01480708,HEM파마,376270,K,분기보고서 (2025.03),20250521000347,HEM파마,20250521,,2025,20250501,20250531
00124151,부산주공,005030,Y,[기재정정]사업보고서 (2024.12),20250521000343,부산주공,20250521,,2025,20250501,20250531
00124151,부산주공,005030,Y,[기재정정]사업보고서 (2023.12),20250521000331,부산주공,20250521,,2025,20250501,20250531
00970453,파마리서치,214450,K,[기재정정]분기보고서 (2025.03),20250521000230,파마리서치,20250521,,2025,20250501,20250531
00862905,이지스자산운용,,E,[기재정정]사업보고서 (2024.12),20250521000179,이지스자산운용,20250521,연,2025,20250501,20250531
00139153,에코플라스틱,038110,K,[기재정정]분기보고서 (2025.03),20250521000009,에코플라스틱,20250521,,2025,20250501,20250531
00141404,블루산업개발,006740,Y,[기재정정]분기보고서 (2025.03),20250520000373,블루산업개발,20250520,,2025,20250501,20250531
01408980,엠디헬스케어,,E,분기보고서 (2025.03),20250520000347,엠디헬스케어,20250520,,2025,20250501,20250531
01518755,와이즈에이아이,,E,분기보고서 (2025.03),20250520000091,와이즈에이아이,20250520,,2025,20250501,20250531
00200275,YTN,040300,K,[기재정정]사업보고서 (2024.12),20250520000070,YTN,20250520,,2025,20250501,20250531
00327819,선익시스템,171090,K,[기재정정]분기보고서 (2025.03),20250520000023,선익시스템,20250520,,2025,20250501,20250531
00148434,오케이캐피탈,,E,[기재정정]분기보고서 (2025.03),20250519000336,오케이캐피탈,20250519,,2025,20250501,20250531
00173740,신한,005450,E,분기보고서 (2025.03),20250519000316,신한,20250519,,2025,20250501,20250531
01601222,씨피시스템,413630,K,[기재정정]분기보고서 (2025.03),20250519000310,씨피시스템,20250519,,2025,20250501,20250531
01563667,더즌,462860,K,[기재정정]분기보고서 (2025.03),20250519000283,더즌,20250519,,2025,20250501,20250531
00389013,한국남동발전,,E,[기재정정]분기보고서 (2025.03),20250519000281,한국남동발전,20250519,,2025,20250501,20250531
01020843,원익피앤이,217820,K,[기재정정]분기보고서 (2025.03),20250519000256,원익피앤이,20250519,,2025,20250501,20250531
00828761,레이,228670,K,[기재정정]분기보고서 (2025.03),20250519000244,레이,20250519,,2025,20250501,20250531
01601222,씨피시스템,413630,K,분기보고서 (2025.03),20250519000226,씨피시스템,20250519,정,2025,20250501,20250531
00203023,시노펙스,025320,K,[기재정정]분기보고서 (2025.03),20250519000107,시노펙스,20250519,,2025,20250501,20250531
01283974,삐아,451250,K,[기재정정]분기보고서 (2025.03),20250519000082,삐아,20250519,,2025,20250501,20250531
01563667,더즌,462860,K,분기보고서 (2025.03),20250519000054,더즌,20250519,정,2025,20250501,20250531
01686427,에스오에스랩,464080,K,[기재정정]분기보고서 (2025.03),20250519000028,에스오에스랩,20250519,,2025,20250501,20250531
00525679,차바이오텍,085660,K,[기재정정]분기보고서 (2025.03),20250516000424,차바이오텍,20250516,,2025,20250501,20250531
01067516,골프존,215000,K,[기재정정]분기보고서 (2025.03),20250516000422,골프존,20250516,,2025,20250501,20250531
00133089,성원,015200,E,분기보고서 (2025.03),20250516000419,성원,20250516,,2025,20250501,20250531
00216434,체리부로,066360,K,[기재정정]분기보고서 (2025.03),20250516000382,체리부로,20250516,,2025,20250501,20250531
00364795,레드로버,060300,E,분기보고서 (2025.03),20250516000373,레드로버,20250516,,2025,20250501,20250531
00145190,유화증권,003460,Y,[기재정정]분기보고서 (2025.03),20250516000295,유화증권,20250516,,2025,20250501,20250531
00152589,코리아나,027050,K,[기재정정]분기보고서 (2025.03),20250516000290,코리아나,20250516,,2025,20250501,20250531
01035368,티에프이,425420,K,[기재정정]분기보고서 (2025.03),20250516000261,티에프이,20250516,,2025,20250501,20250531
00657224,아이스크림미디어,461300,K,[기재정정]분기보고서 (2025.03),20250516000232,아이스크림미디어,20250516,,2025,20250501,20250531
00244561,그래디언트,035080,K,[기재정정]분기보고서 (2025.03),20250516000184,그래디언트,20250516,,2025,20250501,20250531
00359395,헬릭스미스,084990,K,[기재정정]분기보고서 (2025.03),20250516000161,헬릭스미스,20250516,,2025,20250501,20250531
00109268,대동스틸,048470,K,[기재정정]분기보고서 (2025.03),20250516000116,대동스틸,20250516,,2025,20250501,20250531
01288827,HPSP,403870,K,[기재정정]분기보고서 (2025.03),20250516000021,HPSP,20250516,,2025,20250501,20250531
00637901,농업회사법인고창황토배기유통,,E,분기보고서 (2025.03),20250516000013,농업회사법인고창황토배기유통,20250516,,2025,20250501,20250531
00119140,핸즈코퍼레이션,143210,Y,분기보고서 (2025.03),20250515003061,핸즈코퍼레이션,20250515,정,2025,20250501,20250531
00146436,엔브이에이치코리아,067570,K,분기보고서 (2025.03),20250515003060,엔브이에이치코리아,20250515,,2025,20250501,20250531
00543170,경남도민프로축구단,,E,분기보고서 (2025.03),20250515003059,경남도민프로축구단,20250515,,2025,20250501,20250531
01061327,클래시스,214150,K,분기보고서 (2025.03),20250515003058,클래시스,20250515,,2025,20250501,20250531
01555215,스마트레이더시스템,424960,K,분기보고서 (2025.03),20250515003057,스마트레이더시스템,20250515,,2025,20250501,20250531
00972293,파멥신,208340,E,[기재정정]분기보고서 (2025.03),20250515003056,파멥신,20250515,정,2025,20250501,20250531
01201970,셀레스트라,352770,K,[기재정정]분기보고서 (2025.03),20250515003055,셀레스트라,20250515,,2025,20250501,20250531
00685333,강원특별자치도민프로축구단,,E,분기보고서 (2025.03),20250515003054,강원특별자치도민프로축구단,20250515,,2025,20250501,20250531
00542898,케이이엠텍,106080,K,분기보고서 (2025.03),20250515003052,케이이엠텍,20250515,,2025,20250501,20250531
00145598,이연제약,102460,Y,분기보고서 (2025.03),20250515003051,이연제약,20250515,정,2025,20250501,20250531
00106669,세아베스틸지주,001430,Y,분기보고서 (2025.03),20250515002986,세아베스틸지주,20250515,,2025,20250501,20250531
00634728,이크레더블,092130,K,[기재정정]분기보고서 (2025.03),20250515003050,이크레더블,20250515,,2025,20250501,20250531
00139153,에코플라스틱,038110,K,[기재정정]분기보고서 (2025.03),20250515003049,에코플라스틱,20250515,정,2025,20250501,20250531
00260930,에스엠,041510,K,[기재정정]분기보고서 (2025.03),20250515003047,에스엠,20250515,,2025,20250501,20250531
00407975,엔터미디어,068420,E,분기보고서 (2025.03),20250515003046,엔터미디어,20250515,,2025,20250501,20250531
00972293,파멥신,208340,E,분기보고서 (2025.03),20250515003045,파멥신,20250515,정,2025,20250501,20250531
01294341,에너진,,E,분기보고서 (2025.03),20250515003044,에너진,20250515,,2025,20250501,20250531
00152589,코리아나,027050,K,분기보고서 (2025.03),20250515003043,코리아나,20250515,정,2025,20250501,20250531
00147860,에스엠벡셀,010580,Y,분기보고서 (2025.03),20250515003042,에스엠벡셀,20250515,,2025,20250501,20250531
01035289,JK리버스톤리츠,204210,Y,분기보고서 (2025.03),20250515003041,JK리버스톤리츠,20250515,,2025,20250501,20250531
01406751,메를로랩,,E,분기보고서 (2025.03),20250515003038,메를로랩,20250515,,2025,20250501,20250531
00110547,링세오코리아,003050,E,분기보고서 (2025.03),20250515003037,링세오코리아,20250515,,2025,20250501,20250531
00318662,CNT85,056730,K,분기보고서 (2025.03),20250515003036,CNT85,20250515,,2025,20250501,20250531
01105153,두산로보틱스,454910,Y,분기보고서 (2025.03),20250515003035,두산로보틱스,20250515,,2025,20250501,20250531
00554352,아이큐어,175250,K,분기보고서 (2025.03),20250515003034,아이큐어,20250515,,2025,20250501,20250531
00628189,웅진씽크빅,095720,Y,분기보고서 (2025.03),20250515003033,웅진씽크빅,20250515,,2025,20250501,20250531
00296005,우리로,046970,K,분기보고서 (2025.03),20250515003032,우리로,20250515,,2025,20250501,20250531
00178754,동아지질,028100,Y,분기보고서 (2025.03),20250515003029,동아지질,20250515,,2025,20250501,20250531
00156488,휴스틸,005010,Y,분기보고서 (2025.03),20250515003028,휴스틸,20250515,,2025,20250501,20250531
01159853,휴온스,243070,K,분기보고서 (2025.03),20250515003027,휴온스,20250515,,2025,20250501,20250531
01251595,압타바이오,293780,K,분기보고서 (2025.03),20250515003026,압타바이오,20250515,,2025,20250501,20250531
00767628,나이벡,138610,K,분기보고서 (2025.03),20250515003025,나이벡,20250515,,2025,20250501,20250531
00143651,웅진,016880,Y,분기보고서 (2025.03),20250515003024,웅진,20250515,,2025,20250501,20250531
00244561,그래디언트,035080,K,분기보고서 (2025.03),20250515003023,그래디언트,20250515,정,2025,20250501,20250531
01534610,브이페이먼츠,,E,분기보고서 (2025.03),20250515003022,브이페이먼츠,20250515,,2025,20250501,20250531
00381756,티씨머티리얼즈,125020,K,분기보고서 (2025.03),20250515003021,티씨머티리얼즈,20250515,,2025,20250501,20250531
01714483,스탠드업테라퓨티스,,E,[기재정정]분기보고서 (2025.03),20250515003020,스탠드업테라퓨티스,20250515,,2025,20250501,20250531
00159218,한전KPS,051600,Y,분기보고서 (2025.03),20250515003019,한전KPS,20250515,,2025,20250501,20250531
00313649,현대바이오,048410,K,분기보고서 (2025.03),20250515003017,현대바이오,20250515,정,2025,20250501,20250531
00265324,CJ ENM,035760,K,분기보고서 (2025.03),20250515003016,CJ ENM,20250515,,2025,20250501,20250531
00476939,렉스필드컨트리클럽,,E,분기보고서 (2025.03),20250515003013,렉스필드컨트리클럽,20250515,,2025,20250501,20250531
00962393,포인트모바일,318020,K,분기보고서 (2025.03),20250515003012,포인트모바일,20250515,,2025,20250501,20250531
01068737,에이치피오,357230,K,분기보고서 (2025.03),20250515003011,에이치피오,20250515,정,2025,20250501,20250531
01207761,프로브잇,227100,K,분기보고서 (2025.03),20250515003010,프로브잇,20250515,,2025,20250501,20250531
01416642,다보링크,340360,K,[기재정정]분기보고서 (2025.03),20250515003007,다보링크,20250515,정,2025,20250501,20250531
00449379,도이치모터스,067990,K,분기보고서 (2025.03),20250515003006,도이치모터스,20250515,,2025,20250501,20250531
00101220,KG케미칼,001390,Y,분기보고서 (2025.03),20250515003005,KG케미칼,20250515,정,2025,20250501,20250531
00299367,에스엘엘중앙,,E,분기보고서 (2025.03),20250515003004,에스엘엘중앙,20250515,,2025,20250501,20250531
01259418,대보마그네틱,290670,K,분기보고서 (2025.03),20250515003003,대보마그네틱,20250515,정,2025,20250501,20250531
01534577,청담글로벌,362320,K,분기보고서 (2025.03),20250515003002,청담글로벌,20250515,,2025,20250501,20250531
00869500,바디프랜드,,E,분기보고서 (2025.03),20250515003001,바디프랜드,20250515,,2025,20250501,20250531
00476498,컴투스,078340,K,분기보고서 (2025.03),20250515003000,컴투스,20250515,,2025,20250501,20250531
00608699,탑코미디어,134580,K,분기보고서 (2025.03),20250515002999,탑코미디어,20250515,,2025,20250501,20250531
01251577,휴네시온,290270,K,분기보고서 (2025.03),20250515002998,휴네시온,20250515,,2025,20250501,20250531
00137915,엠엑스로보틱스,007820,K,분기보고서 (2025.03),20250515002997,엠엑스로보틱스,20250515,,2025,20250501,20250531
00126414,삼성제약,001360,Y,분기보고서 (2025.03),20250515002996,삼성제약,20250515,,2025,20250501,20250531
01714483,스탠드업테라퓨티스,,E,분기보고서 (2025.03),20250515002995,스탠드업테라퓨티스,20250515,정,2025,20250501,20250531
00358271,에스에프에이,056190,K,분기보고서 (2025.03),20250515002994,에스에프에이,20250515,,2025,20250501,20250531
00602172,와이엠티,251370,K,분기보고서 (2025.03),20250515002993,와이엠티,20250515,,2025,20250501,20250531
01089378,디와이디,219550,K,[기재정정]분기보고서 (2025.03),20250515002992,디와이디,20250515,,2025,20250501,20250531
00485177,일진파워,094820,K,분기보고서 (2025.03),20250515002990,일진파워,20250515,,2025,20250501,20250531
00111999,대원제약,003220,Y,분기보고서 (2025.03),20250515002989,대원제약,20250515,,2025,20250501,20250531
00334624,팍스넷,038160,E,분기보고서 (2025.03),20250515002988,팍스넷,20250515,,2025,20250501,20250531
00402110,시큐브,131090,K,분기보고서 (2025.03),20250515002987,시큐브,20250515,,2025,20250501,20250531
00244747,파크시스템스,140860,K,분기보고서 (2025.03),20250515002985,파크시스템스,20250515,,2025,20250501,20250531
00415628,세진중공업,075580,Y,분기보고서 (2025.03),20250515002984,세진중공업,20250515,,2025,20250501,20250531
