rcept_no,corp_cls,corp_code,corp_name,drctr_co,otcmp_drctr_co,apnt,rlsofc,mdstrm_resig,stlm_dt,fiscal_year,endpoint_label
20220322000627,Y,00118521,진원생명과학,3,1,-,-,-,2021-12-31,2021,outside_director
20230711000247,Y,00118521,진원생명과학,3,1,-,-,-,2022-12-31,2022,outside_director
20240327000694,Y,00118521,진원생명과학,3,1,-,-,-,2023-12-31,2023,outside_director
20250814002621,Y,00118521,진원생명과학,3,1,-,-,-,2024-12-31,2024,outside_director
20210805000106,Y,00153621,참엔지니어링,4,2,-,-,-,2020-12-31,2020,outside_director
20220318000816,Y,00153621,참엔지니어링,3,2,-,-,-,2021-12-31,2021,outside_director
20230320000425,Y,00153621,참엔지니어링,4,2,2,-,2,2022-12-31,2022,outside_director
20240730000237,Y,00153621,참엔지니어링,3,1,1,-,2,2023-12-31,2023,outside_director
20250318000654,Y,00153621,참엔지니어링,3,1,0,0,0,2024-12-31,2024,outside_director
20210318000594,Y,00160418,한국무브넥스,4,1,-,-,-,2020-12-31,2020,outside_director
20220317000361,Y,00160418,한국무브넥스,4,1,1,1,-,2021-12-31,2021,outside_director
20230323000478,Y,00160418,한국무브넥스,4,1,-,-,-,2022-12-31,2022,outside_director
20240321000675,Y,00160418,한국무브넥스,4,1,-,-,-,2023-12-31,2023,outside_director
20250318000552,Y,00160418,한국무브넥스,4,1,-,-,-,2024-12-31,2024,outside_director
20210315000702,Y,00129989,코스모신소재,10,3,-,-,-,2020-12-31,2020,outside_director
20220408002366,Y,00129989,코스모신소재,9,3,-,-,-,2021-12-31,2021,outside_director
20230315000297,Y,00129989,코스모신소재,8,3,-,-,-,2022-12-31,2022,outside_director
20240315000492,Y,00129989,코스모신소재,8,3,-,-,-,2023-12-31,2023,outside_director
20250314000812,Y,00129989,코스모신소재,7,3,-,-,-,2024-12-31,2024,outside_director
20210319000522,Y,00114093,덕성,6,3,1,-,-,2020-12-31,2020,outside_director
20220318000680,Y,00114093,덕성,6,3,1,-,-,2021-12-31,2021,outside_director
20230317000725,Y,00114093,덕성,6,3,1,-,-,2022-12-31,2022,outside_director
20240318000444,Y,00114093,덕성,6,3,1,-,-,2023-12-31,2023,outside_director
20250317000503,Y,00114093,덕성,6,3,1,-,-,2024-12-31,2024,outside_director
20210325000723,Y,00162072,한신기계공업,3,1,-,-,-,2020-12-31,2020,outside_director
20220322000815,Y,00162072,한신기계공업,3,1,-,-,-,2021-12-31,2021,outside_director
20251024000392,Y,00162072,한신기계공업,3,1,1,-,-,2022-12-31,2022,outside_director
20251024000397,Y,00162072,한신기계공업,3,1,-,-,-,2023-12-31,2023,outside_director
20251107000545,Y,00162072,한신기계공업,3,1,1,-,1,2024-12-31,2024,outside_director
20210317001274,Y,00160302,코스모화학,8,3,3,3,0,2020-12-31,2020,outside_director
20220322001034,Y,00160302,코스모화학,7,3,-,-,-,2021-12-31,2021,outside_director
20240327000855,Y,00160302,코스모화학,8,3,-,-,-,2022-12-31,2022,outside_director
20240320001341,Y,00160302,코스모화학,8,3,3,-,-,2023-12-31,2023,outside_director
20250318000926,Y,00160302,코스모화학,7,3,-,-,-,2024-12-31,2024,outside_director
20210317001186,Y,00104768,가온전선,3,3,2,-,2,2020-12-31,2020,outside_director
20220816001768,Y,00104768,가온전선,3,3,1,-,1,2021-12-31,2021,outside_director
20230315001078,Y,00104768,가온전선,6,3,-,-,-,2022-12-31,2022,outside_director
20240318000764,Y,00104768,가온전선,6,3,-,-,-,2023-12-31,2023,outside_director
20250320000299,Y,00104768,가온전선,6,3,-,-,-,2024-12-31,2024,outside_director
20210322000581,Y,00138279,S-Oil,11,6,-,-,-,2020-12-31,2020,outside_director
20220314000379,Y,00138279,S-Oil,11,6,3,3,-,2021-12-31,2021,outside_director
20230320000502,Y,00138279,S-Oil,9,5,-,-,1,2022-12-31,2022,outside_director
20240320001242,Y,00138279,S-Oil,11,6,1,-,-,2023-12-31,2023,outside_director
20250319000503,Y,00138279,S-Oil,11,6,5,-,-,2024-12-31,2024,outside_director
20210319000790,Y,00126566,한화에어로스페이스,5,3,2,-,-,2020-12-31,2020,outside_director
20220812000030,Y,00126566,한화에어로스페이스,7,4,2,-,-,2021-12-31,2021,outside_director
20230321001337,Y,00126566,한화에어로스페이스,7,4,2,-,-,2022-12-31,2022,outside_director
20240329000902,Y,00126566,한화에어로스페이스,7,4,2,-,-,2023-12-31,2023,outside_director
20250317000990,Y,00126566,한화에어로스페이스,7,4,2,-,-,2024-12-31,2024,outside_director
20210318000832,Y,00129280,삼화전자공업,4,1,-,-,-,2020-12-31,2020,outside_director
20220317000960,Y,00129280,삼화전자공업,4,1,-,-,-,2021-12-31,2021,outside_director
20231017000217,Y,00129280,삼화전자공업,4,1,-,-,-,2022-12-31,2022,outside_director
20240314000709,Y,00129280,삼화전자공업,4,1,1,-,1,2023-12-31,2023,outside_director
20250313000955,Y,00129280,삼화전자공업,1,1,-,-,-,2024-12-31,2024,outside_director
20210315000949,Y,00145880,현대제철,9,5,2,-,-,2020-12-31,2020,outside_director
20220315000651,Y,00145880,현대제철,9,5,3,-,-,2021-12-31,2021,outside_director
20230314001097,Y,00145880,현대제철,9,5,2,-,-,2022-12-31,2022,outside_director
20240318000916,Y,00145880,현대제철,7,5,-,-,-,2023-12-31,2023,outside_director
20250317000668,Y,00145880,현대제철,8,5,3,-,-,2024-12-31,2024,outside_director
20210318001127,Y,00138057,써니전자,3,1,1,-,1,2020-12-31,2020,outside_director
20220317001263,Y,00138057,써니전자,4,1,-,-,-,2021-12-31,2021,outside_director
20230317001042,Y,00138057,써니전자,3,1,-,-,-,2022-12-31,2022,outside_director
20240315000788,Y,00138057,써니전자,3,1,1,-,-,2023-12-31,2023,outside_director
20250317000934,Y,00138057,써니전자,4,1,-,-,-,2024-12-31,2024,outside_director
20210317001107,Y,00125743,현대비앤지스틸,7,3,1,-,1,2020-12-31,2020,outside_director
20220321000797,Y,00125743,현대비앤지스틸,7,3,-,-,-,2021-12-31,2021,outside_director
20230317000757,Y,00125743,현대비앤지스틸,7,3,2,-,1,2022-12-31,2022,outside_director
20240318000828,Y,00125743,현대비앤지스틸,7,3,1,-,1,2023-12-31,2023,outside_director
20250321001499,Y,00125743,현대비앤지스틸,7,3,2,-,-,2024-12-31,2024,outside_director
20210318001029,Y,00141875,사조오양,7,3,-,-,-,2020-12-31,2020,outside_director
20220331002835,Y,00141875,사조오양,7,3,-,-,-,2021-12-31,2021,outside_director
20230315001257,Y,00141875,사조오양,9,5,3,-,-,2022-12-31,2022,outside_director
20240313001533,Y,00141875,사조오양,7,5,2,-,-,2023-12-31,2023,outside_director
20250703000352,Y,00141875,사조오양,8,5,-,-,-,2024-12-31,2024,outside_director
20210318000581,Y,00129271,삼화전기,7,2,-,-,-,2020-12-31,2020,outside_director
20220317001080,Y,00129271,삼화전기,8,2,-,-,-,2021-12-31,2021,outside_director
20230316001182,Y,00129271,삼화전기,8,2,1,-,-,2022-12-31,2022,outside_director
20240314000726,Y,00129271,삼화전기,8,2,-,-,-,2023-12-31,2023,outside_director
20250313000817,Y,00129271,삼화전기,8,2,-,-,-,2024-12-31,2024,outside_director
20210331003227,Y,00155124,평화홀딩스,3,3,1,-,-,2020-12-31,2020,outside_director
20220321001469,Y,00155124,평화홀딩스,7,3,1,-,-,2021-12-31,2021,outside_director
20240312000938,Y,00155124,평화홀딩스,7,3,2,-,-,2022-12-31,2022,outside_director
20240319000675,Y,00155124,평화홀딩스,7,3,1,-,-,2023-12-31,2023,outside_director
20250317000760,Y,00155124,평화홀딩스,7,3,2,-,-,2024-12-31,2024,outside_director
20210322000616,Y,00146296,일신석재,4,1,0,0,0,2020-12-31,2020,outside_director
20220317001166,Y,00146296,일신석재,4,1,0,0,0,2021-12-31,2021,outside_director
20230323001151,Y,00146296,일신석재,4,1,0,0,0,2022-12-31,2022,outside_director
20240321001230,Y,00146296,일신석재,4,1,0,0,0,2023-12-31,2023,outside_director
20250320001261,Y,00146296,일신석재,4,1,0,0,0,2024-12-31,2024,outside_director
20210311001031,Y,00115676,KG스틸,7,4,4,-,-,2020-12-31,2020,outside_director
20220316001244,Y,00115676,KG스틸,7,4,2,-,-,2021-12-31,2021,outside_director
20230315000071,Y,00115676,KG스틸,7,4,4,-,-,2022-12-31,2022,outside_director
20240318000890,Y,00115676,KG스틸,7,4,4,-,-,2023-12-31,2023,outside_director
20250318001327,Y,00115676,KG스틸,7,4,4,-,-,2024-12-31,2024,outside_director
20210318001311,Y,00115977,아이에스동서,5,3,-,-,-,2020-12-31,2020,outside_director
20220317001305,Y,00115977,아이에스동서,9,5,5,-,2,2021-12-31,2021,outside_director
20230323001296,Y,00115977,아이에스동서,10,6,1,-,-,2022-12-31,2022,outside_director
20240321001950,Y,00115977,아이에스동서,11,6,-,-,-,2023-12-31,2023,outside_director
20250319001050,Y,00115977,아이에스동서,8,5,4,3,-,2024-12-31,2024,outside_director
20210322000488,Y,00136457,SH에너지화학,6,3,-,-,-,2020-12-31,2020,outside_director
20220322000701,Y,00136457,SH에너지화학,6,3,2,-,-,2021-12-31,2021,outside_director
20230322000490,Y,00136457,SH에너지화학,6,2,2,-,-,2022-12-31,2022,outside_director
20240321001086,Y,00136457,SH에너지화학,7,3,1,-,-,2023-12-31,2023,outside_director
20250320000777,Y,00136457,SH에너지화학,6,3,-,-,-,2024-12-31,2024,outside_director
20210318001220,Y,00113544,대한화섬,6,4,2,-,-,2020-12-31,2020,outside_director
20220323001348,Y,00113544,대한화섬,5,3,1,-,-,2021-12-31,2021,outside_director
20230323001351,Y,00113544,대한화섬,5,3,2,1,-,2022-12-31,2022,outside_director
20240321001909,Y,00113544,대한화섬,5,3,1,-,1,2023-12-31,2023,outside_director
20250814002004,Y,00113544,대한화섬,7,4,2,-,1,2024-12-31,2024,outside_director
20210326000871,Y,00152686,코리아써키트,3,1,1,-,-,2020-12-31,2020,outside_director
20220318000919,Y,00152686,코리아써키트,3,1,1,-,-,2021-12-31,2021,outside_director
20230317001037,Y,00152686,코리아써키트,3,1,-,-,-,2022-12-31,2022,outside_director
20240315000596,Y,00152686,코리아써키트,3,1,-,-,-,2023-12-31,2023,outside_director
20250320001351,Y,00152686,코리아써키트,3,1,1,-,-,2024-12-31,2024,outside_director
20210316000687,Y,00136378,신세계,7,4,1,-,-,2020-12-31,2020,outside_director
20220316000691,Y,00136378,신세계,7,4,3,-,1,2021-12-31,2021,outside_director
20230315001319,Y,00136378,신세계,7,4,1,-,1,2022-12-31,2022,outside_director
20240313001406,Y,00136378,신세계,7,4,3,-,-,2023-12-31,2023,outside_director
20250312001128,Y,00136378,신세계,7,4,4,2,1,2024-12-31,2024,outside_director
20210311000157,Y,00128032,삼일제약,6,3,2,-,-,2020-12-31,2020,outside_director
20220316000554,Y,00128032,삼일제약,7,3,-,-,-,2021-12-31,2021,outside_director
20230316001021,Y,00128032,삼일제약,7,3,-,-,-,2022-12-31,2022,outside_director
20240314001673,Y,00128032,삼일제약,7,3,-,-,-,2023-12-31,2023,outside_director
20250328001724,Y,00128032,삼일제약,7,3,-,-,-,2024-12-31,2024,outside_director
20220317000545,Y,00122825,인스코비,7,2,-,-,-,2020-12-31,2020,outside_director
20220321001203,Y,00122825,인스코비,7,2,-,-,-,2021-12-31,2021,outside_director
20230322001015,Y,00122825,인스코비,7,2,-,-,-,2022-12-31,2022,outside_director
20240321001916,Y,00122825,인스코비,7,2,1,-,-,2023-12-31,2023,outside_director
20250321001886,Y,00122825,인스코비,7,2,-,-,-,2024-12-31,2024,outside_director
20210311000554,Y,00146214,일성아이에스,8,3,1,-,-,2020-12-31,2020,outside_director
20220317000838,Y,00146214,일성아이에스,8,3,-,-,-,2021-12-31,2021,outside_director
20230316000522,Y,00146214,일성아이에스,7,3,2,-,-,2022-12-31,2022,outside_director
20240314000706,Y,00146214,일성아이에스,7,3,-,-,-,2023-12-31,2023,outside_director
20250814002739,Y,00146214,일성아이에스,8,4,1,-,-,2024-12-31,2024,outside_director
20210317001019,Y,00164478,현대건설,6,4,2,-,-,2020-12-31,2020,outside_director
20220325001068,Y,00164478,현대건설,7,4,1,-,-,2021-12-31,2021,outside_director
20230315001104,Y,00164478,현대건설,7,4,1,-,-,2022-12-31,2022,outside_director
20240329003141,Y,00164478,현대건설,7,4,-,-,-,2023-12-31,2023,outside_director
20251017000151,Y,00164478,현대건설,7,4,1,-,-,2024-12-31,2024,outside_director
20210319000905,Y,00117300,TCC스틸,4,1,-,-,-,2020-12-31,2020,outside_director
20220812000477,Y,00117300,TCC스틸,4,1,-,-,-,2021-12-31,2021,outside_director
20230316000854,Y,00117300,TCC스틸,4,1,-,-,-,2022-12-31,2022,outside_director
20240320000816,Y,00117300,TCC스틸,4,1,1,-,-,2023-12-31,2023,outside_director
20250319000643,Y,00117300,TCC스틸,4,1,-,-,-,2024-12-31,2024,outside_director
20210318000458,Y,00101044,에이프로젠바이오로직스,4,1,1,-,-,2020-12-31,2020,outside_director
20220314001107,Y,00101044,에이프로젠바이오로직스,4,1,-,-,-,2021-12-31,2021,outside_director
20230317000440,Y,00101044,에이프로젠바이오로직스,4,1,-,-,-,2022-12-31,2022,outside_director
20240313001273,Y,00101044,에이프로젠바이오로직스,4,1,1,-,-,2023-12-31,2023,outside_director
20250314001189,Y,00101044,에이프로젠바이오로직스,4,1,-,-,-,2024-12-31,2024,outside_director
20210318001139,Y,00138516,아남전자,4,1,-,-,-,2020-12-31,2020,outside_director
20220317000536,Y,00138516,아남전자,4,1,-,-,-,2021-12-31,2021,outside_director
20230316000657,Y,00138516,아남전자,4,1,-,-,-,2022-12-31,2022,outside_director
20240314000188,Y,00138516,아남전자,4,1,-,-,-,2023-12-31,2023,outside_director
20250326000254,Y,00138516,아남전자,3,1,-,-,-,2024-12-31,2024,outside_director
20210318000969,Y,00120030,GS건설,7,4,-,-,-,2020-12-31,2020,outside_director
20220317001128,Y,00120030,GS건설,7,4,2,-,-,2021-12-31,2021,outside_director
20230316001014,Y,00120030,GS건설,7,4,2,-,-,2022-12-31,2022,outside_director
20240329002822,Y,00120030,GS건설,7,4,1,-,1,2023-12-31,2023,outside_director
20250813000906,Y,00120030,GS건설,7,4,1,-,1,2024-12-31,2024,outside_director
20210318000648,Y,00126779,삼아알미늄,8,2,-,-,-,2020-12-31,2020,outside_director
20220317001139,Y,00126779,삼아알미늄,8,2,-,-,-,2021-12-31,2021,outside_director
20230315001212,Y,00126779,삼아알미늄,8,2,-,-,-,2022-12-31,2022,outside_director
20240314001254,Y,00126779,삼아알미늄,8,2,-,-,-,2023-12-31,2023,outside_director
20250313001287,Y,00126779,삼아알미늄,8,2,-,-,-,2024-12-31,2024,outside_director
20210309000252,Y,00126362,삼성SDI,7,4,4,-,4,2020-12-31,2020,outside_director
20220308000915,Y,00126362,삼성SDI,7,4,-,-,-,2021-12-31,2021,outside_director
20230313000726,Y,00126362,삼성SDI,7,4,-,-,-,2022-12-31,2022,outside_director
20240312000853,Y,00126362,삼성SDI,6,4,1,-,1,2023-12-31,2023,outside_director
20250311001275,Y,00126362,삼성SDI,7,4,-,-,-,2024-12-31,2024,outside_director
20210309000338,Y,00126371,삼성전기,7,4,3,-,-,2020-12-31,2020,outside_director
20220308000667,Y,00126371,삼성전기,7,4,1,-,-,2021-12-31,2021,outside_director
20230307000653,Y,00126371,삼성전기,7,4,1,-,1,2022-12-31,2022,outside_director
20240329002895,Y,00126371,삼성전기,7,4,1,-,-,2023-12-31,2023,outside_director
20250311001190,Y,00126371,삼성전기,7,4,1,-,-,2024-12-31,2024,outside_director
20210423000012,Y,00115612,동부건설,4,2,-,-,-,2020-12-31,2020,outside_director
20220713000108,Y,00115612,동부건설,4,2,1,-,-,2021-12-31,2021,outside_director
20230314001212,Y,00115612,동부건설,5,2,1,-,-,2022-12-31,2022,outside_director
20240318000506,Y,00115612,동부건설,5,2,1,-,-,2023-12-31,2023,outside_director
20250812000691,Y,00115612,동부건설,5,2,1,-,-,2024-12-31,2024,outside_director
20210330001143,Y,00103042,케이씨티시,7,2,-,-,-,2020-12-31,2020,outside_director
20220317000546,Y,00103042,케이씨티시,7,2,-,-,-,2021-12-31,2021,outside_director
20230316001262,Y,00103042,케이씨티시,6,2,-,-,-,2022-12-31,2022,outside_director
20240322000946,Y,00103042,케이씨티시,6,2,2,2,-,2023-12-31,2023,outside_director
20250313001313,Y,00103042,케이씨티시,6,2,-,-,-,2024-12-31,2024,outside_director
20210319000967,Y,00152880,코오롱글로벌,7,4,4,0,1,2020-12-31,2020,outside_director
20220321001348,Y,00152880,코오롱글로벌,7,4,1,0,1,2021-12-31,2021,outside_director
20230814002221,Y,00152880,코오롱글로벌,7,4,2,0,1,2022-12-31,2022,outside_director
20240326000552,Y,00152880,코오롱글로벌,7,4,2,-,-,2023-12-31,2023,outside_director
20250814003343,Y,00152880,코오롱글로벌,9,5,2,-,-,2024-12-31,2024,outside_director
20210317000510,Y,00124726,빙그레,5,2,-,-,-,2020-12-31,2020,outside_director
20220812000681,Y,00124726,빙그레,6,2,1,-,-,2021-12-31,2021,outside_director
20230315000500,Y,00124726,빙그레,6,2,1,-,-,2022-12-31,2022,outside_director
20240313000739,Y,00124726,빙그레,6,2,-,-,-,2023-12-31,2023,outside_director
20250312000859,Y,00124726,빙그레,6,2,1,-,-,2024-12-31,2024,outside_director
20210311001234,Y,00148984,시알홀딩스,6,2,-,-,-,2020-12-31,2020,outside_director
20220314000889,Y,00148984,시알홀딩스,6,2,-,-,-,2021-12-31,2021,outside_director
20230315001326,Y,00148984,시알홀딩스,6,2,1,-,1,2022-12-31,2022,outside_director
20240315000607,Y,00148984,시알홀딩스,7,3,1,-,-,2023-12-31,2023,outside_director
20250311001197,Y,00148984,시알홀딩스,6,3,-,-,-,2024-12-31,2024,outside_director
20210218000003,Y,00164706,현대약품,5,3,-,-,-,2020-11-30,2020,outside_director
20220216001148,Y,00164706,현대약품,5,3,1,-,-,2021-11-30,2021,outside_director
20230216001304,Y,00164706,현대약품,5,3,1,-,-,2022-11-30,2022,outside_director
20240221001706,Y,00164706,현대약품,5,3,1,-,-,2023-11-30,2023,outside_director
20250219001662,Y,00164706,현대약품,5,4,2,-,-,2024-11-30,2024,outside_director
20210318001132,Y,00107598,남양유업,6,2,-,-,-,2020-12-31,2020,outside_director
20220323001322,Y,00107598,남양유업,6,2,-,-,-,2021-12-31,2021,outside_director
20230323001233,Y,00107598,남양유업,5,2,-,-,-,2022-12-31,2022,outside_director
20240321001747,Y,00107598,남양유업,5,2,-,-,-,2023-12-31,2023,outside_director
20250328000090,Y,00107598,남양유업,4,1,1,-,-,2024-12-31,2024,outside_director
20210322000948,Y,00107224,남선알미늄,3,1,-,-,-,2020-12-31,2020,outside_director
20220322000939,Y,00107224,남선알미늄,2,1,1,-,-,2021-12-31,2021,outside_director
20230322000952,Y,00107224,남선알미늄,3,1,-,-,-,2022-12-31,2022,outside_director
20240604000282,Y,00107224,남선알미늄,4,1,1,-,-,2023-12-31,2023,outside_director
20250320001238,Y,00107224,남선알미늄,4,1,-,-,-,2024-12-31,2024,outside_director
20210318000787,Y,00160621,한국화장품제조,4,1,-,-,-,2020-12-31,2020,outside_director
20220318000130,Y,00160621,한국화장품제조,4,1,-,-,-,2021-12-31,2021,outside_director
20230316001365,Y,00160621,한국화장품제조,3,1,-,-,-,2022-12-31,2022,outside_director
20240320001586,Y,00160621,한국화장품제조,3,1,-,-,-,2023-12-31,2023,outside_director
20250814003121,Y,00160621,한국화장품제조,3,1,-,-,-,2024-12-31,2024,outside_director
20210316000887,Y,00164812,현대코퍼레이션,6,3,2,-,-,2020-12-31,2020,outside_director
20220322000850,Y,00164812,현대코퍼레이션,6,3,1,-,-,2021-12-31,2021,outside_director
20230321001082,Y,00164812,현대코퍼레이션,6,3,2,-,-,2022-12-31,2022,outside_director
20240318000785,Y,00164812,현대코퍼레이션,6,3,1,-,-,2023-12-31,2023,outside_director
20250324000696,Y,00164812,현대코퍼레이션,6,3,2,-,-,2024-12-31,2024,outside_director
20210319000703,Y,00131780,SK네트웍스,7,4,1,-,-,2020-12-31,2020,outside_director
20220404002305,Y,00131780,SK네트웍스,8,5,3,-,-,2021-12-31,2021,outside_director
20231114001467,Y,00131780,SK네트웍스,8,5,1,-,-,2022-12-31,2022,outside_director
20240319000871,Y,00131780,SK네트웍스,8,5,1,-,-,2023-12-31,2023,outside_director
20250318000975,Y,00131780,SK네트웍스,7,4,1,-,-,2024-12-31,2024,outside_director
20210322000474,Y,00101433,경농,4,1,1,-,1,2020-12-31,2020,outside_director
20220322000678,Y,00101433,경농,4,1,-,-,-,2021-12-31,2021,outside_director
20230322000774,Y,00101433,경농,4,1,-,-,-,2022-12-31,2022,outside_director
20240320000825,Y,00101433,경농,4,1,-,-,-,2023-12-31,2023,outside_director
20250317000859,Y,00101433,경농,4,1,-,-,-,2024-12-31,2024,outside_director
20210319000958,Y,00109514,티웨이홀딩스,6,3,2,-,-,2020-12-31,2020,outside_director
20220323000447,Y,00109514,티웨이홀딩스,5,2,-,-,-,2021-12-31,2021,outside_director
20230323000588,Y,00109514,티웨이홀딩스,5,2,-,-,-,2022-12-31,2022,outside_director
20240321001723,Y,00109514,티웨이홀딩스,5,2,2,-,-,2023-12-31,2023,outside_director
20250321001276,Y,00109514,티웨이홀딩스,5,2,2,-,-,2024-12-31,2024,outside_director
20210311000942,Y,00115384,동방아그로,6,2,-,-,-,2020-12-31,2020,outside_director
20220317000463,Y,00115384,동방아그로,5,2,-,-,-,2021-12-31,2021,outside_director
20230316000733,Y,00115384,동방아그로,5,2,-,-,-,2022-12-31,2022,outside_director
20240314000783,Y,00115384,동방아그로,5,2,-,-,-,2023-12-31,2023,outside_director
20250313000657,Y,00115384,동방아그로,4,1,1,-,-,2024-12-31,2024,outside_director
20210304000035,Y,00134963,송원산업,6,2,-,-,-,2020-12-31,2020,outside_director
20220303000087,Y,00134963,송원산업,6,2,-,-,-,2021-12-31,2021,outside_director
20230302000104,Y,00134963,송원산업,4,1,1,-,-,2022-12-31,2022,outside_director
20240229001224,Y,00134963,송원산업,4,1,-,-,-,2023-12-31,2023,outside_director
20250311000263,Y,00134963,송원산업,4,1,-,-,-,2024-12-31,2024,outside_director
20210316001199,Y,00150828,진흥기업,4,1,-,-,-,2020-12-31,2020,outside_director
20220811000367,Y,00150828,진흥기업,4,1,1,-,-,2021-12-31,2021,outside_director
20230320000418,Y,00150828,진흥기업,4,1,-,-,-,2022-12-31,2022,outside_director
20240319000644,Y,00150828,진흥기업,4,1,-,-,-,2023-12-31,2023,outside_director
20250331002970,Y,00150828,진흥기업,4,1,1,-,-,2024-12-31,2024,outside_director
20210318000919,Y,00157991,한국석유공업,4,1,-,-,-,2020-12-31,2020,outside_director
20220317000638,Y,00157991,한국석유공업,3,2,1,-,-,2021-12-31,2021,outside_director
20230316000676,Y,00157991,한국석유공업,3,1,-,-,1,2022-12-31,2022,outside_director
20240314001322,Y,00157991,한국석유공업,4,1,-,-,-,2023-12-31,2023,outside_director
20250320000921,Y,00157991,한국석유공업,4,1,-,-,-,2024-12-31,2024,outside_director
20210317000820,Y,00151395,천일고속,4,1,-,-,-,2020-12-31,2020,outside_director
20220810000340,Y,00151395,천일고속,4,1,-,-,-,2021-12-31,2021,outside_director
20230316001173,Y,00151395,천일고속,4,1,2,-,-,2022-12-31,2022,outside_director
20240321001343,Y,00151395,천일고속,4,1,1,-,-,2023-12-31,2023,outside_director
20250320001184,Y,00151395,천일고속,4,1,-,-,-,2024-12-31,2024,outside_director
20210318000163,Y,00111847,대원강업,8,3,1,-,1,2020-12-31,2020,outside_director
20220317000256,Y,00111847,대원강업,7,3,1,-,-,2021-12-31,2021,outside_director
20230324000880,Y,00111847,대원강업,9,6,4,-,-,2022-12-31,2022,outside_director
20240315000516,Y,00111847,대원강업,7,6,2,-,1,2023-12-31,2023,outside_director
20250814001679,Y,00111847,대원강업,8,5,4,-,1,2024-12-31,2024,outside_director
20200928000311,Y,00120872,만호제강,4,1,1,1,-,2020-06-30,2020,outside_director
20210916000086,Y,00120872,만호제강,4,1,-,-,-,2021-06-30,2021,outside_director
20220915000334,Y,00120872,만호제강,4,1,-,-,-,2022-06-30,2022,outside_director
20231005000147,Y,00120872,만호제강,4,1,-,-,-,2023-06-30,2023,outside_director
20250930000631,Y,00120872,만호제강,4,1,-,-,-,2024-06-30,2024,outside_director
20220818000308,Y,00148939,조광피혁,6,3,1,-,-,2020-12-31,2020,outside_director
20220818000327,Y,00148939,조광피혁,6,3,2,-,-,2021-12-31,2021,outside_director
20230316001017,Y,00148939,조광피혁,6,3,1,-,-,2022-12-31,2022,outside_director
20240320001147,Y,00148939,조광피혁,6,3,1,-,-,2023-12-31,2023,outside_director
20250814000431,Y,00148939,조광피혁,6,3,1,-,-,2024-12-31,2024,outside_director
20210319000002,Y,00133812,세방,7,3,-,-,-,2020-12-31,2020,outside_director
20220812000769,Y,00133812,세방,7,3,3,2,1,2021-12-31,2021,outside_director
20230316000928,Y,00133812,세방,7,3,-,-,-,2022-12-31,2022,outside_director
20240314000749,Y,00133812,세방,8,3,1,1,-,2023-12-31,2023,outside_director
20250814002055,Y,00133812,세방,7,3,-,-,-,2024-12-31,2024,outside_director
20210315001021,Y,00117629,KBI동양철관,2,2,1,-,-,2020-12-31,2020,outside_director
20220321001370,Y,00117629,KBI동양철관,2,2,-,-,-,2021-12-31,2021,outside_director
20230320000536,Y,00117629,KBI동양철관,3,1,1,-,1,2022-12-31,2022,outside_director
20240318000933,Y,00117629,KBI동양철관,3,1,-,-,-,2023-12-31,2023,outside_director
20250317000788,Y,00117629,KBI동양철관,3,1,-,-,-,2024-12-31,2024,outside_director
20210319001336,Y,00149804,디와이에이,6,3,3,-,-,2020-12-31,2020,outside_director
20220324000531,Y,00149804,디와이에이,6,3,3,-,-,2021-12-31,2021,outside_director
20230323001273,Y,00149804,디와이에이,7,3,-,-,-,2022-12-31,2022,outside_director
20240320001199,Y,00149804,디와이에이,7,3,-,-,-,2023-12-31,2023,outside_director
20250317000599,Y,00149804,디와이에이,8,4,4,-,-,2024-12-31,2024,outside_director
20210319000418,Y,00107066,남광토건,4,1,-,-,-,2020-12-31,2020,outside_director
20220322000463,Y,00107066,남광토건,4,1,-,-,-,2021-12-31,2021,outside_director
20230712000089,Y,00107066,남광토건,4,1,1,0,0,2022-12-31,2022,outside_director
20240320000911,Y,00107066,남광토건,4,1,0,0,0,2023-12-31,2023,outside_director
20250814001709,Y,00107066,남광토건,4,1,0,0,0,2024-12-31,2024,outside_director
20210311000178,Y,00127200,삼영전자공업,6,2,1,1,-,2020-12-31,2020,outside_director
20220310001191,Y,00127200,삼영전자공업,6,2,-,-,-,2021-12-31,2021,outside_director
20230316001053,Y,00127200,삼영전자공업,8,2,1,1,-,2022-12-31,2022,outside_director
20240326000917,Y,00127200,삼영전자공업,8,2,1,-,-,2023-12-31,2023,outside_director
20250320001464,Y,00127200,삼영전자공업,8,2,-,-,-,2024-12-31,2024,outside_director
20210318000310,Y,00136624,신영와코루,8,2,-,-,-,2020-12-31,2020,outside_director
20220317000404,Y,00136624,신영와코루,8,2,-,-,-,2021-12-31,2021,outside_director
20230316001089,Y,00136624,신영와코루,8,2,2,-,-,2022-12-31,2022,outside_director
20240314000193,Y,00136624,신영와코루,8,3,-,-,-,2023-12-31,2023,outside_director
20250313000876,Y,00136624,신영와코루,8,3,-,-,-,2024-12-31,2024,outside_director
20211111000394,Y,00141626,오리엔트바이오,4,1,1,-,-,2021-03-31,2021,outside_director
20220621000039,Y,00141626,오리엔트바이오,4,1,-,-,-,2022-03-31,2022,outside_director
20230620000166,Y,00141626,오리엔트바이오,4,1,-,-,-,2023-03-31,2023,outside_director
