corp_code,stock_code,corp_name,market,sector,fiscal_year
00136864,009270,신원,KOSPI,봉제의복 제조업,2023
00136864,009270,신원,KOSPI,봉제의복 제조업,2024
00115287,004140,동방,KOSPI,기타 운송관련 서비스업,2018
00115287,004140,동방,KOSPI,기타 운송관련 서비스업,2019
00115287,004140,동방,KOSPI,기타 운송관련 서비스업,2020
00115287,004140,동방,KOSPI,기타 운송관련 서비스업,2021
00115287,004140,동방,KOSPI,기타 운송관련 서비스업,2022
00115287,004140,동방,KOSPI,기타 운송관련 서비스업,2023
00115287,004140,동방,KOSPI,기타 운송관련 서비스업,2024
00158149,002960,한국쉘석유,KOSPI,석유 정제품 제조업,2018
00158149,002960,한국쉘석유,KOSPI,석유 정제품 제조업,2019
00158149,002960,한국쉘석유,KOSPI,석유 정제품 제조업,2020
00158149,002960,한국쉘석유,KOSPI,석유 정제품 제조업,2021
00158149,002960,한국쉘석유,KOSPI,석유 정제품 제조업,2022
00158149,002960,한국쉘석유,KOSPI,석유 정제품 제조업,2023
00158149,002960,한국쉘석유,KOSPI,석유 정제품 제조업,2024
00123718,003000,부광약품,KOSPI,의약품 제조업,2018
00123718,003000,부광약품,KOSPI,의약품 제조업,2019
00123718,003000,부광약품,KOSPI,의약품 제조업,2020
00123718,003000,부광약품,KOSPI,의약품 제조업,2021
00123718,003000,부광약품,KOSPI,의약품 제조업,2022
00123718,003000,부광약품,KOSPI,의약품 제조업,2023
00123718,003000,부광약품,KOSPI,의약품 제조업,2024
00102618,012200,계양전기,KOSPI,일반 목적용 기계 제조업,2018
00102618,012200,계양전기,KOSPI,일반 목적용 기계 제조업,2019
00102618,012200,계양전기,KOSPI,일반 목적용 기계 제조업,2020
00102618,012200,계양전기,KOSPI,일반 목적용 기계 제조업,2021
00102618,012200,계양전기,KOSPI,일반 목적용 기계 제조업,2022
00102618,012200,계양전기,KOSPI,일반 목적용 기계 제조업,2023
00102618,012200,계양전기,KOSPI,일반 목적용 기계 제조업,2024
00157399,004710,한솔테크닉스,KOSPI,전자부품 제조업,2018
00157399,004710,한솔테크닉스,KOSPI,전자부품 제조업,2019
00157399,004710,한솔테크닉스,KOSPI,전자부품 제조업,2020
00157399,004710,한솔테크닉스,KOSPI,전자부품 제조업,2021
00157399,004710,한솔테크닉스,KOSPI,전자부품 제조업,2022
00157399,004710,한솔테크닉스,KOSPI,전자부품 제조업,2023
00157399,004710,한솔테크닉스,KOSPI,전자부품 제조업,2024
00128412,005500,삼진제약,KOSPI,의약품 제조업,2018
00128412,005500,삼진제약,KOSPI,의약품 제조업,2019
00128412,005500,삼진제약,KOSPI,의약품 제조업,2020
00128412,005500,삼진제약,KOSPI,의약품 제조업,2021
00128412,005500,삼진제약,KOSPI,의약품 제조업,2022
00128412,005500,삼진제약,KOSPI,의약품 제조업,2023
00128412,005500,삼진제약,KOSPI,의약품 제조업,2024
00155319,005490,POSCO홀딩스,KOSPI,1차 철강 제조업,2018
00155319,005490,POSCO홀딩스,KOSPI,1차 철강 제조업,2019
00155319,005490,POSCO홀딩스,KOSPI,1차 철강 제조업,2020
00155319,005490,POSCO홀딩스,KOSPI,1차 철강 제조업,2021
00155319,005490,POSCO홀딩스,KOSPI,1차 철강 제조업,2022
00155319,005490,POSCO홀딩스,KOSPI,1차 철강 제조업,2023
00155319,005490,POSCO홀딩스,KOSPI,1차 철강 제조업,2024
00122694,002410,범양건영,KOSPI,건물 건설업,2018
00122694,002410,범양건영,KOSPI,건물 건설업,2019
00122694,002410,범양건영,KOSPI,건물 건설업,2020
00122694,002410,범양건영,KOSPI,건물 건설업,2021
00122694,002410,범양건영,KOSPI,건물 건설업,2022
00122694,002410,범양건영,KOSPI,건물 건설업,2023
00122694,002410,범양건영,KOSPI,건물 건설업,2024
00145163,005690,파미셀,KOSPI,전자부품 제조업,2018
00145163,005690,파미셀,KOSPI,전자부품 제조업,2019
00145163,005690,파미셀,KOSPI,전자부품 제조업,2020
00145163,005690,파미셀,KOSPI,전자부품 제조업,2021
00145163,005690,파미셀,KOSPI,전자부품 제조업,2022
00145163,005690,파미셀,KOSPI,전자부품 제조업,2023
00145163,005690,파미셀,KOSPI,전자부품 제조업,2024
00260392,006340,대원전선,KOSPI,절연선 및 케이블 제조업,2018
00260392,006340,대원전선,KOSPI,절연선 및 케이블 제조업,2019
00260392,006340,대원전선,KOSPI,절연선 및 케이블 제조업,2020
00260392,006340,대원전선,KOSPI,절연선 및 케이블 제조업,2021
00260392,006340,대원전선,KOSPI,절연선 및 케이블 제조업,2022
00260392,006340,대원전선,KOSPI,절연선 및 케이블 제조업,2023
00260392,006340,대원전선,KOSPI,절연선 및 케이블 제조업,2024
00145552,005950,이수화학,KOSPI,기초 화학물질 제조업,2018
00145552,005950,이수화학,KOSPI,기초 화학물질 제조업,2019
00145552,005950,이수화학,KOSPI,기초 화학물질 제조업,2020
00145552,005950,이수화학,KOSPI,기초 화학물질 제조업,2021
00145552,005950,이수화학,KOSPI,기초 화학물질 제조업,2022
00145552,005950,이수화학,KOSPI,기초 화학물질 제조업,2023
00145552,005950,이수화학,KOSPI,기초 화학물질 제조업,2024
00127167,002810,삼영무역,KOSPI,기타 전문 도매업,2018
00127167,002810,삼영무역,KOSPI,기타 전문 도매업,2019
00127167,002810,삼영무역,KOSPI,기타 전문 도매업,2020
00127167,002810,삼영무역,KOSPI,기타 전문 도매업,2021
00127167,002810,삼영무역,KOSPI,기타 전문 도매업,2022
00127167,002810,삼영무역,KOSPI,기타 전문 도매업,2023
00127167,002810,삼영무역,KOSPI,기타 전문 도매업,2024
00106368,011780,금호석유화학,KOSPI,기초 화학물질 제조업,2018
00106368,011780,금호석유화학,KOSPI,기초 화학물질 제조업,2019
00106368,011780,금호석유화학,KOSPI,기초 화학물질 제조업,2020
00106368,011780,금호석유화학,KOSPI,기초 화학물질 제조업,2021
00106368,011780,금호석유화학,KOSPI,기초 화학물질 제조업,2022
00106368,011780,금호석유화학,KOSPI,기초 화학물질 제조업,2023
00106368,011780,금호석유화학,KOSPI,기초 화학물질 제조업,2024
00143314,015260,에이엔피,KOSPI,전자부품 제조업,2018
00143314,015260,에이엔피,KOSPI,전자부품 제조업,2019
00143314,015260,에이엔피,KOSPI,전자부품 제조업,2020
00143314,015260,에이엔피,KOSPI,전자부품 제조업,2021
00143314,015260,에이엔피,KOSPI,전자부품 제조업,2022
00143314,015260,에이엔피,KOSPI,전자부품 제조업,2023
00143314,015260,에이엔피,KOSPI,전자부품 제조업,2024
00163761,009460,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",2018
00163761,009460,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",2019
00163761,009460,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",2020
00163761,009460,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",2021
00163761,009460,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",2022
00163761,009460,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",2023
00163761,009460,한창제지,KOSPI,"펄프, 종이 및 판지 제조업",2024
00167192,005720,넥센,KOSPI,고무제품 제조업,2018
00167192,005720,넥센,KOSPI,고무제품 제조업,2019
00167192,005720,넥센,KOSPI,고무제품 제조업,2020
00167192,005720,넥센,KOSPI,고무제품 제조업,2021
00167192,005720,넥센,KOSPI,고무제품 제조업,2022
00167192,005720,넥센,KOSPI,고무제품 제조업,2023
00167192,005720,넥센,KOSPI,고무제품 제조업,2024
00126201,006660,삼성공조,KOSPI,자동차 신품 부품 제조업,2018
00126201,006660,삼성공조,KOSPI,자동차 신품 부품 제조업,2019
00126201,006660,삼성공조,KOSPI,자동차 신품 부품 제조업,2020
00126201,006660,삼성공조,KOSPI,자동차 신품 부품 제조업,2021
00126201,006660,삼성공조,KOSPI,자동차 신품 부품 제조업,2022
00126201,006660,삼성공조,KOSPI,자동차 신품 부품 제조업,2023
00126201,006660,삼성공조,KOSPI,자동차 신품 부품 제조업,2024
00133858,004490,세방전지,KOSPI,일차전지 및 이차전지 제조업,2018
00133858,004490,세방전지,KOSPI,일차전지 및 이차전지 제조업,2019
00133858,004490,세방전지,KOSPI,일차전지 및 이차전지 제조업,2020
00133858,004490,세방전지,KOSPI,일차전지 및 이차전지 제조업,2021
00133858,004490,세방전지,KOSPI,일차전지 및 이차전지 제조업,2022
00133858,004490,세방전지,KOSPI,일차전지 및 이차전지 제조업,2023
00133858,004490,세방전지,KOSPI,일차전지 및 이차전지 제조업,2024
00118521,011000,진원생명과학,KOSPI,의약품 제조업,2018
00118521,011000,진원생명과학,KOSPI,의약품 제조업,2019
00118521,011000,진원생명과학,KOSPI,의약품 제조업,2020
00118521,011000,진원생명과학,KOSPI,의약품 제조업,2021
00118521,011000,진원생명과학,KOSPI,의약품 제조업,2022
00118521,011000,진원생명과학,KOSPI,의약품 제조업,2023
00118521,011000,진원생명과학,KOSPI,의약품 제조업,2024
00153621,009310,참엔지니어링,KOSPI,특수 목적용 기계 제조업,2018
00153621,009310,참엔지니어링,KOSPI,특수 목적용 기계 제조업,2019
00153621,009310,참엔지니어링,KOSPI,특수 목적용 기계 제조업,2020
00153621,009310,참엔지니어링,KOSPI,특수 목적용 기계 제조업,2021
00153621,009310,참엔지니어링,KOSPI,특수 목적용 기계 제조업,2022
00153621,009310,참엔지니어링,KOSPI,특수 목적용 기계 제조업,2023
00153621,009310,참엔지니어링,KOSPI,특수 목적용 기계 제조업,2024
00160418,010100,한국무브넥스,KOSPI,자동차 신품 부품 제조업,2018
00160418,010100,한국무브넥스,KOSPI,자동차 신품 부품 제조업,2019
00160418,010100,한국무브넥스,KOSPI,자동차 신품 부품 제조업,2020
00160418,010100,한국무브넥스,KOSPI,자동차 신품 부품 제조업,2021
00160418,010100,한국무브넥스,KOSPI,자동차 신품 부품 제조업,2022
00160418,010100,한국무브넥스,KOSPI,자동차 신품 부품 제조업,2023
00160418,010100,한국무브넥스,KOSPI,자동차 신품 부품 제조업,2024
00129989,005070,코스모신소재,KOSPI,기타 화학제품 제조업,2018
00129989,005070,코스모신소재,KOSPI,기타 화학제품 제조업,2019
00129989,005070,코스모신소재,KOSPI,기타 화학제품 제조업,2020
00129989,005070,코스모신소재,KOSPI,기타 화학제품 제조업,2021
00129989,005070,코스모신소재,KOSPI,기타 화학제품 제조업,2022
00129989,005070,코스모신소재,KOSPI,기타 화학제품 제조업,2023
00129989,005070,코스모신소재,KOSPI,기타 화학제품 제조업,2024
00114093,004830,덕성,KOSPI,플라스틱제품 제조업,2018
00114093,004830,덕성,KOSPI,플라스틱제품 제조업,2019
00114093,004830,덕성,KOSPI,플라스틱제품 제조업,2020
00114093,004830,덕성,KOSPI,플라스틱제품 제조업,2021
00114093,004830,덕성,KOSPI,플라스틱제품 제조업,2022
00114093,004830,덕성,KOSPI,플라스틱제품 제조업,2023
00114093,004830,덕성,KOSPI,플라스틱제품 제조업,2024
00162072,011700,한신기계공업,KOSPI,일반 목적용 기계 제조업,2018
00162072,011700,한신기계공업,KOSPI,일반 목적용 기계 제조업,2019
00162072,011700,한신기계공업,KOSPI,일반 목적용 기계 제조업,2020
00162072,011700,한신기계공업,KOSPI,일반 목적용 기계 제조업,2021
00162072,011700,한신기계공업,KOSPI,일반 목적용 기계 제조업,2022
00162072,011700,한신기계공업,KOSPI,일반 목적용 기계 제조업,2023
00162072,011700,한신기계공업,KOSPI,일반 목적용 기계 제조업,2024
00160302,005420,코스모화학,KOSPI,기타 화학제품 제조업,2018
00160302,005420,코스모화학,KOSPI,기타 화학제품 제조업,2019
00160302,005420,코스모화학,KOSPI,기타 화학제품 제조업,2020
00160302,005420,코스모화학,KOSPI,기타 화학제품 제조업,2021
00160302,005420,코스모화학,KOSPI,기타 화학제품 제조업,2022
00160302,005420,코스모화학,KOSPI,기타 화학제품 제조업,2023
00160302,005420,코스모화학,KOSPI,기타 화학제품 제조업,2024
00104768,000500,가온전선,KOSPI,절연선 및 케이블 제조업,2018
00104768,000500,가온전선,KOSPI,절연선 및 케이블 제조업,2019
00104768,000500,가온전선,KOSPI,절연선 및 케이블 제조업,2020
00104768,000500,가온전선,KOSPI,절연선 및 케이블 제조업,2021
00104768,000500,가온전선,KOSPI,절연선 및 케이블 제조업,2022
00104768,000500,가온전선,KOSPI,절연선 및 케이블 제조업,2023
00104768,000500,가온전선,KOSPI,절연선 및 케이블 제조업,2024
00138279,010950,S-Oil,KOSPI,석유 정제품 제조업,2018
00138279,010950,S-Oil,KOSPI,석유 정제품 제조업,2019
00138279,010950,S-Oil,KOSPI,석유 정제품 제조업,2020
00138279,010950,S-Oil,KOSPI,석유 정제품 제조업,2021
00138279,010950,S-Oil,KOSPI,석유 정제품 제조업,2022
00138279,010950,S-Oil,KOSPI,석유 정제품 제조업,2023
00138279,010950,S-Oil,KOSPI,석유 정제품 제조업,2024
00126566,012450,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",2018
00126566,012450,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",2019
00126566,012450,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",2020
00126566,012450,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",2021
00126566,012450,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",2022
00126566,012450,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",2023
00126566,012450,한화에어로스페이스,KOSPI,"항공기,우주선 및 부품 제조업",2024
00129280,011230,삼화전자공업,KOSPI,영상 및 음향기기 제조업,2018
00129280,011230,삼화전자공업,KOSPI,영상 및 음향기기 제조업,2019
00129280,011230,삼화전자공업,KOSPI,영상 및 음향기기 제조업,2020
00129280,011230,삼화전자공업,KOSPI,영상 및 음향기기 제조업,2021
00129280,011230,삼화전자공업,KOSPI,영상 및 음향기기 제조업,2022
00129280,011230,삼화전자공업,KOSPI,영상 및 음향기기 제조업,2023
00129280,011230,삼화전자공업,KOSPI,영상 및 음향기기 제조업,2024
00145880,004020,현대제철,KOSPI,1차 철강 제조업,2018
00145880,004020,현대제철,KOSPI,1차 철강 제조업,2019
00145880,004020,현대제철,KOSPI,1차 철강 제조업,2020
00145880,004020,현대제철,KOSPI,1차 철강 제조업,2021
00145880,004020,현대제철,KOSPI,1차 철강 제조업,2022
00145880,004020,현대제철,KOSPI,1차 철강 제조업,2023
00145880,004020,현대제철,KOSPI,1차 철강 제조업,2024
00138057,004770,써니전자,KOSPI,전자부품 제조업,2018
00138057,004770,써니전자,KOSPI,전자부품 제조업,2019
00138057,004770,써니전자,KOSPI,전자부품 제조업,2020
00138057,004770,써니전자,KOSPI,전자부품 제조업,2021
00138057,004770,써니전자,KOSPI,전자부품 제조업,2022
00138057,004770,써니전자,KOSPI,전자부품 제조업,2023
00138057,004770,써니전자,KOSPI,전자부품 제조업,2024
00125743,004560,현대비앤지스틸,KOSPI,1차 철강 제조업,2018
00125743,004560,현대비앤지스틸,KOSPI,1차 철강 제조업,2019
00125743,004560,현대비앤지스틸,KOSPI,1차 철강 제조업,2020
00125743,004560,현대비앤지스틸,KOSPI,1차 철강 제조업,2021
00125743,004560,현대비앤지스틸,KOSPI,1차 철강 제조업,2022
00125743,004560,현대비앤지스틸,KOSPI,1차 철강 제조업,2023
00125743,004560,현대비앤지스틸,KOSPI,1차 철강 제조업,2024
00141875,006090,사조오양,KOSPI,수산물 가공 및 저장 처리업,2018
00141875,006090,사조오양,KOSPI,수산물 가공 및 저장 처리업,2019
00141875,006090,사조오양,KOSPI,수산물 가공 및 저장 처리업,2020
00141875,006090,사조오양,KOSPI,수산물 가공 및 저장 처리업,2021
00141875,006090,사조오양,KOSPI,수산물 가공 및 저장 처리업,2022
00141875,006090,사조오양,KOSPI,수산물 가공 및 저장 처리업,2023
00141875,006090,사조오양,KOSPI,수산물 가공 및 저장 처리업,2024
00129271,009470,삼화전기,KOSPI,전자부품 제조업,2018
00129271,009470,삼화전기,KOSPI,전자부품 제조업,2019
00129271,009470,삼화전기,KOSPI,전자부품 제조업,2020
00129271,009470,삼화전기,KOSPI,전자부품 제조업,2021
00129271,009470,삼화전기,KOSPI,전자부품 제조업,2022
00129271,009470,삼화전기,KOSPI,전자부품 제조업,2023
00129271,009470,삼화전기,KOSPI,전자부품 제조업,2024
00155124,010770,평화홀딩스,KOSPI,자동차 신품 부품 제조업,2018
00155124,010770,평화홀딩스,KOSPI,자동차 신품 부품 제조업,2019
00155124,010770,평화홀딩스,KOSPI,자동차 신품 부품 제조업,2020
00155124,010770,평화홀딩스,KOSPI,자동차 신품 부품 제조업,2021
00155124,010770,평화홀딩스,KOSPI,자동차 신품 부품 제조업,2022
00155124,010770,평화홀딩스,KOSPI,자동차 신품 부품 제조업,2023
00155124,010770,평화홀딩스,KOSPI,자동차 신품 부품 제조업,2024
00146296,007110,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",2018
00146296,007110,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",2019
00146296,007110,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",2020
00146296,007110,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",2021
00146296,007110,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",2022
00146296,007110,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",2023
00146296,007110,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",2024
00115676,016380,KG스틸,KOSPI,1차 철강 제조업,2018
00115676,016380,KG스틸,KOSPI,1차 철강 제조업,2019
00115676,016380,KG스틸,KOSPI,1차 철강 제조업,2020
00115676,016380,KG스틸,KOSPI,1차 철강 제조업,2021
00115676,016380,KG스틸,KOSPI,1차 철강 제조업,2022
00115676,016380,KG스틸,KOSPI,1차 철강 제조업,2023
00115676,016380,KG스틸,KOSPI,1차 철강 제조업,2024
00115977,010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2018
00115977,010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2019
00115977,010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2020
00115977,010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2021
00115977,010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2022
00115977,010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2023
00115977,010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2024
00136457,002360,SH에너지화학,KOSPI,기초 화학물질 제조업,2018
00136457,002360,SH에너지화학,KOSPI,기초 화학물질 제조업,2019
00136457,002360,SH에너지화학,KOSPI,기초 화학물질 제조업,2020
00136457,002360,SH에너지화학,KOSPI,기초 화학물질 제조업,2021
00136457,002360,SH에너지화학,KOSPI,기초 화학물질 제조업,2022
00136457,002360,SH에너지화학,KOSPI,기초 화학물질 제조업,2023
00136457,002360,SH에너지화학,KOSPI,기초 화학물질 제조업,2024
00113544,003830,대한화섬,KOSPI,화학섬유 제조업,2018
00113544,003830,대한화섬,KOSPI,화학섬유 제조업,2019
00113544,003830,대한화섬,KOSPI,화학섬유 제조업,2020
00113544,003830,대한화섬,KOSPI,화학섬유 제조업,2021
00113544,003830,대한화섬,KOSPI,화학섬유 제조업,2022
00113544,003830,대한화섬,KOSPI,화학섬유 제조업,2023
00113544,003830,대한화섬,KOSPI,화학섬유 제조업,2024
00152686,007810,코리아써키트,KOSPI,전자부품 제조업,2018
00152686,007810,코리아써키트,KOSPI,전자부품 제조업,2019
00152686,007810,코리아써키트,KOSPI,전자부품 제조업,2020
00152686,007810,코리아써키트,KOSPI,전자부품 제조업,2021
00152686,007810,코리아써키트,KOSPI,전자부품 제조업,2022
00152686,007810,코리아써키트,KOSPI,전자부품 제조업,2023
00152686,007810,코리아써키트,KOSPI,전자부품 제조업,2024
00136378,004170,신세계,KOSPI,종합 소매업,2018
00136378,004170,신세계,KOSPI,종합 소매업,2019
00136378,004170,신세계,KOSPI,종합 소매업,2020
00136378,004170,신세계,KOSPI,종합 소매업,2021
00136378,004170,신세계,KOSPI,종합 소매업,2022
00136378,004170,신세계,KOSPI,종합 소매업,2023
00136378,004170,신세계,KOSPI,종합 소매업,2024
00128032,000520,삼일제약,KOSPI,의약품 제조업,2018
00128032,000520,삼일제약,KOSPI,의약품 제조업,2019
00128032,000520,삼일제약,KOSPI,의약품 제조업,2020
00128032,000520,삼일제약,KOSPI,의약품 제조업,2021
00128032,000520,삼일제약,KOSPI,의약품 제조업,2022
00128032,000520,삼일제약,KOSPI,의약품 제조업,2023
00128032,000520,삼일제약,KOSPI,의약품 제조업,2024
00122825,006490,인스코비,KOSPI,전기 통신업,2018
00122825,006490,인스코비,KOSPI,전기 통신업,2019
00122825,006490,인스코비,KOSPI,전기 통신업,2020
00122825,006490,인스코비,KOSPI,전기 통신업,2021
00122825,006490,인스코비,KOSPI,전기 통신업,2022
00122825,006490,인스코비,KOSPI,전기 통신업,2023
00122825,006490,인스코비,KOSPI,전기 통신업,2024
00146214,003120,일성아이에스,KOSPI,의약품 제조업,2018
00146214,003120,일성아이에스,KOSPI,의약품 제조업,2019
00146214,003120,일성아이에스,KOSPI,의약품 제조업,2020
00146214,003120,일성아이에스,KOSPI,의약품 제조업,2021
00146214,003120,일성아이에스,KOSPI,의약품 제조업,2022
00146214,003120,일성아이에스,KOSPI,의약품 제조업,2023
00146214,003120,일성아이에스,KOSPI,의약품 제조업,2024
00164478,000720,현대건설,KOSPI,토목 건설업,2018
00164478,000720,현대건설,KOSPI,토목 건설업,2019
00164478,000720,현대건설,KOSPI,토목 건설업,2020
00164478,000720,현대건설,KOSPI,토목 건설업,2021
00164478,000720,현대건설,KOSPI,토목 건설업,2022
00164478,000720,현대건설,KOSPI,토목 건설업,2023
00164478,000720,현대건설,KOSPI,토목 건설업,2024
00117300,002710,TCC스틸,KOSPI,1차 철강 제조업,2018
00117300,002710,TCC스틸,KOSPI,1차 철강 제조업,2019
00117300,002710,TCC스틸,KOSPI,1차 철강 제조업,2020
00117300,002710,TCC스틸,KOSPI,1차 철강 제조업,2021
00117300,002710,TCC스틸,KOSPI,1차 철강 제조업,2022
00117300,002710,TCC스틸,KOSPI,1차 철강 제조업,2023
00117300,002710,TCC스틸,KOSPI,1차 철강 제조업,2024
00101044,003060,에이프로젠바이오로직스,KOSPI,의약품 제조업,2018
00101044,003060,에이프로젠바이오로직스,KOSPI,의약품 제조업,2019
00101044,003060,에이프로젠바이오로직스,KOSPI,의약품 제조업,2020
00101044,003060,에이프로젠바이오로직스,KOSPI,의약품 제조업,2021
00101044,003060,에이프로젠바이오로직스,KOSPI,의약품 제조업,2022
00101044,003060,에이프로젠바이오로직스,KOSPI,의약품 제조업,2023
00101044,003060,에이프로젠바이오로직스,KOSPI,의약품 제조업,2024
00138516,008700,아남전자,KOSPI,영상 및 음향기기 제조업,2018
00138516,008700,아남전자,KOSPI,영상 및 음향기기 제조업,2019
00138516,008700,아남전자,KOSPI,영상 및 음향기기 제조업,2020
00138516,008700,아남전자,KOSPI,영상 및 음향기기 제조업,2021
00138516,008700,아남전자,KOSPI,영상 및 음향기기 제조업,2022
00138516,008700,아남전자,KOSPI,영상 및 음향기기 제조업,2023
00138516,008700,아남전자,KOSPI,영상 및 음향기기 제조업,2024
00120030,006360,GS건설,KOSPI,건물 건설업,2018
00120030,006360,GS건설,KOSPI,건물 건설업,2019
00120030,006360,GS건설,KOSPI,건물 건설업,2020
00120030,006360,GS건설,KOSPI,건물 건설업,2021
00120030,006360,GS건설,KOSPI,건물 건설업,2022
00120030,006360,GS건설,KOSPI,건물 건설업,2023
00120030,006360,GS건설,KOSPI,건물 건설업,2024
00126779,006110,삼아알미늄,KOSPI,1차 비철금속 제조업,2018
00126779,006110,삼아알미늄,KOSPI,1차 비철금속 제조업,2019
00126779,006110,삼아알미늄,KOSPI,1차 비철금속 제조업,2020
00126779,006110,삼아알미늄,KOSPI,1차 비철금속 제조업,2021
00126779,006110,삼아알미늄,KOSPI,1차 비철금속 제조업,2022
00126779,006110,삼아알미늄,KOSPI,1차 비철금속 제조업,2023
00126779,006110,삼아알미늄,KOSPI,1차 비철금속 제조업,2024
00126362,006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업,2018
00126362,006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업,2019
00126362,006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업,2020
00126362,006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업,2021
00126362,006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업,2022
00126362,006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업,2023
00126362,006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업,2024
00126371,009150,삼성전기,KOSPI,전자부품 제조업,2018
00126371,009150,삼성전기,KOSPI,전자부품 제조업,2019
00126371,009150,삼성전기,KOSPI,전자부품 제조업,2020
00126371,009150,삼성전기,KOSPI,전자부품 제조업,2021
00126371,009150,삼성전기,KOSPI,전자부품 제조업,2022
00126371,009150,삼성전기,KOSPI,전자부품 제조업,2023
00126371,009150,삼성전기,KOSPI,전자부품 제조업,2024
00115612,005960,동부건설,KOSPI,토목 건설업,2018
00115612,005960,동부건설,KOSPI,토목 건설업,2019
00115612,005960,동부건설,KOSPI,토목 건설업,2020
00115612,005960,동부건설,KOSPI,토목 건설업,2021
00115612,005960,동부건설,KOSPI,토목 건설업,2022
00115612,005960,동부건설,KOSPI,토목 건설업,2023
00115612,005960,동부건설,KOSPI,토목 건설업,2024
00103042,009070,케이씨티시,KOSPI,도로 화물 운송업,2018
00103042,009070,케이씨티시,KOSPI,도로 화물 운송업,2019
00103042,009070,케이씨티시,KOSPI,도로 화물 운송업,2020
00103042,009070,케이씨티시,KOSPI,도로 화물 운송업,2021
00103042,009070,케이씨티시,KOSPI,도로 화물 운송업,2022
00103042,009070,케이씨티시,KOSPI,도로 화물 운송업,2023
00103042,009070,케이씨티시,KOSPI,도로 화물 운송업,2024
00152880,003070,코오롱글로벌,KOSPI,토목 건설업,2018
00152880,003070,코오롱글로벌,KOSPI,토목 건설업,2019
00152880,003070,코오롱글로벌,KOSPI,토목 건설업,2020
00152880,003070,코오롱글로벌,KOSPI,토목 건설업,2021
00152880,003070,코오롱글로벌,KOSPI,토목 건설업,2022
00152880,003070,코오롱글로벌,KOSPI,토목 건설업,2023
00152880,003070,코오롱글로벌,KOSPI,토목 건설업,2024
00124726,005180,빙그레,KOSPI,동·식물성 유지 및 낙농제품 제조업,2018
00124726,005180,빙그레,KOSPI,동·식물성 유지 및 낙농제품 제조업,2019
00124726,005180,빙그레,KOSPI,동·식물성 유지 및 낙농제품 제조업,2020
00124726,005180,빙그레,KOSPI,동·식물성 유지 및 낙농제품 제조업,2021
00124726,005180,빙그레,KOSPI,동·식물성 유지 및 낙농제품 제조업,2022
00124726,005180,빙그레,KOSPI,동·식물성 유지 및 낙농제품 제조업,2023
00124726,005180,빙그레,KOSPI,동·식물성 유지 및 낙농제품 제조업,2024
00148984,000480,시알홀딩스,KOSPI,"내화, 비내화 요업제품 제조업",2018
00148984,000480,시알홀딩스,KOSPI,"내화, 비내화 요업제품 제조업",2019
00148984,000480,시알홀딩스,KOSPI,"내화, 비내화 요업제품 제조업",2020
00148984,000480,시알홀딩스,KOSPI,"내화, 비내화 요업제품 제조업",2021
00148984,000480,시알홀딩스,KOSPI,"내화, 비내화 요업제품 제조업",2022
00148984,000480,시알홀딩스,KOSPI,"내화, 비내화 요업제품 제조업",2023
00148984,000480,시알홀딩스,KOSPI,"내화, 비내화 요업제품 제조업",2024
00164706,004310,현대약품,KOSPI,의약품 제조업,2018
00164706,004310,현대약품,KOSPI,의약품 제조업,2019
