model,variable,coef,std_err,t_or_z,p_value,nobs,stars,coef_stars,std_err_fmt
M2_governance,C(sector)[T.기타 식품 제조업],-0.008009875034834791,0.08170379631269727,-0.09803553073812321,0.9219040797981155,3193.0,,-0.0080,(0.0817)
M2_governance,C(sector)[T.기타 운송관련 서비스업],-0.06374045071166559,0.10146010659604664,-0.6282316552794674,0.5298521960770071,3193.0,,-0.0637,(0.1015)
M2_governance,C(sector)[T.기타 전기장비 제조업],-0.21986312232648209,0.06723632169263831,-3.2700052113433036,0.0010754550305648379,3193.0,***,-0.2199***,(0.0672)
M2_governance,C(sector)[T.기타 전문 도매업],0.0596093936703808,0.08898341982131407,0.6698932653979955,0.502925833186652,3193.0,,0.0596,(0.0890)
M2_governance,C(sector)[T.기타 정보 서비스업],-0.15423565630776473,0.08233353606782287,-1.8733029537406476,0.06102656223815477,3193.0,*,-0.1542*,(0.0823)
M2_governance,C(sector)[T.기타 종이 및 판지 제품 제조업],0.07513959147705118,0.06597265429378707,1.1389505588549194,0.2547237762140574,3193.0,,0.0751,(0.0660)
M2_governance,C(sector)[T.기타 화학제품 제조업],-0.0364529661710644,0.07372504141787775,-0.4944448381445716,0.6209920544094458,3193.0,,-0.0365,(0.0737)
M2_governance,C(sector)[T.나무제품 제조업],-0.2367647807447104,0.06528046832957816,-3.6268854498617897,0.00028686047607629406,3193.0,***,-0.2368***,(0.0653)
M2_governance,"C(sector)[T.내화, 비내화 요업제품 제조업]",0.06584294100557458,0.09748248704392287,0.6754335368557801,0.49940036438550384,3193.0,,0.0658,(0.0975)
M2_governance,C(sector)[T.담배 제조업],-0.37945664954555086,0.07324174588135791,-5.180879360252024,2.2084229451125013e-07,3193.0,***,-0.3795***,(0.0732)
M2_governance,C(sector)[T.도로 화물 운송업],0.15007389682727476,0.07611324053007172,1.9717186626416436,0.04864173196876843,3193.0,**,0.1501**,(0.0761)
M2_governance,"C(sector)[T.도축, 육류 가공 및 저장 처리업]",0.1378488071462132,0.06653277576679636,2.0718932219119526,0.03827540022863957,3193.0,**,0.1378**,(0.0665)
M2_governance,C(sector)[T.동·식물성 유지 및 낙농제품 제조업],0.04924752219430986,0.08539836552086129,0.5766799152880693,0.5641557027142821,3193.0,,0.0492,(0.0854)
M2_governance,C(sector)[T.동물용 사료 및 조제식품 제조업],-0.23542072335948086,0.06552385795411417,-3.5929008258998443,0.0003270170741271221,3193.0,***,-0.2354***,(0.0655)
M2_governance,"C(sector)[T.떡, 빵 및 과자류 제조업]",0.252950343974048,0.06401012346959832,3.9517240439973067,7.759018340992473e-05,3193.0,***,0.2530***,(0.0640)
M2_governance,C(sector)[T.무기 및 총포탄 제조업],0.07841813869220887,0.1862316903550419,0.4210783811429108,0.6736978474672405,3193.0,,0.0784,(0.1862)
M2_governance,C(sector)[T.무점포 소매업],0.3084667893728966,0.06768746566744782,4.557221729772106,5.183469594776001e-06,3193.0,***,0.3085***,(0.0677)
M2_governance,C(sector)[T.반도체 제조업],0.014786417168961175,0.09177684907242385,0.16111271326489723,0.8720046273179627,3193.0,,0.0148,(0.0918)
M2_governance,C(sector)[T.방적 및 가공사 제조업],0.3394115442078721,0.07414079436024243,4.577932393854679,4.695943997917398e-06,3193.0,***,0.3394***,(0.0741)
M2_governance,C(sector)[T.봉제의복 제조업],0.03201095847052919,0.0918585745525651,0.3484808971448959,0.7274790577048011,3193.0,,0.0320,(0.0919)
M2_governance,"C(sector)[T.비료, 농약 및 살균, 살충제 제조업]",-0.14252126377300067,0.07382625424771828,-1.9304956647913032,0.053545451851948804,3193.0,*,-0.1425*,(0.0738)
M2_governance,C(sector)[T.비알코올음료 및 얼음 제조업],0.25192849963320274,0.06715136512255054,3.751651201333522,0.0001756737556024828,3193.0,***,0.2519***,(0.0672)
M2_governance,C(sector)[T.산업용 기계 및 장비 임대업],0.354704466345674,0.06820057279406098,5.200901573315851,1.9832411561957383e-07,3193.0,***,0.3547***,(0.0682)
M2_governance,C(sector)[T.산업용 농·축산물 및 동·식물 도매업],0.03909661502910834,0.06536512311340648,0.598126541600433,0.5497555016349218,3193.0,,0.0391,(0.0654)
M2_governance,C(sector)[T.상품 종합 도매업],-0.08241542943373077,0.08058698337781661,-1.0226890991482067,0.3064548670775922,3193.0,,-0.0824,(0.0806)
M2_governance,C(sector)[T.상품 중개업],-0.09510510480928318,0.06855496742224125,-1.3872824739820135,0.16535564515694023,3193.0,,-0.0951,(0.0686)
M2_governance,C(sector)[T.생활용품 도매업],0.08239837059892965,0.08524385513671891,0.9666194761695667,0.3337342946830354,3193.0,,0.0824,(0.0852)
M2_governance,"C(sector)[T.서적, 잡지 및 기타 인쇄물 출판업]",0.1670182589689792,0.11080056437338129,1.5073773307340992,0.13171396605037516,3193.0,,0.1670,(0.1108)
M2_governance,C(sector)[T.석유 정제품 제조업],-0.1980706043209288,0.06803478319590119,-2.9113138165017585,0.003599123338563558,3193.0,***,-0.1981***,(0.0680)
M2_governance,C(sector)[T.선박 및 보트 건조업],-0.022959486070956908,0.0891624105702058,-0.25750185447127166,0.7967913839012286,3193.0,,-0.0230,(0.0892)
M2_governance,"C(sector)[T.섬유, 의복, 신발 및 가죽제품 소매업]",0.027495436544809737,0.13086827516604446,0.21010009117888792,0.8335895543170883,3193.0,,0.0275,(0.1309)
M2_governance,C(sector)[T.소프트웨어 개발 및 공급업],-0.13907910519284122,0.10278118813700607,-1.3531572042877191,0.17600541386447766,3193.0,,-0.1391,(0.1028)
M2_governance,C(sector)[T.수산물 가공 및 저장 처리업],0.001659957564576306,0.09056436072320323,0.018329037507919085,0.9853763627732732,3193.0,,0.0017,(0.0906)
M2_governance,C(sector)[T.스포츠 서비스업],0.25882952068355103,0.066584675368893,3.8872235878538337,0.00010139734868860066,3193.0,***,0.2588***,(0.0666)
M2_governance,"C(sector)[T.시멘트, 석회, 플라스터 및 그 제품 제조업]",-0.10790263831048412,0.0854443151348006,-1.2628416313039939,0.20664609989919314,3193.0,,-0.1079,(0.0854)
M2_governance,C(sector)[T.신발 및 신발 부분품 제조업],-0.2236679796375876,0.06671579711967349,-3.3525490107893994,0.0008007106318568789,3193.0,***,-0.2237***,(0.0667)
M2_governance,C(sector)[T.악기 제조업],-0.014047267350311851,0.06550310353505912,-0.21445193574367596,0.8301946447147015,3193.0,,-0.0140,(0.0655)
M2_governance,C(sector)[T.알코올음료 제조업],-0.07275865100094289,0.09189639035798035,-0.791746560637618,0.42850846759952665,3193.0,,-0.0728,(0.0919)
M2_governance,C(sector)[T.어로 어업],0.18674900322605933,0.17961096652099892,1.03974165299214,0.29845994325870184,3193.0,,0.1867,(0.1796)
M2_governance,C(sector)[T.여행사 및 기타 여행보조 서비스업],0.10702401131719372,0.0676982218323815,1.58089841092402,0.1139012677334905,3193.0,,0.1070,(0.0677)
M2_governance,C(sector)[T.연료 소매업],-0.16597100995430875,0.12588706900301488,-1.3184119009898776,0.18736579900671835,3193.0,,-0.1660,(0.1259)
M2_governance,C(sector)[T.연료용 가스 제조 및 배관공급업],0.01966727866077641,0.10994664696459083,0.1788802042058673,0.8580317668262762,3193.0,,0.0197,(0.1099)
M2_governance,C(sector)[T.영상 및 음향기기 제조업],0.08321955949843891,0.1461003575966189,0.5696054470188703,0.5689453331969985,3193.0,,0.0832,(0.1461)
M2_governance,"C(sector)[T.영화, 비디오물, 방송프로그램 제작 및 배급업]",0.04589534359376085,0.23097105961336975,0.19870603559851444,0.8424927024495509,3193.0,,0.0459,(0.2310)
M2_governance,C(sector)[T.오디오물 출판 및 원판 녹음업],0.11247334457686661,0.06590327364647282,1.7066427561734068,0.0878884730178563,3193.0,*,0.1125*,(0.0659)
M2_governance,C(sector)[T.운송장비 임대업],0.035494508573402556,0.20325916062392912,0.17462685797012922,0.8613728432394601,3193.0,,0.0355,(0.2033)
M2_governance,C(sector)[T.유리 및 유리제품 제조업],0.13125252442371976,0.06585293333702065,1.9931158381662146,0.04624876407890379,3193.0,**,0.1313**,(0.0659)
M2_governance,C(sector)[T.유원지 및 기타 오락관련 서비스업],0.048017285298768475,0.09491766363346016,0.5058835569762331,0.6129383961002095,3193.0,,0.0480,(0.0949)
M2_governance,C(sector)[T.육상 여객 운송업],-0.00553567325642966,0.0843917106478962,-0.06559498810879548,0.9477002794312315,3193.0,,-0.0055,(0.0844)
M2_governance,C(sector)[T.음·식료품 및 담배 도매업],0.03296720685720283,0.1353983916511736,0.2434830019409398,0.8076312514509688,3193.0,,0.0330,(0.1354)
M2_governance,C(sector)[T.음식점업],-0.040005452811143496,0.06514838603410363,-0.614066675269616,0.5391712684409905,3193.0,,-0.0400,(0.0651)
M2_governance,C(sector)[T.의료용 기기 제조업],0.08512462483013031,0.10864131686610211,0.7835382273122151,0.43331111452462745,3193.0,,0.0851,(0.1086)
M2_governance,C(sector)[T.의료용품 및 기타 의약 관련제품 제조업],0.1395858933516245,0.06909643578960044,2.0201605445563846,0.04336673740550744,3193.0,**,0.1396**,(0.0691)
M2_governance,C(sector)[T.의약품 제조업],0.005659417044002055,0.07482853220326659,0.07563180617559939,0.9397120312576298,3193.0,,0.0057,(0.0748)
M2_governance,C(sector)[T.일반 목적용 기계 제조업],0.045454756680394705,0.10238639517319556,0.443953091653476,0.6570764985485595,3193.0,,0.0455,(0.1024)
M2_governance,C(sector)[T.일반 및 생활 숙박시설 운영업],-0.041167694396725796,0.06522536487859565,-0.6311608140997212,0.5279353808989053,3193.0,,-0.0412,(0.0652)
M2_governance,C(sector)[T.일차전지 및 이차전지 제조업],0.0670485163960983,0.12546366562846262,0.5344058461885695,0.5930607751101742,3193.0,,0.0670,(0.1255)
M2_governance,C(sector)[T.자동차 부품 및 내장품 판매업],0.03488632573254102,0.06601186674516496,0.5284856716326124,0.5971622893667219,3193.0,,0.0349,(0.0660)
M2_governance,C(sector)[T.자동차 신품 부품 제조업],0.020628298101600308,0.07313700393147078,0.2820500839893439,0.7779051070943085,3193.0,,0.0206,(0.0731)
M2_governance,C(sector)[T.자동차 판매업],0.06686915127842172,0.1993812590991008,0.33538333332113707,0.7373359387529741,3193.0,,0.0669,(0.1994)
M2_governance,C(sector)[T.자동차용 엔진 및 자동차 제조업],0.0046604980585035205,0.10966013203916856,0.04249947516786572,0.9661005301292562,3193.0,,0.0047,(0.1097)
M2_governance,"C(sector)[T.자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업]",-0.016334756366743156,0.11413144752742402,-0.1431223095879702,0.8861935858205192,3193.0,,-0.0163,(0.1141)
M2_governance,C(sector)[T.자연과학 및 공학 연구개발업],0.02359961487240521,0.1923680625326311,0.12267948515831228,0.9023609096091708,3193.0,,0.0236,(0.1924)
M2_governance,C(sector)[T.전구 및 조명장치 제조업],0.10722232950381905,0.07369896735358117,1.45486881775975,0.14570558188085103,3193.0,,0.1072,(0.0737)
M2_governance,C(sector)[T.전기 및 통신 공사업],0.12395236670470867,0.09508724654019664,1.3035645811061503,0.1923820835765626,3193.0,,0.1240,(0.0951)
M2_governance,C(sector)[T.전기 통신업],-0.07494128805425054,0.0710629327750689,-1.0545763470170528,0.2916191262158825,3193.0,,-0.0749,(0.0711)
M2_governance,C(sector)[T.전기업],0.20494677438090192,0.18723999201616331,1.0945673099751578,0.2737062436918769,3193.0,,0.2049,(0.1872)
M2_governance,"C(sector)[T.전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업]",0.15764913171580078,0.12439773988035378,1.2672990029194124,0.2050483969208584,3193.0,,0.1576,(0.1244)
M2_governance,C(sector)[T.전자부품 제조업],-0.008564396528605356,0.08089094931383843,-0.10587583161346581,0.9156808698476507,3193.0,,-0.0086,(0.0809)
M2_governance,C(sector)[T.절연선 및 케이블 제조업],-0.0022145606357709124,0.0983332161285027,-0.022520982461073025,0.9820323746602792,3193.0,,-0.0022,(0.0983)
M2_governance,C(sector)[T.제재 및 목재 가공업],0.03829317230853843,0.1301793678638033,0.2941569999679338,0.7686379367962862,3193.0,,0.0383,(0.1302)
M2_governance,C(sector)[T.종합 소매업],-0.14577139181733073,0.08698764926384037,-1.675771135913728,0.09378302992749811,3193.0,*,-0.1458*,(0.0870)
M2_governance,"C(sector)[T.증기, 냉·온수 및 공기조절 공급업]",0.10637836706286721,0.07086628519465935,1.5011139185673605,0.13332609941486429,3193.0,,0.1064,(0.0709)
M2_governance,C(sector)[T.직물직조 및 직물제품 제조업],0.1160798876152882,0.10978018574207245,1.0573846895105175,0.29033605613471214,3193.0,,0.1161,(0.1098)
M2_governance,C(sector)[T.초등 교육기관],0.07972448075874555,0.216406867294179,0.3684008818923928,0.71257433997613,3193.0,,0.0797,(0.2164)
M2_governance,"C(sector)[T.측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외]",-0.04511449520202268,0.11719547979542075,-0.3849508127854046,0.7002738581640522,3193.0,,-0.0451,(0.1172)
M2_governance,C(sector)[T.컴퓨터 및 주변장치 제조업],-0.13905001531331862,0.09155860329701813,-1.5186996121187792,0.12883812430007915,3193.0,,-0.1391,(0.0916)
M2_governance,"C(sector)[T.컴퓨터 프로그래밍, 시스템 통합 및 관리업]",0.062124408525891336,0.09401612347110071,0.6607846211079692,0.5087504467174625,3193.0,,0.0621,(0.0940)
M2_governance,C(sector)[T.텔레비전 방송업],-0.07544810957689214,0.11718553276651152,-0.6438346764802455,0.5196826449185363,3193.0,,-0.0754,(0.1172)
M2_governance,C(sector)[T.토목 건설업],0.27090619094737356,0.08325763734109115,3.253829913975591,0.0011386042916532988,3193.0,***,0.2709***,(0.0833)
M2_governance,C(sector)[T.통신 및 방송 장비 제조업],-0.20596719182712364,0.10300644638609234,-1.999556329271959,0.04554819357947991,3193.0,**,-0.2060**,(0.1030)
M2_governance,C(sector)[T.특수 목적용 기계 제조업],-0.0061705620487522775,0.07587549664166315,-0.0813248324145272,0.9351836259836198,3193.0,,-0.0062,(0.0759)
M2_governance,"C(sector)[T.펄프, 종이 및 판지 제조업]",-0.11461203050887905,0.08491756632190915,-1.349685765538815,0.17711680019271991,3193.0,,-0.1146,(0.0849)
M2_governance,C(sector)[T.편조원단 제조업],0.33615693753663844,0.073552368946887,4.570307419729487,4.870092768202704e-06,3193.0,***,0.3362***,(0.0736)
M2_governance,C(sector)[T.플라스틱제품 제조업],-0.09272972760247755,0.07470431749848873,-1.2412900714119164,0.21449861113697755,3193.0,,-0.0927,(0.0747)
M2_governance,C(sector)[T.합성고무 및 플라스틱 물질 제조업],0.14292193812431797,0.06644111886162651,2.151106732894943,0.031467776206235094,3193.0,**,0.1429**,(0.0664)
M2_governance,C(sector)[T.항공 여객 운송업],0.009057345425728724,0.09885870990387415,0.09161909390215277,0.9270006805150426,3193.0,,0.0091,(0.0989)
M2_governance,"C(sector)[T.항공기,우주선 및 부품 제조업]",0.15857167258041988,0.10199951237484346,1.5546316731169887,0.12003381594560308,3193.0,,0.1586,(0.1020)
M2_governance,C(sector)[T.해상 운송업],-0.02152989738469706,0.10735542515447832,-0.20054782842801627,0.8410521560053428,3193.0,,-0.0215,(0.1074)
M2_governance,C(sector)[T.화학섬유 제조업],-0.0338615350436436,0.1021539811371055,-0.33147543215370623,0.7402853953506148,3193.0,,-0.0339,(0.1022)
M2_governance,LogAssets_w,0.03271223455140074,0.008420241433906454,3.884952089339836,0.00010235007020621116,3193.0,***,0.0327***,(0.0084)
M2_governance,Leverage_w,0.003139046935669859,0.054424599098048296,0.057676987753547404,0.9540059242868361,3193.0,,0.0031,(0.0544)
M2_governance,ROA_w,-0.27548901795857295,0.1619791087351397,-1.7007688220401254,0.08898640598814846,3193.0,*,-0.2755*,(0.1620)
M2_governance,Loss,0.04588158374584961,0.027853339429175304,1.6472561167222344,0.09950541371707702,3193.0,*,0.0459*,(0.0279)
M2_governance,OutsideDirectorRatio_w,0.10517846451294574,0.06812030053009674,1.5440105767953278,0.12258577034760441,3193.0,,0.1052,(0.0681)
M2_governance,LargestShareholderOwnership_w,-0.0023321040578171953,0.0005912620089392427,-3.9442819301059457,8.00394502449227e-05,3193.0,***,-0.0023***,(0.0006)
M2_governance,LogMinorityShareholderCount_w,-0.016902591231554617,0.010284910862452437,-1.6434358505975613,0.1002927877091482,3193.0,,-0.0169,(0.0103)
M3_governance_auditor_basic,Intercept,0.39921759439592,0.20895862446497845,1.9105102525348456,0.056067547593097705,3192.0,*,0.3992*,(0.2090)
M3_governance_auditor_basic,C(fiscal_year)[T.2020],-0.8249599937251084,0.06610112037577355,-12.480272483058565,9.565872827909402e-36,3192.0,***,-0.8250***,(0.0661)
M3_governance_auditor_basic,C(fiscal_year)[T.2021],-0.7902034185030198,0.06693330490091018,-11.805832980649285,3.6416661759717156e-32,3192.0,***,-0.7902***,(0.0669)
M3_governance_auditor_basic,C(fiscal_year)[T.2022],-0.8893135194356045,0.06714634391729551,-13.244407179205117,4.861050182283946e-40,3192.0,***,-0.8893***,(0.0671)
M3_governance_auditor_basic,C(fiscal_year)[T.2023],-0.8383506860843883,0.06727472157393469,-12.461600233648591,1.2091961384090275e-35,3192.0,***,-0.8384***,(0.0673)
M3_governance_auditor_basic,C(fiscal_year)[T.2024],-0.7608562671584542,0.06788775389973427,-11.207562829110367,3.7435959439898674e-29,3192.0,***,-0.7609***,(0.0679)
M3_governance_auditor_basic,C(sector)[T.1차 철강 제조업],-0.0030483908923954837,0.07236153601287272,-0.04212722753498753,0.9663972749987416,3192.0,,-0.0030,(0.0724)
M3_governance_auditor_basic,C(sector)[T.가구 제조업],0.04764970204584591,0.07824952116706252,0.6089456054831816,0.5425604939886477,3192.0,,0.0476,(0.0782)
M3_governance_auditor_basic,C(sector)[T.가전제품 및 정보통신장비 소매업],-0.10437275261803751,0.06965811996756328,-1.4983573008665652,0.13404044390833703,3192.0,,-0.1044,(0.0697)
M3_governance_auditor_basic,C(sector)[T.가정용 기기 제조업],0.21762783175170075,0.064124197137361,3.393848835027412,0.000689177231022098,3192.0,***,0.2176***,(0.0641)
M3_governance_auditor_basic,"C(sector)[T.가죽, 가방 및 유사제품 제조업]",0.07377236714441232,0.10774597255360488,0.6846879321425189,0.49354086580930157,3192.0,,0.0738,(0.1077)
M3_governance_auditor_basic,C(sector)[T.개인 및 가정용품 임대업],0.6212911575272752,0.06999637008547026,8.876048240339278,6.927780615714483e-19,3192.0,***,0.6213***,(0.0700)
M3_governance_auditor_basic,C(sector)[T.건물 건설업],0.09039901836740946,0.07537519797109683,1.1993204767710677,0.230403355921455,3192.0,,0.0904,(0.0754)
M3_governance_auditor_basic,C(sector)[T.건물설비 설치 공사업],0.17682254783467374,0.06915543302828452,2.556885845286421,0.010561387002209013,3192.0,**,0.1768**,(0.0692)
