corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,fiscal_year,filing_year
00155212,포스코DX,022100,Y,[기재정정]분기보고서 (2023.03),20230921000138,포스코DX,20230921,,2022,2023
00155212,포스코DX,022100,Y,[기재정정]반기보고서 (2023.06),20230831000755,포스코DX,20230831,정,2022,2023
00155212,포스코DX,022100,Y,[기재정정]분기보고서 (2023.03),20230831000743,포스코DX,20230831,정,2022,2023
00155212,포스코DX,022100,Y,반기보고서 (2023.06),20230814002111,포스코DX,20230814,정,2022,2023
00155212,포스코DX,022100,Y,분기보고서 (2023.03),20230515000277,포스코DX,20230515,정,2022,2023
00155212,포스코DX,022100,Y,사업보고서 (2022.12),20230310000806,포스코DX,20230310,연,2022,2023
00155212,포스코DX,022100,Y,분기보고서 (2024.09),20241114000644,포스코DX,20241114,,2023,2024
00155212,포스코DX,022100,Y,반기보고서 (2024.06),20240814002100,포스코DX,20240814,,2023,2024
00155212,포스코DX,022100,Y,[기재정정]사업보고서 (2023.12),20240618000197,포스코DX,20240618,연,2023,2024
00155212,포스코DX,022100,Y,[기재정정]분기보고서 (2024.03),20240516001435,포스코DX,20240516,,2023,2024
00155212,포스코DX,022100,Y,분기보고서 (2024.03),20240516000118,포스코DX,20240516,정,2023,2024
00155212,포스코DX,022100,Y,[기재정정]사업보고서 (2023.12),20240313001522,포스코DX,20240313,정연,2023,2024
00155212,포스코DX,022100,Y,사업보고서 (2023.12),20240313000904,포스코DX,20240313,정연,2023,2024
00155212,포스코DX,022100,Y,분기보고서 (2025.09),20251114000980,포스코DX,20251114,정,2024,2025
00155212,포스코DX,022100,Y,반기보고서 (2025.06),20250813001529,포스코DX,20250813,,2024,2025
00155212,포스코DX,022100,Y,[기재정정]분기보고서 (2025.03),20250515002866,포스코DX,20250515,,2024,2025
00155212,포스코DX,022100,Y,분기보고서 (2025.03),20250515001415,포스코DX,20250515,정,2024,2025
00155212,포스코DX,022100,Y,사업보고서 (2024.12),20250314001261,포스코DX,20250314,연,2024,2025
00108612,DS단석,017860,Y,분기보고서 (2024.09),20241114000703,DS단석,20241114,,2023,2024
00108612,DS단석,017860,Y,반기보고서 (2024.06),20240814001305,DS단석,20240814,,2023,2024
00108612,DS단석,017860,Y,분기보고서 (2024.03),20240516000387,DS단석,20240516,,2023,2024
00108612,DS단석,017860,Y,사업보고서 (2023.12),20240320000618,DS단석,20240320,연,2023,2024
00108612,DS단석,017860,Y,분기보고서 (2025.09),20251114000281,DS단석,20251114,,2024,2025
00108612,DS단석,017860,Y,반기보고서 (2025.06),20250813001466,DS단석,20250813,,2024,2025
00108612,DS단석,017860,Y,분기보고서 (2025.03),20250514000570,DS단석,20250514,,2024,2025
00108612,DS단석,017860,Y,사업보고서 (2024.12),20250321001800,DS단석,20250321,연,2024,2025
00367710,동인기연,111380,Y,분기보고서 (2024.09),20241113000769,동인기연,20241113,,2023,2024
00367710,동인기연,111380,Y,반기보고서 (2024.06),20240814000939,동인기연,20240814,,2023,2024
00367710,동인기연,111380,Y,[기재정정]분기보고서 (2024.03),20240514001708,동인기연,20240516,,2023,2024
00367710,동인기연,111380,Y,분기보고서 (2024.03),20240514001674,동인기연,20240514,정,2023,2024
00367710,동인기연,111380,Y,사업보고서 (2023.12),20240321000011,동인기연,20240321,연,2023,2024
00367710,동인기연,111380,Y,분기보고서 (2025.09),20251114001954,동인기연,20251114,,2024,2025
00367710,동인기연,111380,Y,반기보고서 (2025.06),20250814001452,동인기연,20250814,,2024,2025
00367710,동인기연,111380,Y,분기보고서 (2025.03),20250515000371,동인기연,20250515,,2024,2025
00367710,동인기연,111380,Y,사업보고서 (2024.12),20250320001366,동인기연,20250320,연,2024,2025
01311408,에코프로머티,450080,Y,분기보고서 (2023.09),20231114001664,에코프로머티,20231114,,2022,2023
01311408,에코프로머티,450080,Y,반기보고서 (2023.06),20230814002576,에코프로머티,20230814,,2022,2023
01311408,에코프로머티,450080,Y,[기재정정]분기보고서 (2023.03),20230731000396,에코프로머티,20230731,,2022,2023
01311408,에코프로머티,450080,Y,분기보고서 (2023.03),20230515001245,에코프로머티,20230515,정,2022,2023
01311408,에코프로머티,450080,Y,사업보고서 (2022.12),20230321001386,에코프로머티,20230321,,2022,2023
01311408,에코프로머티,450080,Y,분기보고서 (2024.09),20241114002112,에코프로머티,20241114,정,2023,2024
01311408,에코프로머티,450080,Y,반기보고서 (2024.06),20240814001351,에코프로머티,20240814,정,2023,2024
01311408,에코프로머티,450080,Y,분기보고서 (2024.03),20240514001494,에코프로머티,20240514,,2023,2024
01311408,에코프로머티,450080,Y,[기재정정]사업보고서 (2023.12),20240417000528,에코프로머티,20240417,,2023,2024
01311408,에코프로머티,450080,Y,사업보고서 (2023.12),20240319000789,에코프로머티,20240319,정,2023,2024
01311408,에코프로머티,450080,Y,분기보고서 (2025.09),20251114002547,에코프로머티,20251114,,2024,2025
01311408,에코프로머티,450080,Y,반기보고서 (2025.06),20250814003723,에코프로머티,20250814,,2024,2025
01311408,에코프로머티,450080,Y,분기보고서 (2025.03),20250515001500,에코프로머티,20250515,,2024,2025
01311408,에코프로머티,450080,Y,[기재정정]반기보고서 (2024.06),20250402003012,에코프로머티,20250402,,2024,2025
01311408,에코프로머티,450080,Y,[기재정정]분기보고서 (2024.09),20250402002696,에코프로머티,20250402,,2024,2025
01311408,에코프로머티,450080,Y,[기재정정]사업보고서 (2024.12),20250402002504,에코프로머티,20250402,,2024,2025
01311408,에코프로머티,450080,Y,사업보고서 (2024.12),20250314001171,에코프로머티,20250314,정,2024,2025
01105153,두산로보틱스,454910,Y,분기보고서 (2023.09),20231127000406,두산로보틱스,20231127,,2022,2023
01105153,두산로보틱스,454910,Y,분기보고서 (2024.09),20241112000379,두산로보틱스,20241112,,2023,2024
01105153,두산로보틱스,454910,Y,반기보고서 (2024.06),20240814004448,두산로보틱스,20240814,,2023,2024
01105153,두산로보틱스,454910,Y,분기보고서 (2024.03),20240530001277,두산로보틱스,20240530,,2023,2024
01105153,두산로보틱스,454910,Y,사업보고서 (2023.12),20240320001860,두산로보틱스,20240320,연,2023,2024
01105153,두산로보틱스,454910,Y,분기보고서 (2025.09),20251114001619,두산로보틱스,20251114,,2024,2025
01105153,두산로보틱스,454910,Y,반기보고서 (2025.06),20250814004413,두산로보틱스,20250814,,2024,2025
01105153,두산로보틱스,454910,Y,분기보고서 (2025.03),20250515003035,두산로보틱스,20250515,,2024,2025
01105153,두산로보틱스,454910,Y,사업보고서 (2024.12),20250321001817,두산로보틱스,20250321,연,2024,2025
01784394,STX그린로지스,465770,Y,[기재정정]분기보고서 (2023.09),20231115000113,STX그린로지스,20231115,정,2022,2023
01784394,STX그린로지스,465770,Y,분기보고서 (2023.09),20231114001578,STX그린로지스,20231114,정,2022,2023
01784394,STX그린로지스,465770,Y,분기보고서 (2024.09),20241114002543,STX그린로지스,20241114,,2023,2024
01784394,STX그린로지스,465770,Y,반기보고서 (2024.06),20240814004315,STX그린로지스,20240814,,2023,2024
01784394,STX그린로지스,465770,Y,분기보고서 (2024.03),20240516001659,STX그린로지스,20240516,,2023,2024
01784394,STX그린로지스,465770,Y,사업보고서 (2023.12),20240321001878,STX그린로지스,20240321,연,2023,2024
01784394,STX그린로지스,465770,Y,[기재정정]분기보고서 (2023.09),20240220001620,STX그린로지스,20240220,,2023,2024
01784394,STX그린로지스,465770,Y,분기보고서 (2025.09),20251114002348,STX그린로지스,20251114,,2024,2025
01784394,STX그린로지스,465770,Y,반기보고서 (2025.06),20250814004083,STX그린로지스,20250814,,2024,2025
01784394,STX그린로지스,465770,Y,분기보고서 (2025.03),20250515002883,STX그린로지스,20250515,,2024,2025
01784394,STX그린로지스,465770,Y,사업보고서 (2024.12),20250320001570,STX그린로지스,20250320,연,2024,2025
00220613,넥스틸,092790,Y,분기보고서 (2023.09),20231123000335,넥스틸,20231123,,2022,2023
00220613,넥스틸,092790,Y,분기보고서 (2024.09),20241128001094,넥스틸,20241128,,2023,2024
00220613,넥스틸,092790,Y,반기보고서 (2024.06),20240828000976,넥스틸,20240828,,2023,2024
00220613,넥스틸,092790,Y,[기재정정]분기보고서 (2024.03),20240529000375,넥스틸,20240529,,2023,2024
00220613,넥스틸,092790,Y,분기보고서 (2024.03),20240528000367,넥스틸,20240528,정,2023,2024
00220613,넥스틸,092790,Y,사업보고서 (2023.12),20240321001898,넥스틸,20240321,연,2023,2024
00220613,넥스틸,092790,Y,분기보고서 (2025.09),20251114002083,넥스틸,20251114,,2024,2025
00220613,넥스틸,092790,Y,반기보고서 (2025.06),20250814002555,넥스틸,20250814,,2024,2025
00220613,넥스틸,092790,Y,분기보고서 (2025.03),20250515001234,넥스틸,20250515,,2024,2025
00220613,넥스틸,092790,Y,[기재정정]사업보고서 (2024.12),20250331002907,넥스틸,20250331,연,2024,2025
00220613,넥스틸,092790,Y,[첨부정정]사업보고서 (2024.12),20250327000660,넥스틸,20250327,정연,2024,2025
00220613,넥스틸,092790,Y,사업보고서 (2024.12),20250321001479,넥스틸,20250321,정연,2024,2025
00158325,NICE평가정보,030190,Y,분기보고서 (2019.09),20191114000568,NICE평가정보,20191114,,2018,2019
00158325,NICE평가정보,030190,Y,반기보고서 (2019.06),20190814001193,NICE평가정보,20190814,,2018,2019
00158325,NICE평가정보,030190,Y,[첨부추가]분기보고서 (2019.03),20190515000799,NICE평가정보,20190515,,2018,2019
00158325,NICE평가정보,030190,Y,사업보고서 (2018.12),20190329002018,NICE평가정보,20190329,연,2018,2019
00158325,NICE평가정보,030190,Y,분기보고서 (2020.09),20201116000490,NICE평가정보,20201116,,2019,2020
00158325,NICE평가정보,030190,Y,반기보고서 (2020.06),20200814000796,NICE평가정보,20200814,,2019,2020
00158325,NICE평가정보,030190,Y,분기보고서 (2020.03),20200515000742,NICE평가정보,20200515,,2019,2020
00158325,NICE평가정보,030190,Y,사업보고서 (2019.12),20200330001709,NICE평가정보,20200330,연,2019,2020
00158325,NICE평가정보,030190,Y,분기보고서 (2021.09),20211115000575,NICE평가정보,20211115,,2020,2021
00158325,NICE평가정보,030190,Y,반기보고서 (2021.06),20210817000283,NICE평가정보,20210817,,2020,2021
00158325,NICE평가정보,030190,Y,분기보고서 (2021.03),20210517000613,NICE평가정보,20210517,,2020,2021
00158325,NICE평가정보,030190,Y,사업보고서 (2020.12),20210317000949,NICE평가정보,20210317,연,2020,2021
00158325,NICE평가정보,030190,Y,분기보고서 (2022.09),20221114002586,NICE평가정보,20221114,,2021,2022
00158325,NICE평가정보,030190,Y,반기보고서 (2022.06),20220816000647,NICE평가정보,20220816,,2021,2022
00158325,NICE평가정보,030190,Y,분기보고서 (2022.03),20220516000508,NICE평가정보,20220516,,2021,2022
00158325,NICE평가정보,030190,Y,사업보고서 (2021.12),20220318000520,NICE평가정보,20220318,연,2021,2022
00158325,NICE평가정보,030190,Y,분기보고서 (2023.09),20231114001262,NICE평가정보,20231114,,2022,2023
00158325,NICE평가정보,030190,Y,반기보고서 (2023.06),20230814001475,NICE평가정보,20230814,,2022,2023
00158325,NICE평가정보,030190,Y,분기보고서 (2023.03),20230515001000,NICE평가정보,20230515,,2022,2023
00158325,NICE평가정보,030190,Y,사업보고서 (2022.12),20230317000824,NICE평가정보,20230317,연,2022,2023
00158325,NICE평가정보,030190,Y,분기보고서 (2024.09),20241114002228,NICE평가정보,20241114,,2023,2024
00158325,NICE평가정보,030190,Y,반기보고서 (2024.06),20240814003857,NICE평가정보,20240814,,2023,2024
00158325,NICE평가정보,030190,Y,분기보고서 (2024.03),20240516002220,NICE평가정보,20240516,,2023,2024
00158325,NICE평가정보,030190,Y,사업보고서 (2023.12),20240319000797,NICE평가정보,20240319,연,2023,2024
00158325,NICE평가정보,030190,Y,분기보고서 (2025.09),20251113000809,NICE평가정보,20251113,,2024,2025
00158325,NICE평가정보,030190,Y,반기보고서 (2025.06),20250813001565,NICE평가정보,20250813,,2024,2025
00158325,NICE평가정보,030190,Y,분기보고서 (2025.03),20250514001258,NICE평가정보,20250515,,2024,2025
00158325,NICE평가정보,030190,Y,사업보고서 (2024.12),20250314001653,NICE평가정보,20250314,연,2024,2025
01770203,조선내화,462520,Y,분기보고서 (2023.09),20231114002632,조선내화,20231114,,2022,2023
01770203,조선내화,462520,Y,분기보고서 (2024.09),20241113000470,조선내화,20241113,,2023,2024
01770203,조선내화,462520,Y,반기보고서 (2024.06),20240813001284,조선내화,20240813,,2023,2024
01770203,조선내화,462520,Y,[기재정정]분기보고서 (2024.03),20240514001277,조선내화,20240514,,2023,2024
01770203,조선내화,462520,Y,분기보고서 (2024.03),20240514000565,조선내화,20240514,정,2023,2024
01770203,조선내화,462520,Y,[기재정정]사업보고서 (2023.12),20240315000658,조선내화,20240315,연,2023,2024
01770203,조선내화,462520,Y,사업보고서 (2023.12),20240313001572,조선내화,20240313,정연,2023,2024
01770203,조선내화,462520,Y,분기보고서 (2025.09),20251114000635,조선내화,20251114,,2024,2025
01770203,조선내화,462520,Y,반기보고서 (2025.06),20250814002901,조선내화,20250814,,2024,2025
01770203,조선내화,462520,Y,분기보고서 (2025.03),20250514000453,조선내화,20250514,,2024,2025
01770203,조선내화,462520,Y,사업보고서 (2024.12),20250311000815,조선내화,20250311,연,2024,2025
00447609,비에이치,090460,Y,분기보고서 (2019.09),20191114000844,비에이치,20191114,,2018,2019
00447609,비에이치,090460,Y,[기재정정]분기보고서 (2019.03),20190821000012,비에이치,20190821,,2018,2019
00447609,비에이치,090460,Y,반기보고서 (2019.06),20190814002906,비에이치,20190814,,2018,2019
00447609,비에이치,090460,Y,[기재정정]사업보고서 (2018.12),20190620000077,비에이치,20190620,연,2018,2019
00447609,비에이치,090460,Y,분기보고서 (2019.03),20190515000715,비에이치,20190515,정,2018,2019
00447609,비에이치,090460,Y,사업보고서 (2018.12),20190401003831,비에이치,20190401,정연,2018,2019
00447609,비에이치,090460,Y,분기보고서 (2020.09),20201116000180,비에이치,20201116,,2019,2020
00447609,비에이치,090460,Y,반기보고서 (2020.06),20200814001732,비에이치,20200814,,2019,2020
00447609,비에이치,090460,Y,분기보고서 (2020.03),20200515000223,비에이치,20200515,,2019,2020
00447609,비에이치,090460,Y,사업보고서 (2019.12),20200330000561,비에이치,20200330,연,2019,2020
00447609,비에이치,090460,Y,분기보고서 (2021.09),20211115000071,비에이치,20211115,,2020,2021
00447609,비에이치,090460,Y,반기보고서 (2021.06),20210817000198,비에이치,20210817,,2020,2021
00447609,비에이치,090460,Y,분기보고서 (2021.03),20210517000161,비에이치,20210517,,2020,2021
00447609,비에이치,090460,Y,[기재정정]사업보고서 (2020.12),20210331002350,비에이치,20210331,연,2020,2021
00447609,비에이치,090460,Y,[기재정정]사업보고서 (2020.12),20210322000225,비에이치,20210322,정연,2020,2021
00447609,비에이치,090460,Y,사업보고서 (2020.12),20210318001181,비에이치,20210318,정연,2020,2021
00447609,비에이치,090460,Y,분기보고서 (2022.09),20221114000278,비에이치,20221114,,2021,2022
00447609,비에이치,090460,Y,반기보고서 (2022.06),20220816000270,비에이치,20220816,,2021,2022
00447609,비에이치,090460,Y,분기보고서 (2022.03),20220516000341,비에이치,20220516,,2021,2022
00447609,비에이치,090460,Y,사업보고서 (2021.12),20220317000686,비에이치,20220317,연,2021,2022
00447609,비에이치,090460,Y,분기보고서 (2023.09),20231114001137,비에이치,20231114,,2022,2023
00447609,비에이치,090460,Y,반기보고서 (2023.06),20230814001354,비에이치,20230814,,2022,2023
00447609,비에이치,090460,Y,분기보고서 (2023.03),20230515001378,비에이치,20230515,,2022,2023
00447609,비에이치,090460,Y,사업보고서 (2022.12),20230323000767,비에이치,20230323,연,2022,2023
00447609,비에이치,090460,Y,분기보고서 (2024.09),20241114000751,비에이치,20241114,,2023,2024
00447609,비에이치,090460,Y,반기보고서 (2024.06),20240814002666,비에이치,20240814,,2023,2024
00447609,비에이치,090460,Y,분기보고서 (2024.03),20240516000249,비에이치,20240516,,2023,2024
