fiscal_year,corp_code,corp_name,stock_code,market,sector,n_annual_report_filings,n_annual_corrections,any_correction
2023,01205851,HD현대일렉트릭,267260,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1,0,0
2023,01208885,경동도시가스,267290,KOSPI,연료용 가스 제조 및 배관공급업,1,0,0
2023,01234297,미원에스씨,268280,KOSPI,기초 화학물질 제조업,1,0,0
2023,01236897,제일약품,271980,KOSPI,의약품 제조업,1,0,0
2023,01238169,오리온,271560,KOSPI,기타 식품 제조업,1,0,0
2023,01244601,카카오페이,377300,KOSPI,금융 지원 서비스업,2,1,1
2023,01258507,롯데웰푸드,280360,KOSPI,기타 식품 제조업,3,2,1
2023,01261893,케이씨텍,281820,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",1,0,0
2023,01262032,롯데이노베이트,286940,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,0,0
2023,01263022,BGF리테일,282330,KOSPI,종합 소매업,2,1,1
2023,01267170,SK케미칼,285130,KOSPI,합성고무 및 플라스틱 물질 제조업,1,0,0
2023,01267684,쿠쿠홈시스,284740,KOSPI,개인 및 가정용품 임대업,1,0,0
2023,01276594,신한알파리츠,293940,KOSPI,부동산 임대 및 공급업,2,0,0
2023,01310269,IPARK현대산업개발,294870,KOSPI,건물 건설업,2,1,1
2023,01311408,에코프로머티,450080,KOSPI,일차전지 및 이차전지 제조업,2,1,1
2023,01316227,효성티앤씨,298020,KOSPI,화학섬유 제조업,1,0,0
2023,01316236,효성화학,298000,KOSPI,기초 화학물질 제조업,1,0,0
2023,01316245,효성중공업,298040,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2,1,1
2023,01316254,HS효성첨단소재,298050,KOSPI,화학섬유 제조업,1,0,0
2023,01319808,한일시멘트,300720,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1,0,0
2023,01319899,SK바이오사이언스,302440,KOSPI,기초 의약물질 제조업,1,0,0
2023,01323032,케이카,381970,KOSPI,자동차 판매업,2,1,1
2023,01325979,세아제강,306200,KOSPI,1차 철강 제조업,1,0,0
2023,01350869,우리금융지주,316140,KOSPI,기타 금융업,2,1,1
2023,01363818,롯데리츠,330590,KOSPI,부동산 임대 및 공급업,2,0,0
2023,01386916,SK아이이테크놀로지,361610,KOSPI,일차전지 및 이차전지 제조업,1,0,0
2023,01390344,HD현대중공업,329180,KOSPI,선박 및 보트 건조업,1,0,0
2023,01391033,NH프라임리츠,338100,KOSPI,부동산 임대 및 공급업,2,0,0
2023,01394377,이지스밸류플러스리츠,334890,KOSPI,부동산 임대 및 공급업,3,1,1
2023,01412725,두산퓨얼셀,336260,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1,0,0
2023,01412822,솔루스첨단소재,336370,KOSPI,전자부품 제조업,1,0,0
2023,01415892,제이알글로벌리츠,348950,KOSPI,부동산 임대 및 공급업,2,0,0
2023,01428203,케이씨씨글라스,344820,KOSPI,유리 및 유리제품 제조업,2,1,1
2023,01430475,코람코라이프인프라리츠,357120,KOSPI,부동산 임대 및 공급업,2,0,0
2023,01436558,신한서부티엔디리츠,404990,KOSPI,부동산 임대 및 공급업,2,0,0
2023,01436628,이지스레지던스리츠,350520,KOSPI,부동산 임대 및 공급업,2,0,0
2023,01437186,ESR켄달스퀘어리츠,365550,KOSPI,부동산 임대 및 공급업,5,3,1
2023,01437292,미래에셋맵스리츠,357250,KOSPI,부동산 임대 및 공급업,3,1,1
2023,01442966,마스턴프리미어리츠,357430,KOSPI,부동산 임대 및 공급업,2,0,0
2023,01475609,디앤디플랫폼리츠,377190,KOSPI,부동산 임대 및 공급업,2,0,0
2023,01478712,대덕전자,353200,KOSPI,전자부품 제조업,1,0,0
2023,01480780,NH올원리츠,400760,KOSPI,부동산 임대 및 공급업,2,0,0
2023,01497869,티와이홀딩스,363280,KOSPI,기타 금융업,3,2,1
2023,01510489,프레스티지바이오파마,950210,KOSPI,자연과학 및 공학 연구개발업,1,0,0
2023,01515323,LG에너지솔루션,373220,KOSPI,일차전지 및 이차전지 제조업,1,0,0
2023,01524093,DL이앤씨,375500,KOSPI,토목 건설업,2,1,1
2023,01532603,화승알앤에이,378850,KOSPI,자동차 신품 부품 제조업,1,0,0
2023,01535150,SK리츠,395400,KOSPI,부동산 임대 및 공급업,4,0,0
2023,01562589,LX홀딩스,383800,KOSPI,기타 금융업,1,0,0
2023,01568413,F&F,383220,KOSPI,봉제의복 제조업,1,0,0
2023,01576102,미래에셋글로벌리츠,396690,KOSPI,부동산 임대 및 공급업,2,0,0
2023,01596425,SK스퀘어,402340,KOSPI,기타 금융업,2,1,1
2023,01622720,KB스타리츠,432320,KOSPI,부동산 임대 및 공급업,2,0,0
2023,01669226,한화리츠,451800,KOSPI,부동산 임대 및 공급업,2,0,0
2023,01688896,삼성FN리츠,448730,KOSPI,부동산 임대 및 공급업,6,2,1
2023,01702017,유니드비티플러스,446070,KOSPI,제재 및 목재 가공업,1,0,0
2023,01714997,신한글로벌액티브리츠,481850,KOSPI,신탁업 및 집합투자업,1,0,0
2023,01721809,현대그린푸드,453340,KOSPI,종합 소매업,1,0,0
2023,01722437,한화갤러리아,452260,KOSPI,종합 소매업,1,0,0
2023,01760738,OCI,456040,KOSPI,기초 화학물질 제조업,1,0,0
2023,01762569,이수스페셜티케미컬,457190,KOSPI,기초 화학물질 제조업,2,1,1
2023,01765256,동국씨엠,460850,KOSPI,1차 철강 제조업,1,0,0
2023,01765265,동국제강,460860,KOSPI,1차 철강 제조업,1,0,0
2023,01770203,조선내화,462520,KOSPI,"내화, 비내화 요업제품 제조업",2,1,1
2023,01784394,STX그린로지스,465770,KOSPI,해상 운송업,1,0,0
2024,00100939,강남제비스코,000860,KOSPI,기타 화학제품 제조업,1,0,0
2024,00101044,에이프로젠바이오로직스,003060,KOSPI,의약품 제조업,1,0,0
2024,00101220,KG케미칼,001390,KOSPI,기초 화학물질 제조업,2,1,1
2024,00101433,경농,002100,KOSPI,"비료, 농약 및 살균, 살충제 제조업",1,0,0
2024,00101488,경동나비엔,009450,KOSPI,가정용 기기 제조업,1,0,0
2024,00101628,경방,000050,KOSPI,종합 소매업,1,0,0
2024,00101664,경보제약,214390,KOSPI,기초 의약물질 제조업,1,0,0
2024,00102113,경인양행,012610,KOSPI,기초 화학물질 제조업,1,0,0
2024,00102140,경인전자,009140,KOSPI,전자부품 제조업,1,0,0
2024,00102432,계룡건설산업,013580,KOSPI,토목 건설업,2,1,1
2024,00102618,계양전기,012200,KOSPI,일반 목적용 기계 제조업,1,0,0
2024,00102751,고려산업,002140,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",1,0,0
2024,00102858,고려아연,010130,KOSPI,1차 비철금속 제조업,2,1,1
2024,00103006,고려제강,002240,KOSPI,1차 철강 제조업,3,2,1
2024,00103042,케이씨티시,009070,KOSPI,도로 화물 운송업,1,0,0
2024,00103130,플레이그램,009810,KOSPI,기타 전문 도매업,1,0,0
2024,00103176,흥국화재,000540,KOSPI,보험업,1,0,0
2024,00103510,인지컨트롤스,023800,KOSPI,자동차 신품 부품 제조업,2,1,1
2024,00103592,광동제약,009290,KOSPI,의약품 제조업,3,2,1
2024,00103662,광명전기,017040,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2,1,1
2024,00104388,국도화학,007690,KOSPI,기초 화학물질 제조업,2,1,1
2024,00104698,LS네트웍스,000680,KOSPI,상품 종합 도매업,2,1,1
2024,00104722,국제약품,002720,KOSPI,의약품 제조업,2,1,1
2024,00104768,가온전선,000500,KOSPI,절연선 및 케이블 제조업,2,1,1
2024,00104786,미래아이앤지,007120,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2,1,1
2024,00104856,삼성증권,016360,KOSPI,금융 지원 서비스업,1,0,0
2024,00104999,윌비스,008600,KOSPI,생활용품 도매업,2,0,0
2024,00105101,INVENI,015360,KOSPI,회사 본부 및 경영 컨설팅 서비스업,3,2,1
2024,00105156,극동유화,014530,KOSPI,석유 정제품 제조업,1,0,0
2024,00105271,케이씨씨,002380,KOSPI,기타 화학제품 제조업,1,0,0
2024,00105280,현대지에프홀딩스,005440,KOSPI,기타 금융업,2,1,1
2024,00105299,금강공업,014280,KOSPI,1차 철강 제조업,2,1,1
2024,00105606,금호에이치티,214330,KOSPI,자동차 신품 부품 제조업,1,0,0
2024,00105855,엘에스일렉트릭,010120,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1,0,0
2024,00105873,LG디스플레이,034220,KOSPI,전자부품 제조업,1,0,0
2024,00105952,LS,006260,KOSPI,기타 금융업,3,2,1
2024,00105961,LG이노텍,011070,KOSPI,전자부품 제조업,2,1,1
2024,00106119,금양,001570,KOSPI,기초 화학물질 제조업,1,0,0
2024,00106313,금호건설,002990,KOSPI,건물 건설업,2,1,1
2024,00106368,금호석유화학,011780,KOSPI,기초 화학물질 제조업,1,0,0
2024,00106395,금호전기,001210,KOSPI,전구 및 조명장치 제조업,1,0,0
2024,00106614,기신정기,092440,KOSPI,특수 목적용 기계 제조업,1,0,0
2024,00106623,현대위아,011210,KOSPI,자동차 신품 부품 제조업,2,1,1
2024,00106641,기아,000270,KOSPI,자동차용 엔진 및 자동차 제조업,2,1,1
2024,00106669,세아베스틸지주,001430,KOSPI,1차 철강 제조업,1,0,0
2024,00106881,인디에프,014990,KOSPI,봉제의복 제조업,1,0,0
2024,00107066,남광토건,001260,KOSPI,기타 금융업,2,2,1
2024,00107224,남선알미늄,008350,KOSPI,1차 비철금속 제조업,1,0,0
2024,00107598,남양유업,003920,KOSPI,동·식물성 유지 및 낙농제품 제조업,2,1,1
2024,00107613,이수페타시스,007660,KOSPI,전자부품 제조업,2,1,1
2024,00107677,비비안,002070,KOSPI,봉제의복 제조업,1,0,0
2024,00107987,남해화학,025860,KOSPI,"비료, 농약 및 살균, 살충제 제조업",2,1,1
2024,00108038,엔피씨,004250,KOSPI,플라스틱제품 제조업,1,0,0
2024,00108135,녹십자홀딩스,005250,KOSPI,회사 본부 및 경영 컨설팅 서비스업,1,0,0
2024,00108241,농심,004370,KOSPI,기타 식품 제조업,1,0,0
2024,00108612,DS단석,017860,KOSPI,기타 화학제품 제조업,1,0,0
2024,00108746,DKME,015590,KOSPI,일반 목적용 기계 제조업,3,2,1
2024,00108913,대교,019680,KOSPI,초등 교육기관,3,2,1
2024,00108940,대성홀딩스,016710,KOSPI,회사 본부 및 경영 컨설팅 서비스업,1,0,0
2024,00108977,대구백화점,006370,KOSPI,종합 소매업,1,0,0
2024,00109161,태경케미컬,006890,KOSPI,기초 화학물질 제조업,1,0,0
2024,00109189,대덕,008060,KOSPI,기타 금융업,1,0,0
2024,00109286,대동,000490,KOSPI,특수 목적용 기계 제조업,1,0,0
2024,00109514,티웨이홀딩스,004870,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1,0,0
2024,00109693,DL,000210,KOSPI,기초 화학물질 제조업,1,0,0
2024,00109718,사조대림,003960,KOSPI,수산물 가공 및 저장 처리업,1,0,0
2024,00109754,대림바스,005750,KOSPI,"내화, 비내화 요업제품 제조업",2,1,1
2024,00109806,삼일씨엔에스,004440,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1,0,0
2024,00109824,대림통상,006570,KOSPI,기타 금속 가공제품 제조업,1,0,0
2024,00110608,DSR,155660,KOSPI,1차 비철금속 제조업,1,0,0
2024,00110893,대신증권,003540,KOSPI,금융 지원 서비스업,2,1,1
2024,00111111,대양금속,009190,KOSPI,1차 철강 제조업,2,1,1
2024,00111421,휴니드테크놀러지스,005870,KOSPI,통신 및 방송 장비 제조업,1,0,0
2024,00111458,대영포장,014160,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",1,0,0
2024,00111689,아진전자부품,009320,KOSPI,자동차 신품 부품 제조업,1,0,0
2024,00111704,한화오션,042660,KOSPI,선박 및 보트 건조업,2,1,1
2024,00111722,미래에셋증권,006800,KOSPI,금융 지원 서비스업,3,2,1
2024,00111810,대웅,003090,KOSPI,의약품 제조업,3,2,1
2024,00111847,대원강업,000430,KOSPI,자동차 신품 부품 제조업,3,2,1
2024,00111999,대원제약,003220,KOSPI,의약품 제조업,1,0,0
2024,00112022,대원화성,024890,KOSPI,플라스틱제품 제조업,1,0,0
2024,00112059,상상인증권,001290,KOSPI,금융 지원 서비스업,1,0,0
2024,00112165,디아이씨,092200,KOSPI,자동차 신품 부품 제조업,1,0,0
2024,00112332,미래에셋생명,085620,KOSPI,보험업,3,2,1
2024,00112378,KR모터스,000040,KOSPI,그외 기타 운송장비 제조업,1,0,0
2024,00112651,대창,012800,KOSPI,1차 비철금속 제조업,1,0,0
2024,00112679,대창단조,015230,KOSPI,자동차 신품 부품 제조업,1,0,0
2024,00112970,대한방직,001070,KOSPI,직물직조 및 직물제품 제조업,3,2,1
2024,00112998,서울보증보험,031210,KOSPI,보험업,1,0,0
2024,00113058,한화생명,088350,KOSPI,보험업,2,1,1
2024,00113191,코리안리,003690,KOSPI,재 보험업,2,1,1
2024,00113207,대한전선,001440,KOSPI,절연선 및 케이블 제조업,3,2,1
2024,00113225,대한제강,084010,KOSPI,1차 철강 제조업,1,0,0
2024,00113234,대한제당,001790,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",1,0,0
2024,00113243,대한제분,001130,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",1,0,0
2024,00113359,교보증권,030610,KOSPI,금융 지원 서비스업,1,0,0
2024,00113410,CJ대한통운,000120,KOSPI,도로 화물 운송업,2,1,1
2024,00113492,깨끗한나라,004540,KOSPI,"펄프, 종이 및 판지 제조업",1,0,0
2024,00113508,노루홀딩스,000320,KOSPI,기타 금융업,2,1,1
2024,00113526,대한항공,003490,KOSPI,항공 여객 운송업,1,0,0
2024,00113535,대한해운,005880,KOSPI,해상 운송업,1,0,0
2024,00113544,대한화섬,003830,KOSPI,화학섬유 제조업,3,2,1
2024,00113562,롯데손해보험,000400,KOSPI,보험업,3,2,1
2024,00113614,대현,016090,KOSPI,봉제의복 제조업,1,0,0
2024,00113997,롯데에너지머티리얼즈,020150,KOSPI,전자부품 제조업,1,0,0
2024,00114093,덕성,004830,KOSPI,플라스틱제품 제조업,1,0,0
2024,00114154,디와이덕양,024900,KOSPI,자동차 신품 부품 제조업,1,0,0
2024,00114552,도화엔지니어링,002150,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2,1,1
2024,00114765,케이비아이동국실업,001620,KOSPI,자동차 신품 부품 제조업,1,0,0
2024,00114792,동국홀딩스,001230,KOSPI,기타 금융업,1,0,0
2024,00115065,동남합성,023450,KOSPI,기초 화학물질 제조업,1,0,0
2024,00115287,동방,004140,KOSPI,기타 운송관련 서비스업,1,0,0
2024,00115384,동방아그로,007590,KOSPI,"비료, 농약 및 살균, 살충제 제조업",1,0,0
2024,00115612,동부건설,005960,KOSPI,토목 건설업,3,2,1
2024,00115676,KG스틸,016380,KOSPI,1차 철강 제조업,1,0,0
2024,00115694,DB증권,016610,KOSPI,금융 지원 서비스업,1,0,0
2024,00115977,아이에스동서,010780,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1,0,0
2024,00116268,동성제약,002210,KOSPI,의약품 제조업,1,0,0
2024,00116301,NI스틸,008260,KOSPI,1차 철강 제조업,1,0,0
2024,00116824,동아쏘시오홀딩스,000640,KOSPI,기타 금융업,1,0,0
2024,00116949,DN오토모티브,007340,KOSPI,일차전지 및 이차전지 제조업,1,0,0
2024,00117027,알루코,001780,KOSPI,1차 비철금속 제조업,1,0,0
2024,00117179,디와이,013570,KOSPI,기타 금융업,1,0,0
2024,00117188,효성,004800,KOSPI,기타 금융업,1,0,0
2024,00117212,두산,000150,KOSPI,전자부품 제조업,2,1,1
2024,00117230,TYM,002900,KOSPI,특수 목적용 기계 제조업,1,0,0
2024,00117267,동양생명,082640,KOSPI,보험업,2,1,1
2024,00117300,TCC스틸,002710,KOSPI,1차 철강 제조업,1,0,0
2024,00117337,동양,001520,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",3,2,1
2024,00117498,스틱인베스트먼트,026890,KOSPI,신탁업 및 집합투자업,1,0,0
2024,00117577,오리온홀딩스,001800,KOSPI,기타 금융업,1,0,0
2024,00117601,유안타증권,003470,KOSPI,금융 지원 서비스업,1,0,0
2024,00117629,KBI동양철관,008970,KOSPI,1차 철강 제조업,1,0,0
2024,00117726,DYP,092780,KOSPI,자동차용 엔진 및 자동차 제조업,1,0,0
2024,00118008,동원금속,018500,KOSPI,자동차 신품 부품 제조업,1,0,0
2024,00118026,동원산업,006040,KOSPI,기타 금융업,1,0,0
2024,00118044,동원수산,030720,KOSPI,어로 어업,2,1,1
2024,00118266,DRB동일,004840,KOSPI,고무제품 제조업,1,0,0
2024,00118275,디아이,003160,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",1,0,0
2024,00118345,디아이동일,001530,KOSPI,상품 중개업,3,2,1
2024,00118451,동일제강,002690,KOSPI,1차 철강 제조업,2,1,1
2024,00118521,진원생명과학,011000,KOSPI,의약품 제조업,2,1,1
2024,00118965,티에이치엔,019180,KOSPI,기타 전기장비 제조업,1,0,0
2024,00119007,무림P&P,009580,KOSPI,"펄프, 종이 및 판지 제조업",1,0,0
2024,00119140,핸즈코퍼레이션,143210,KOSPI,자동차 신품 부품 제조업,1,0,0
2024,00119195,동화약품,000020,KOSPI,의약품 제조업,1,0,0
2024,00119672,두올,016740,KOSPI,자동차 신품 부품 제조업,1,0,0
2024,00120021,LG,003550,KOSPI,기타 금융업,1,0,0
2024,00120030,GS건설,006360,KOSPI,건물 건설업,3,2,1
2024,00120076,LX인터내셔널,001120,KOSPI,상품 중개업,1,0,0
2024,00120182,NH투자증권,005940,KOSPI,금융 지원 서비스업,1,0,0
2024,00120526,롯데쇼핑,023530,KOSPI,종합 소매업,1,0,0
2024,00120562,롯데지주,004990,KOSPI,기타 금융업,2,1,1
2024,00120571,롯데칠성음료,005300,KOSPI,비알코올음료 및 얼음 제조업,1,0,0
2024,00120872,만호제강,001080,KOSPI,1차 철강 제조업,4,3,1
2024,00121039,명문제약,017180,KOSPI,의약품 제조업,2,1,1
2024,00121288,모나미,005360,KOSPI,생활용품 도매업,1,0,0
2024,00121534,MH에탄올,023150,KOSPI,알코올음료 제조업,1,0,0
2024,00121543,무학,033920,KOSPI,알코올음료 제조업,2,1,1
2024,00121570,문배철강,008420,KOSPI,1차 철강 제조업,2,1,1
2024,00121932,미원상사,002840,KOSPI,기타 화학제품 제조업,1,0,0
2024,00121941,대상,001680,KOSPI,기타 식품 제조업,2,1,1
2024,00121969,에쓰씨엔지니어링,023960,KOSPI,토목 건설업,2,1,1
2024,00122056,미창석유공업,003650,KOSPI,석유 정제품 제조업,1,0,0
2024,00122348,방림,003610,KOSPI,직물직조 및 직물제품 제조업,1,0,0
2024,00122472,PKC,001340,KOSPI,기초 화학물질 제조업,1,0,0
2024,00122481,태경비케이,014580,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1,0,0
2024,00122551,백산,035150,KOSPI,플라스틱제품 제조업,2,1,1
2024,00122579,BYC,001460,KOSPI,봉제의복 제조업,1,0,0
2024,00122694,범양건영,002410,KOSPI,건물 건설업,7,6,1
2024,00122737,팬오션,028670,KOSPI,해상 운송업,1,0,0
2024,00122825,인스코비,006490,KOSPI,전기 통신업,1,0,0
2024,00122898,벽산,007210,KOSPI,기타 비금속 광물제품 제조업,1,0,0
2024,00123107,보락,002760,KOSPI,기타 화학제품 제조업,1,0,0
2024,00123143,보령,003850,KOSPI,의약품 제조업,1,0,0
2024,00123541,보해양조,000890,KOSPI,알코올음료 제조업,1,0,0
