stock_code,corp_name,market,market_raw,sector,main_products,listing_date,fiscal_month,region,is_financial_narrow,is_financial_conservative,exclude_reason,is_standard_stock_code
025000,KPX케미칼,KOSPI,유가,기초 화학물질 제조업,"PPG,PU RESIN,우레탄수지,대향막박리재,반도체 CM PAD,Polyether Polyol,산업용기초화학제품,화공약품 제조,판매",1994-12-27,12월,서울특별시,False,False,,True
007980,TP,KOSPI,유가,봉제의복 제조업,"봉제의류(자켓,파카,코트),침구 제조,우모가공,생활용품 도소매,무역",1994-12-27,12월,서울특별시,False,False,,True
010580,에스엠벡셀,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품(워터펌프,오일펌프,엔진헤드(GV6),프론트케이스) 제조",1994-12-27,12월,충청남도,False,False,,True
024120,KB오토시스,KOSDAQ,코스닥,자동차 신품 부품 제조업,브레이크패드,1994-12-07,12월,충청남도,False,False,,True
017000,신원종합개발,KOSDAQ,코스닥,건물 건설업,토건,1994-12-07,12월,경기도,False,False,,True
024060,흥구석유,KOSDAQ,코스닥,기타 전문 도매업,휘발유등,1994-12-07,12월,대구광역시,False,False,,True
023910,대한약품,KOSDAQ,코스닥,의약품 제조업,수액제,1994-11-23,12월,서울특별시,False,False,,True
001840,이화공영,KOSDAQ,코스닥,건물 건설업,도급공사,1994-11-23,12월,서울특별시,False,False,,True
023900,풍국주정,KOSDAQ,코스닥,알코올음료 제조업,발효주정,1994-11-23,12월,대구광역시,False,False,,True
017650,대림제지,KOSDAQ,코스닥,기타 종이 및 판지 제품 제조업,골판지원지,1994-11-07,12월,경기도,False,False,,True
010170,대한광통신,KOSDAQ,코스닥,절연선 및 케이블 제조업,광섬유,1994-11-07,12월,경기도,False,False,,True
023790,동일스틸럭스,KOSDAQ,코스닥,1차 철강 제조업,봉강,1994-11-07,12월,부산광역시,False,False,,True
023770,플레이위드,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,게임소프트웨어,1994-11-07,12월,서울특별시,False,False,,True
023760,한국캐피탈,KOSDAQ,코스닥,기타 금융업,리스수수료,1994-11-07,12월,대전광역시,True,True,금융,True
005860,한일사료,KOSDAQ,코스닥,동물용 사료 및 조제식품 제조업,배합사료,1994-11-07,12월,경기도,False,False,,True
009440,KC그린홀딩스,KOSPI,유가,기타 금융업,기타금융업,1994-11-05,12월,서울특별시,True,True,금융,True
008420,문배철강,KOSPI,유가,1차 철강 제조업,"철강재중 판재류(후판,박판,무늬강판) 제조,도매",1994-11-05,12월,서울특별시,False,False,,True
016880,웅진,KOSPI,유가,회사 본부 및 경영 컨설팅 서비스업,"교육서비스(웅진아이큐,중.고교학습,어린이마을),도서,잡지 출판/부동산 임대/인터넷관련사업",1994-11-05,12월,서울특별시,False,True,회사 본부,True
012860,모베이스전자,KOSDAQ,코스닥,자동차 신품 부품 제조업,"스마트키,스위치",1994-10-26,12월,경기도,False,False,,True
006050,국영지앤엠,KOSDAQ,코스닥,유리 및 유리제품 제조업,강화유리,1994-10-07,12월,서울특별시,False,False,,True
023410,유진기업,KOSDAQ,코스닥,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘,1994-10-07,12월,경기도,False,False,,True
023440,제이스코홀딩스,KOSDAQ,코스닥,1차 철강 제조업,"연강선재, 경강선재, CHQ외",1994-10-07,12월,경기도,False,False,,True
006910,보성파워텍,KOSDAQ,코스닥,"구조용 금속제품, 탱크 및 증기발생기 제조업",송배전용자재,1994-09-07,12월,충청북도,False,False,,True
018290,브이티,KOSDAQ,코스닥,기타 화학제품 제조업,"화장품, 라미네이팅필름, 라미네이팅기계",1994-09-07,12월,경기도,False,False,,True
023160,태광,KOSDAQ,코스닥,1차 철강 제조업,"각종 배관자재, 관이음쇠류 제조 및 판매",1994-09-07,12월,부산광역시,False,False,,True
014790,HL D&I,KOSPI,유가,토목 건설업,"토목,건축,전기,환경사업,준설공사,포장공사,주택,중기임대",1994-08-12,12월,서울특별시,False,False,,True
007310,오뚜기,KOSPI,유가,기타 식품 제조업,"라면,마요네즈,카레,스프,당면,소오스,토마토케첩,마가린,냉동생지(바게트,크로와상),참치캔,식초,3분짜장 제조",1994-08-12,12월,경기도,False,False,,True
008500,일정실업,KOSPI,유가,편조원단 제조업,"자동차시트원단,의류,완구직물 제조,염색가공",1994-08-12,12월,경기도,False,False,,True
007530,와이엠,KOSDAQ,코스닥,기타 금속 가공제품 제조업,"볼트, 나사",1994-08-05,12월,경기도,False,False,,True
010120,엘에스일렉트릭,KOSPI,유가,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",1994-07-11,12월,경기도,False,False,,True
001000,신라섬유,KOSDAQ,코스닥,부동산 임대 및 공급업,부동산,1994-06-28,12월,대구광역시,False,True,부동산,True
012620,원일특강,KOSDAQ,코스닥,1차 철강 제조업,특수강,1994-06-28,12월,경기도,False,False,,True
011370,서한,KOSDAQ,코스닥,건물 건설업,"건축, 토목",1994-05-24,12월,대구광역시,False,False,,True
009190,대양금속,KOSPI,유가,1차 철강 제조업,스테인레스 냉연강판 제조,1994-04-29,12월,충청남도,False,False,,True
000760,이화산업,KOSPI,유가,기타 전문 도매업,"염료(반응성염료,분산염료,범용염료,직접염료,산성염료),염료화성품,합성수지,고무 도매,제조",1994-04-29,12월,서울특별시,False,False,,True
014820,동원시스템즈,KOSPI,유가,플라스틱제품 제조업,포장용 플라스틱제품 제조 외,1994-03-29,12월,충청남도,False,False,,True
018700,졸스,KOSDAQ,코스닥,생활용품 도매업,지제품,1994-03-18,12월,경기도,False,False,,True
014470,부방,KOSDAQ,코스닥,부동산 임대 및 공급업,"자회사관리, 부동산임대",1994-02-25,12월,서울특별시,False,True,부동산,True
010140,삼성중공업,KOSPI,유가,선박 및 보트 건조업,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",1994-01-28,12월,경기도,False,False,,True
009680,모토닉,KOSPI,유가,자동차 신품 부품 제조업,"자동차용 부품(연료펌프,LPI SYSTEM, FCEV) 제조,판매",1994-01-14,12월,서울특별시,False,False,,True
010690,화신,KOSPI,유가,자동차 신품 부품 제조업,"자동차엔진부품(ARM류,C/MBR류),자동차부품 제조",1994-01-14,12월,경상북도,False,False,,True
007720,소노스퀘어,KOSDAQ,코스닥,상품 종합 도매업,기업소모성자재 구매대행업,1994-01-06,12월,강원특별자치도,False,False,,True
013720,THE CUBE&,KOSDAQ,코스닥,자동차 신품 부품 제조업,엔진부품,1993-12-29,12월,인천광역시,False,False,,True
011320,유니크,KOSDAQ,코스닥,자동차 신품 부품 제조업,"EGR밸브, 유압솔레노이드밸브, 퓨얼벤트밸브, 퓨얼컷트밸브, 체크밸브, 케니스타 등",1993-12-29,12월,경상남도,False,False,,True
018120,진로발효,KOSDAQ,코스닥,알코올음료 제조업,주정,1993-12-29,12월,경기도,False,False,,True
009620,삼보산업,KOSDAQ,코스닥,1차 비철금속 제조업,알미늄괴,1993-12-07,12월,경상남도,False,False,,True
005670,푸드웰,KOSDAQ,코스닥,"과실, 채소 가공 및 저장 처리업","깐밤, 통조림류, 딸기시럽류, 음료제품 등",1993-12-07,12월,대구광역시,False,False,,True
007330,푸른저축은행,KOSDAQ,코스닥,은행 및 저축기관,대출이자,1993-12-07,12월,서울특별시,True,True,은행,True
006140,피제이전자,KOSDAQ,코스닥,의료용 기기 제조업,EMS Business(의료용기기제조외),1993-12-07,12월,경기도,False,False,,True
019010,베뉴지,KOSDAQ,코스닥,종합 소매업,"백화점,예식장업",1993-11-05,12월,서울특별시,False,False,,True
009780,엠에스씨,KOSDAQ,코스닥,기타 식품 제조업,식품첨가물,1993-10-12,12월,경상남도,False,False,,True
000390,SP삼화,KOSPI,유가,기타 화학제품 제조업,"건축용페인트,공업용페인트,분체도료 등 제조",1993-09-10,12월,경기도,False,False,,True
009450,경동나비엔,KOSPI,유가,가정용 기기 제조업,"가정용기름보일러,입형,횡형 온수보일러,가스보일러,버너,흡수식 냉온수기,전기보일러,진공온수보일러,태양열보일러 제조,판매",1993-08-31,12월,경기도,False,False,,True
020400,대동금속,KOSDAQ,코스닥,금속 주조업,"농기계 주문제품 및 상용차 실린더 헤드, 경승용차 실린더 브록 외",1993-07-30,12월,대구광역시,False,False,,True
005710,대원산업,KOSDAQ,코스닥,자동차 신품 부품 제조업,자동차시트,1993-06-21,12월,경기도,False,False,,True
016600,큐캐피탈,KOSDAQ,코스닥,기타 금융업,"사모투자(PEF),벤처투자",1993-06-21,12월,서울특별시,True,True,금융,True
004590,한국가구,KOSDAQ,코스닥,기타 상품 전문 소매업,소파,1993-06-03,12월,서울특별시,False,False,,True
016670,디모아,KOSDAQ,코스닥,기타 전문 도매업,"h/w,s/w개발",1993-04-21,12월,서울특별시,False,False,,True
000440,중앙에너비스,KOSDAQ,코스닥,기타 전문 도매업,석유류도소매,1993-03-24,12월,서울특별시,False,False,,True
012030,DB,KOSPI,유가,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",1993-01-06,12월,서울특별시,False,False,,True
005090,SGC에너지,KOSPI,유가,전기업,"증기, 전기, REC(신재생에너지공급인증서)",1993-01-06,12월,서울특별시,False,False,,True
014970,삼륭물산,KOSDAQ,코스닥,"골판지, 종이 상자 및 종이용기 제조업",카톤팩,1992-12-29,12월,경기도,False,False,,True
005750,대림바스,KOSPI,유가,"내화, 비내화 요업제품 제조업","위생도기,내장타일,조립식욕실제품 제조,판매/부동산 임대",1992-12-23,12월,경상남도,False,False,,True
011040,경동제약,KOSDAQ,코스닥,의약품 제조업,"듀오로반정, 발디핀정, 아트로반정 등",1992-12-18,12월,경기도,False,False,,True
008370,원풍,KOSDAQ,코스닥,플라스틱제품 제조업,플라스틱 필름,1992-12-18,12월,서울특별시,False,False,,True
007390,네이처셀,KOSDAQ,코스닥,기초 의약물질 제조업,닥터쥬크르,1992-11-30,12월,서울특별시,False,False,,True
002290,삼일기업공사,KOSDAQ,코스닥,건물 건설업,도급공사,1992-11-30,12월,서울특별시,False,False,,True
019540,일지테크,KOSDAQ,코스닥,자동차 신품 부품 제조업,"차체(라지에타, 팩케이지, 씨트 크로스, 대쉬 판넬)",1992-11-03,12월,경상북도,False,False,,True
007770,한일화학,KOSDAQ,코스닥,기초 화학물질 제조업,산화아연,1992-09-07,12월,충청남도,False,False,,True
017890,한국알콜,KOSDAQ,코스닥,기타 화학제품 제조업,주정,1992-08-04,12월,경기도,False,False,,True
003310,대주산업,KOSDAQ,코스닥,동물용 사료 및 조제식품 제조업,배합사료,1992-08-01,12월,서울특별시,False,False,,True
019660,글로본,KOSDAQ,코스닥,상품 종합 도매업,화장품 외,1992-06-04,12월,서울특별시,False,False,,True
005880,대한해운,KOSPI,유가,해상 운송업,"외항화물운송,국제해운대리점",1992-04-23,12월,서울특별시,False,False,,True
017510,세명전기,KOSDAQ,코스닥,기타 금속 가공제품 제조업,"154kV, 345kV, 765kV 송전,변전,배전용 금구류, 섬유직기용 섹셔날 빔",1991-12-26,12월,부산광역시,False,False,,True
005870,휴니드테크놀러지스,KOSPI,유가,통신 및 방송 장비 제조업,"무선통신기기,군납용무전기,위성방송수신기 제조",1991-09-03,12월,인천광역시,False,False,,True
017550,수산세보틱스,KOSPI,유가,특수 목적용 기계 제조업,"유압브레이커,트럭크레인,플라즈마 파암장비,특장차,산업기계,건설기계 제조,도매",1991-08-30,12월,경기도,False,False,,True
021080,에이티넘인베스트,KOSDAQ,코스닥,신탁업 및 집합투자업,벤처캐피탈,1991-07-12,12월,서울특별시,True,True,"투자, 신탁",True
011170,롯데케미칼,KOSPI,유가,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조",1991-05-30,12월,서울특별시,False,False,,True
008830,대동기어,KOSDAQ,코스닥,특수 목적용 기계 제조업,"기어, 베벨기어, 축, 엑셀, T/M, 유성감속기, 기타조립품",1991-05-17,12월,경상남도,False,False,,True
001430,세아베스틸지주,KOSPI,유가,1차 철강 제조업,"특수강,철도용품,자동차부품 제조,수출입",1991-03-12,12월,서울특별시,False,False,,True
008770,호텔신라,KOSPI,유가,기타 상품 전문 소매업,"면세판매,관광숙박,외식사업,예식업",1991-03-12,12월,서울특별시,False,False,,True
014580,태경비케이,KOSPI,유가,"시멘트, 석회, 플라스터 및 그 제품 제조업","생석회,소석회,석회비료 제조,판매/비금속광물 광업/산업폐기물 재생처리/휴게소 운영",1991-03-07,12월,서울특별시,False,False,,True
013520,화승코퍼레이션,KOSPI,유가,자동차 신품 부품 제조업,"산업용 고무제품(호스시트,벨트,펜더 등) 제조, 판매",1991-02-22,12월,부산광역시,False,False,,True
004080,신흥,KOSPI,유가,기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대",1991-02-08,12월,서울특별시,False,False,,True
006060,화승인더스트리,KOSPI,유가,상품 종합 도매업,"포장용 합성수지 제조/신발,필름 판매/부동산 임대",1991-02-04,12월,부산광역시,False,False,,True
014530,극동유화,KOSPI,유가,석유 정제품 제조업,"윤활유,유동파라핀,왁스,방수용시트,아스팔트 제조/수입자동차,부품 도매/가스충전,산업설비 청소",1991-01-31,12월,경상남도,False,False,,True
002140,고려산업,KOSPI,유가,"곡물가공품, 전분 및 전분제품 제조업","배합사료,플라스틱용기 제조/부동산 임대",1991-01-14,12월,부산광역시,False,False,,True
002230,피에스텍,KOSDAQ,코스닥,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","적산계기, 전기차충전기, 신재생에너지 발전소 설치",1991-01-04,12월,서울특별시,False,False,,True
016090,대현,KOSPI,유가,봉제의복 제조업,"여성의류 및 악세사리류 제조,도매,유통(백화점)",1990-09-20,12월,서울특별시,False,False,,True
001620,케이비아이동국실업,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품(에어닥트,글로벌박스,노즐,어셈블리류,핸들류) 제조,판매/공장 임대",1990-09-15,12월,서울특별시,False,False,,True
017040,광명전기,KOSPI,유가,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,가스절연개폐장치,빌딩자동화시스템,중앙감시반,자동제어반 제조,도소매,무역",1990-09-14,12월,경기도,False,False,,True
011390,부산산업,KOSPI,유가,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘 제조,판매",1990-09-14,12월,부산광역시,False,False,,True
011810,STX,KOSPI,유가,상품 종합 도매업,"에너지 원료(석탄,석유),산업기자재(기계부품) 도매",1990-09-12,12월,경상남도,False,False,,True
010130,고려아연,KOSPI,유가,1차 비철금속 제조업,"연,아연괴 제조,판매",1990-07-28,12월,서울특별시,False,False,,True
009730,이렘,KOSDAQ,코스닥,1차 철강 제조업,"스테인리스파이프, 슈퍼데크",1990-07-27,12월,전북특별자치도,False,False,,True
004720,팜젠사이언스,KOSPI,유가,의약품 제조업,의약품 외,1990-06-15,12월,경기도,False,False,,True
009200,무림페이퍼,KOSPI,유가,"펄프, 종이 및 판지 제조업","지류,아트지,백상지 제조",1990-06-09,12월,경상남도,False,False,,True
001500,현대차증권,KOSPI,유가,금융 지원 서비스업,"유가증권의매매,위탁매매,유가증권의 중개,대리/부동산 임대",1990-06-09,12월,서울특별시,True,True,금융,True
008870,금비,KOSPI,유가,유리 및 유리제품 제조업,"유리제품(주류병) 제조/화장품 도소매,수입(병제조기기)",1990-06-08,09월,경기도,False,False,,True
005820,원림,KOSPI,유가,직물직조 및 직물제품 제조업,"고무,플라스틱제품,산업용포장재,PP.BAG,타포린 제조,도매/부동산 임대/주택 신축,판매/인터넷 정보통신/벤처회사 투자",1990-04-20,12월,서울특별시,False,False,,True
008490,서흥,KOSPI,유가,기타 화학제품 제조업,"의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품 제조,판매",1990-03-27,12월,충청북도,False,False,,True
014910,성문전자,KOSPI,유가,전자부품 제조업,"콘덴서용 증착필름,압력분무식 플러스자동도포기 제조,판매",1990-03-24,12월,경기도,False,False,,True
003580,HLB글로벌,KOSPI,유가,종합 소매업,"미디어커머스(카밈, 스파알), 식음료(콤부차, 잼시럽), 화장품(퍼플리쉬, 엘리샤코이) 등",1990-03-23,12월,강원특별자치도,False,False,,True
015860,일진홀딩스,KOSPI,유가,기타 금융업,"전기산업용기기(개폐기,차단기,배전반),자동화시스템,자동차엔진부품,절연전선,금구류,고압선,저압선 제조,판매/전기공사,가스절연차단기",1990-03-22,12월,경기도,True,True,금융,True
014160,대영포장,KOSPI,유가,"골판지, 종이 상자 및 종이용기 제조업","골판지원단,골판지상자 제조",1990-03-06,12월,경기도,False,False,,True
012280,영화금속,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품,건축자재(관이음쇠) 제조,판매",1990-01-25,12월,경상남도,False,False,,True
019170,신풍제약,KOSPI,유가,의약품 제조업,"의약품(항생제,혈전용해제,향정신성약품,구충제) 제조,판매",1990-01-20,12월,경기도,False,False,,True
002210,동성제약,KOSPI,유가,의약품 제조업,"의약품,화장품 제조,도매",1990-01-19,12월,서울특별시,False,False,,True
016920,카스,KOSDAQ,코스닥,기계장비 및 관련 물품 도매업,"전자저울,로드셀",1990-01-04,12월,경기도,False,False,,True
012170,아센디오,KOSPI,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업",석탄(점결탄) 판매,1989-12-20,12월,서울특별시,False,False,,True
009420,한올바이오파마,KOSPI,유가,의약품 제조업,"의약품 제조,도매/부동산 임대",1989-12-18,12월,대전광역시,False,False,,True
013030,하이록코리아,KOSDAQ,코스닥,1차 철강 제조업,관이음쇠,1989-12-15,12월,부산광역시,False,False,,True
011330,유니켐,KOSPI,유가,자동차 신품 부품 제조업,"피혁 제조,도매,무역,부동산임대",1989-12-14,12월,경기도,False,False,,True
012800,대창,KOSPI,유가,1차 비철금속 제조업,"황동봉,동합금괴 제조,판매",1989-12-05,12월,경기도,False,False,,True
013360,일성건설,KOSPI,유가,토목 건설업,"건축공사,토목공사,전기공사",1989-12-02,12월,경기도,False,False,,True
013700,까뮤이앤씨,KOSPI,유가,건물 건설업,"토목공사,건축공사/부동산 임대",1989-11-30,12월,경기도,False,False,,True
002760,보락,KOSPI,유가,기타 화학제품 제조업,"식품향료,식품첨가물,화학제품,껌베이스(자일리톨,에리스리톨),담배향료 제조,판매",1989-11-30,12월,경기도,False,False,,True
007610,선도전기,KOSPI,유가,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,중전기기 제조,도매/전기공사",1989-11-30,12월,경기도,False,False,,True
004920,씨아이테크,KOSPI,유가,영상 및 음향기기 제조업,"컴퓨터 소프트웨어,하드웨어 서버,도매",1989-11-30,12월,서울특별시,False,False,,True
009290,광동제약,KOSPI,유가,의약품 제조업,"의약품,식음료 제조,도매",1989-11-17,12월,경기도,False,False,,True
011420,갤럭시아에스엠,KOSPI,유가,스포츠 서비스업,"스포츠중계권,스포츠마케팅,광고",1989-11-14,12월,서울특별시,False,False,,True
004270,남성,KOSPI,유가,기타 전문 도매업,"수출입(카오디오)/통신기기 제조,판매/이동통신,유선방송,정보통신/생활필수품,식품 판매/부동산 임대",1989-11-14,12월,서울특별시,False,False,,True
001940,KISCO홀딩스,KOSPI,유가,1차 철강 제조업,지주사업,1989-11-13,12월,경상남도,False,False,,True
009410,태영건설,KOSPI,유가,토목 건설업,"종합건설업(토목공사,도로공사,건축공사,관급공사,환경공사,상하수도공사,하수종말처리공사)/부동산 임대,매매",1989-11-13,12월,경기도,False,False,,True
007280,한국특강,KOSPI,유가,1차 철강 제조업,"철강압연제품(앵글,이형형강,평철,환봉) 제조,판매",1989-11-13,12월,경상남도,False,False,,True
009180,한솔로지스틱스,KOSPI,유가,기타 운송관련 서비스업,"지류펄프 보관창고 운영/화물취급,화물운송알선,물류컨설팅/종합쇼핑몰운영,통신판매,인터넷백화점",1989-11-13,12월,서울특별시,False,False,,True
002170,SYTS,KOSPI,유가,"가죽, 가방 및 유사제품 제조업","피혁원단,혁제운동화,혁제장갑,혁제스포츠용품 제조,상품중개,무역",1989-11-10,12월,서울특별시,False,False,,True
017670,SK텔레콤,KOSPI,유가,전기 통신업,"이동전화,무선호출서비스,부가통신",1989-11-07,12월,서울특별시,False,False,,True
010640,진양폴리우레탄,KOSPI,유가,플라스틱제품 제조업,"폴리우레탄,폴리우레탄스폰지 제조,판매",1989-09-30,12월,경기도,False,False,,True
003650,미창석유공업,KOSPI,유가,석유 정제품 제조업,"윤활유,고무배합유,전기절연유 제조,판매,수출입",1989-09-27,12월,부산광역시,False,False,,True
004380,삼익THK,KOSPI,유가,일반 목적용 기계 제조업,"직선운동시스템,메카트로시스템,기타정밀 자동화기기 제조,판매/전자상거래,인터넷 관련 s/w,h/w 개발,판매,유지보수",1989-09-26,12월,대구광역시,False,False,,True
002840,미원상사,KOSPI,유가,기타 화학제품 제조업,"계면활성제,분황,황산,도료첨가제,프라스틱첨가제 제조",1989-09-25,12월,경기도,False,False,,True
007860,서연,KOSPI,유가,기타 금융업,"자동차부품(승용차내장품-도어트림,헤드라이닝,승용차시트) 제조,도매",1989-09-09,12월,경기도,True,True,금융,True
019550,SBI인베스트먼트,KOSDAQ,코스닥,신탁업 및 집합투자업,벤처캐피탈,1989-09-06,12월,서울특별시,True,True,"투자, 신탁",True
013000,세우글로벌,KOSPI,유가,기타 전문 도매업,"화공약품.엔지니어링 플라스틱,페놀계제품,석유화학제품 판매/철재가구,사무목재가구 제조/교육사업",1989-09-05,12월,인천광역시,False,False,,True
012330,현대모비스,KOSPI,유가,자동차 신품 부품 제조업,"자동차A/S용 부품,컨테이너,특수중기,산업기계제품 생산,판매,부품모듈화,부품수출사업,환경/플랜트사업,특수중기부문(컨테이너)",1989-09-05,12월,서울특별시,False,False,,True
001390,KG케미칼,KOSPI,유가,기초 화학물질 제조업,"콘크리트혼화제, 비료, 친환경농자재, 수처리제",1989-08-25,12월,울산광역시,False,False,,True
009320,아진전자부품,KOSPI,유가,자동차 신품 부품 제조업,자동차 전장부품,1989-08-25,12월,전북특별자치도,False,False,,True
001450,현대해상,KOSPI,유가,보험업,손해보험(자동차보험),1989-08-25,12월,서울특별시,True,True,보험,True
005440,현대지에프홀딩스,KOSPI,유가,기타 금융업,"백화점,여행알선,숙박,음식점/부동산 임대",1989-08-22,12월,서울특별시,True,True,금융,True
015760,한국전력공사,KOSPI,유가,전기업,"전력자원개발,발전,송전,전력용기자재확보",1989-08-10,12월,전라남도,False,False,,True
007690,국도화학,KOSPI,유가,기초 화학물질 제조업,"에폭시수지,폴리아마이드수지,아염소산소다 제조,도소매",1989-08-05,12월,서울특별시,False,False,,True
006280,녹십자,KOSPI,유가,의약품 제조업,"알부민외 제조,판매",1989-08-01,12월,경기도,False,False,,True
009160,SIMPAC,KOSPI,유가,1차 철강 제조업,"프레스, 합금철",1989-07-29,12월,인천광역시,False,False,,True
008600,윌비스,KOSPI,유가,생활용품 도매업,"스웨터,니트,셔츠 도매,제조/컴퓨터주변기기 무역,오파,임대",1989-07-28,12월,충청남도,False,False,,True
015230,대창단조,KOSPI,유가,자동차 신품 부품 제조업,"자동차,중장비 부품(크랭크샤프트,트랙링크조립체,커넥팅로드,중장비롤러류),기어,동력전달장치,단조가공품,단조품 제조",1989-07-25,12월,경상남도,False,False,,True
007160,사조산업,KOSPI,유가,수산물 가공 및 저장 처리업,"원양어업(참치,명태,오징어),육가공,참치통조림,장류 제조/냉동냉장 창고운영/부동산 임대/컴퓨터,소프트웨어 개발,도매/팝콘,구운김 도매",1989-07-25,12월,서울특별시,False,False,,True
014130,한익스프레스,KOSPI,유가,도로 화물 운송업,"특수화물 운송(유류,화학류,벌크제품 등),냉동차,탱크로리운송,복합운송 주선,임대,택배/특장차,중기 제조,판매",1989-07-25,12월,경기도,False,False,,True
008040,사조동아원,KOSPI,유가,"곡물가공품, 전분 및 전분제품 제조업","제분, 배합사료 제조",1989-06-24,12월,서울특별시,False,False,,True
009140,경인전자,KOSPI,유가,전자부품 제조업,"스위치,리모콘,배선기구,섬머스타트,게임기,전자부품 제조,판매",1989-06-20,12월,서울특별시,False,False,,True
009580,무림P&P,KOSPI,유가,"펄프, 종이 및 판지 제조업","표백화학펄프(B.K.P) 제조,목재가공,조림사업",1989-06-20,12월,울산광역시,False,False,,True
014990,인디에프,KOSPI,유가,봉제의복 제조업,"여성의류,남성의류,캐쥬얼웨어 제조",1989-06-20,12월,서울특별시,False,False,,True
013570,디와이,KOSPI,유가,기타 금융업,"자동차부품,유공압기기,소각로,자동세차기,하훼유통,발효기,모터 제조",1989-05-30,12월,인천광역시,True,True,금융,True
003610,방림,KOSPI,유가,직물직조 및 직물제품 제조업,"P/C혼방직물,면방적,각종사류,직물류 제조,도소매",1989-05-30,09월,서울특별시,False,False,,True
015590,DKME,KOSPI,유가,일반 목적용 기계 제조업,"열교환기,압력용기,저장탱크,산업용보일러 제조",1989-05-27,12월,울산광역시,False,False,,True
014680,한솔케미칼,KOSPI,유가,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",1989-05-20,12월,서울특별시,False,False,,True
010820,퍼스텍,KOSPI,유가,무기 및 총포탄 제조업,"방위산업제품,프린터,불소화합물,자동차용 매트 제조/얼굴인식시스템 개발",1989-05-10,12월,경상남도,False,False,,True
019570,플루토스,KOSDAQ,코스닥,신탁업 및 집합투자업,금융투자,1989-03-14,12월,서울특별시,True,True,"투자, 신탁",True
006040,동원산업,KOSPI,유가,기타 금융업,지주회사,1989-03-07,12월,서울특별시,True,True,금융,True
008060,대덕,KOSPI,유가,기타 금융업,"산업용 인쇄회로기판,다층 인쇄회로기판,빌드업기판,반도체패키지기판,메모리모듈기판 제조",1989-01-26,12월,경기도,True,True,금융,True
003680,한성기업,KOSPI,유가,수산물 가공 및 저장 처리업,"냉동식품,햄제품 제조,도매,보관/원양어업",1989-01-26,12월,부산광역시,False,False,,True
006920,모헨즈,KOSDAQ,코스닥,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘,1989-01-05,12월,충청남도,False,False,,True
015020,이스타코,KOSPI,유가,부동산 임대 및 공급업,부동산 분양/입시학원 운영,1988-12-23,12월,서울특별시,False,True,부동산,True
011280,태림포장,KOSPI,유가,"골판지, 종이 상자 및 종이용기 제조업","골판지,골판지상자,수출용박스 제조,도매/인쇄",1988-12-20,12월,경기도,False,False,,True
002310,아세아제지,KOSPI,유가,"골판지, 종이 상자 및 종이용기 제조업","골판지원지,석고보드원지,크라프트원지,라이나원지,라이너지 제조,판매",1988-12-15,12월,서울특별시,False,False,,True
010660,화천기계,KOSPI,유가,특수 목적용 기계 제조업,"선반,밀링,연삭기,CNC선반,CNC밀링,머시닝센타 제조,판매/자동차부품(실린더블럭) 제조",1988-12-12,12월,서울특별시,False,False,,True
011150,CJ씨푸드,KOSPI,유가,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",1988-11-26,12월,경기도,False,False,,True
001770,SHD,KOSPI,유가,1차 철강 제조업,"석도강판,표면처리강판 제조,임가공,판매",1988-11-23,12월,경기도,False,False,,True
018470,조일알미늄,KOSPI,유가,1차 비철금속 제조업,"알루미늄판 제조,도매",1988-11-22,12월,경상북도,False,False,,True
005850,에스엘,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품(자동차램프, 전동화부품, 전자부품) 제조, 판매",1988-11-08,12월,대구광역시,False,False,,True
009970,영원무역홀딩스,KOSPI,유가,기타 금융업,"스포츠의류(등산복,운동복,스키복) 도소매,수출,섬유봉제",1988-11-07,12월,서울특별시,True,True,금융,True
