stock_code,corp_name,market,market_raw,sector,main_products,listing_date,fiscal_month,region,is_financial_narrow,is_financial_conservative,exclude_reason,is_standard_stock_code,corp_code,corp_name_dart,modify_date,dart_matched
002140,고려산업,KOSPI,유가,"곡물가공품, 전분 및 전분제품 제조업","배합사료,플라스틱용기 제조/부동산 임대",1991-01-14,12월,부산광역시,False,False,,True,00102751,고려산업,20260304,True
016090,대현,KOSPI,유가,봉제의복 제조업,"여성의류 및 악세사리류 제조,도매,유통(백화점)",1990-09-20,12월,서울특별시,False,False,,True,00113614,대현,20240401,True
001620,케이비아이동국실업,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품(에어닥트,글로벌박스,노즐,어셈블리류,핸들류) 제조,판매/공장 임대",1990-09-15,12월,서울특별시,False,False,,True,00114765,케이비아이동국실업,20240402,True
017040,광명전기,KOSPI,유가,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,가스절연개폐장치,빌딩자동화시스템,중앙감시반,자동제어반 제조,도소매,무역",1990-09-14,12월,경기도,False,False,,True,00103662,광명전기,20260504,True
011390,부산산업,KOSPI,유가,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘 제조,판매",1990-09-14,12월,부산광역시,False,False,,True,00124027,부산산업,20260601,True
011810,STX,KOSPI,유가,상품 종합 도매업,"에너지 원료(석탄,석유),산업기자재(기계부품) 도매",1990-09-12,12월,경상남도,False,False,,True,00138297,STX,20221206,True
010130,고려아연,KOSPI,유가,1차 비철금속 제조업,"연,아연괴 제조,판매",1990-07-28,12월,서울특별시,False,False,,True,00102858,고려아연,20260326,True
004720,팜젠사이언스,KOSPI,유가,의약품 제조업,의약품 외,1990-06-15,12월,경기도,False,False,,True,00135050,팜젠사이언스,20260401,True
009200,무림페이퍼,KOSPI,유가,"펄프, 종이 및 판지 제조업","지류,아트지,백상지 제조",1990-06-09,12월,경상남도,False,False,,True,00136086,무림페이퍼,20240701,True
008870,금비,KOSPI,유가,유리 및 유리제품 제조업,"유리제품(주류병) 제조/화장품 도소매,수입(병제조기기)",1990-06-08,09월,경기도,False,False,,True,00168401,금비,20220816,True
005820,원림,KOSPI,유가,직물직조 및 직물제품 제조업,"고무,플라스틱제품,산업용포장재,PP.BAG,타포린 제조,도매/부동산 임대/주택 신축,판매/인터넷 정보통신/벤처회사 투자",1990-04-20,12월,서울특별시,False,False,,True,00143794,원림,20220225,True
008490,서흥,KOSPI,유가,기타 화학제품 제조업,"의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품 제조,판매",1990-03-27,12월,충청북도,False,False,,True,00131692,서흥,20221209,True
014910,성문전자,KOSPI,유가,전자부품 제조업,"콘덴서용 증착필름,압력분무식 플러스자동도포기 제조,판매",1990-03-24,12월,경기도,False,False,,True,00132628,성문전자,20221125,True
003580,HLB글로벌,KOSPI,유가,종합 소매업,"미디어커머스(카밈, 스파알), 식음료(콤부차, 잼시럽), 화장품(퍼플리쉬, 엘리샤코이) 등",1990-03-23,12월,강원특별자치도,False,False,,True,00169048,HLB글로벌,20260316,True
014160,대영포장,KOSPI,유가,"골판지, 종이 상자 및 종이용기 제조업","골판지원단,골판지상자 제조",1990-03-06,12월,경기도,False,False,,True,00111458,대영포장,20220405,True
012280,영화금속,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품,건축자재(관이음쇠) 제조,판매",1990-01-25,12월,경상남도,False,False,,True,00141413,영화금속,20221205,True
019170,신풍제약,KOSPI,유가,의약품 제조업,"의약품(항생제,혈전용해제,향정신성약품,구충제) 제조,판매",1990-01-20,12월,경기도,False,False,,True,00137359,신풍제약,20251014,True
002210,동성제약,KOSPI,유가,의약품 제조업,"의약품,화장품 제조,도매",1990-01-19,12월,서울특별시,False,False,,True,00116268,동성제약,20260416,True
012170,아센디오,KOSPI,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업",석탄(점결탄) 판매,1989-12-20,12월,서울특별시,False,False,,True,00145437,아센디오,20260116,True
009420,한올바이오파마,KOSPI,유가,의약품 제조업,"의약품 제조,도매/부동산 임대",1989-12-18,12월,대전광역시,False,False,,True,00162586,한올바이오파마,20260327,True
011330,유니켐,KOSPI,유가,자동차 신품 부품 제조업,"피혁 제조,도매,무역,부동산임대",1989-12-14,12월,경기도,False,False,,True,00137207,유니켐,20260504,True
012800,대창,KOSPI,유가,1차 비철금속 제조업,"황동봉,동합금괴 제조,판매",1989-12-05,12월,경기도,False,False,,True,00112651,대창,20260327,True
013360,일성건설,KOSPI,유가,토목 건설업,"건축공사,토목공사,전기공사",1989-12-02,12월,경기도,False,False,,True,00146232,일성건설,20260310,True
013700,까뮤이앤씨,KOSPI,유가,건물 건설업,"토목공사,건축공사/부동산 임대",1989-11-30,12월,경기도,False,False,,True,00129420,까뮤이앤씨,20260327,True
002760,보락,KOSPI,유가,기타 화학제품 제조업,"식품향료,식품첨가물,화학제품,껌베이스(자일리톨,에리스리톨),담배향료 제조,판매",1989-11-30,12월,경기도,False,False,,True,00123107,보락,20221130,True
007610,선도전기,KOSPI,유가,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,중전기기 제조,도매/전기공사",1989-11-30,12월,경기도,False,False,,True,00131939,선도전기,20240401,True
004920,씨아이테크,KOSPI,유가,영상 및 음향기기 제조업,"컴퓨터 소프트웨어,하드웨어 서버,도매",1989-11-30,12월,서울특별시,False,False,,True,00127158,씨아이테크,20240503,True
009290,광동제약,KOSPI,유가,의약품 제조업,"의약품,식음료 제조,도매",1989-11-17,12월,경기도,False,False,,True,00103592,광동제약,20251205,True
011420,갤럭시아에스엠,KOSPI,유가,스포츠 서비스업,"스포츠중계권,스포츠마케팅,광고",1989-11-14,12월,서울특별시,False,False,,True,00129554,갤럭시아에스엠,20211213,True
004270,남성,KOSPI,유가,기타 전문 도매업,"수출입(카오디오)/통신기기 제조,판매/이동통신,유선방송,정보통신/생활필수품,식품 판매/부동산 임대",1989-11-14,12월,서울특별시,False,False,,True,00172185,남성,20260310,True
001940,KISCO홀딩스,KOSPI,유가,1차 철강 제조업,지주사업,1989-11-13,12월,경상남도,False,False,,True,00159740,KISCO홀딩스,20260331,True
009410,태영건설,KOSPI,유가,토목 건설업,"종합건설업(토목공사,도로공사,건축공사,관급공사,환경공사,상하수도공사,하수종말처리공사)/부동산 임대,매매",1989-11-13,12월,경기도,False,False,,True,00153861,태영건설,20260327,True
007280,한국특강,KOSPI,유가,1차 철강 제조업,"철강압연제품(앵글,이형형강,평철,환봉) 제조,판매",1989-11-13,12월,경상남도,False,False,,True,00124090,한국특강,20260401,True
009180,한솔로지스틱스,KOSPI,유가,기타 운송관련 서비스업,"지류펄프 보관창고 운영/화물취급,화물운송알선,물류컨설팅/종합쇼핑몰운영,통신판매,인터넷백화점",1989-11-13,12월,서울특별시,False,False,,True,00140946,한솔로지스틱스,20250103,True
002170,SYTS,KOSPI,유가,"가죽, 가방 및 유사제품 제조업","피혁원단,혁제운동화,혁제장갑,혁제스포츠용품 제조,상품중개,무역",1989-11-10,12월,서울특별시,False,False,,True,00127042,SYTS,20260421,True
017670,SK텔레콤,KOSPI,유가,전기 통신업,"이동전화,무선호출서비스,부가통신",1989-11-07,12월,서울특별시,False,False,,True,00159023,SK텔레콤,20260327,True
010640,진양폴리우레탄,KOSPI,유가,플라스틱제품 제조업,"폴리우레탄,폴리우레탄스폰지 제조,판매",1989-09-30,12월,경기도,False,False,,True,00160375,진양폴리우레탄,20250312,True
003650,미창석유공업,KOSPI,유가,석유 정제품 제조업,"윤활유,고무배합유,전기절연유 제조,판매,수출입",1989-09-27,12월,부산광역시,False,False,,True,00122056,미창석유공업,20251208,True
004380,삼익THK,KOSPI,유가,일반 목적용 기계 제조업,"직선운동시스템,메카트로시스템,기타정밀 자동화기기 제조,판매/전자상거래,인터넷 관련 s/w,h/w 개발,판매,유지보수",1989-09-26,12월,대구광역시,False,False,,True,00127802,삼익THK,20251202,True
002840,미원상사,KOSPI,유가,기타 화학제품 제조업,"계면활성제,분황,황산,도료첨가제,프라스틱첨가제 제조",1989-09-25,12월,경기도,False,False,,True,00121932,미원상사,20230329,True
013000,세우글로벌,KOSPI,유가,기타 전문 도매업,"화공약품.엔지니어링 플라스틱,페놀계제품,석유화학제품 판매/철재가구,사무목재가구 제조/교육사업",1989-09-05,12월,인천광역시,False,False,,True,00134176,세우글로벌,20260310,True
012330,현대모비스,KOSPI,유가,자동차 신품 부품 제조업,"자동차A/S용 부품,컨테이너,특수중기,산업기계제품 생산,판매,부품모듈화,부품수출사업,환경/플랜트사업,특수중기부문(컨테이너)",1989-09-05,12월,서울특별시,False,False,,True,00164788,현대모비스,20250312,True
001390,KG케미칼,KOSPI,유가,기초 화학물질 제조업,"콘크리트혼화제, 비료, 친환경농자재, 수처리제",1989-08-25,12월,울산광역시,False,False,,True,00101220,KG케미칼,20230220,True
009320,아진전자부품,KOSPI,유가,자동차 신품 부품 제조업,자동차 전장부품,1989-08-25,12월,전북특별자치도,False,False,,True,00111689,아진전자부품,20241022,True
015760,한국전력공사,KOSPI,유가,전기업,"전력자원개발,발전,송전,전력용기자재확보",1989-08-10,12월,전라남도,False,False,,True,00159193,한국전력공사,20240416,True
007690,국도화학,KOSPI,유가,기초 화학물질 제조업,"에폭시수지,폴리아마이드수지,아염소산소다 제조,도소매",1989-08-05,12월,서울특별시,False,False,,True,00104388,국도화학,20250131,True
006280,녹십자,KOSPI,유가,의약품 제조업,"알부민외 제조,판매",1989-08-01,12월,경기도,False,False,,True,00129679,녹십자,20260423,True
009160,SIMPAC,KOSPI,유가,1차 철강 제조업,"프레스, 합금철",1989-07-29,12월,인천광역시,False,False,,True,00138260,SIMPAC,20230109,True
008600,윌비스,KOSPI,유가,생활용품 도매업,"스웨터,니트,셔츠 도매,제조/컴퓨터주변기기 무역,오파,임대",1989-07-28,12월,충청남도,False,False,,True,00104999,윌비스,20260326,True
015230,대창단조,KOSPI,유가,자동차 신품 부품 제조업,"자동차,중장비 부품(크랭크샤프트,트랙링크조립체,커넥팅로드,중장비롤러류),기어,동력전달장치,단조가공품,단조품 제조",1989-07-25,12월,경상남도,False,False,,True,00112679,대창단조,20230222,True
007160,사조산업,KOSPI,유가,수산물 가공 및 저장 처리업,"원양어업(참치,명태,오징어),육가공,참치통조림,장류 제조/냉동냉장 창고운영/부동산 임대/컴퓨터,소프트웨어 개발,도매/팝콘,구운김 도매",1989-07-25,12월,서울특별시,False,False,,True,00124799,사조산업,20250502,True
014130,한익스프레스,KOSPI,유가,도로 화물 운송업,"특수화물 운송(유류,화학류,벌크제품 등),냉동차,탱크로리운송,복합운송 주선,임대,택배/특장차,중기 제조,판매",1989-07-25,12월,경기도,False,False,,True,00129509,한익스프레스,20240827,True
008040,사조동아원,KOSPI,유가,"곡물가공품, 전분 및 전분제품 제조업","제분, 배합사료 제조",1989-06-24,12월,서울특별시,False,False,,True,00137252,사조동아원,20250321,True
009140,경인전자,KOSPI,유가,전자부품 제조업,"스위치,리모콘,배선기구,섬머스타트,게임기,전자부품 제조,판매",1989-06-20,12월,서울특별시,False,False,,True,00102140,경인전자,20221202,True
009580,무림P&P,KOSPI,유가,"펄프, 종이 및 판지 제조업","표백화학펄프(B.K.P) 제조,목재가공,조림사업",1989-06-20,12월,울산광역시,False,False,,True,00119007,무림P&P,20240701,True
014990,인디에프,KOSPI,유가,봉제의복 제조업,"여성의류,남성의류,캐쥬얼웨어 제조",1989-06-20,12월,서울특별시,False,False,,True,00106881,인디에프,20260312,True
003610,방림,KOSPI,유가,직물직조 및 직물제품 제조업,"P/C혼방직물,면방적,각종사류,직물류 제조,도소매",1989-05-30,09월,서울특별시,False,False,,True,00122348,방림,20220831,True
015590,DKME,KOSPI,유가,일반 목적용 기계 제조업,"열교환기,압력용기,저장탱크,산업용보일러 제조",1989-05-27,12월,울산광역시,False,False,,True,00108746,DKME,20260518,True
014680,한솔케미칼,KOSPI,유가,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",1989-05-20,12월,서울특별시,False,False,,True,00140955,한솔케미칼,20251106,True
010820,퍼스텍,KOSPI,유가,무기 및 총포탄 제조업,"방위산업제품,프린터,불소화합물,자동차용 매트 제조/얼굴인식시스템 개발",1989-05-10,12월,경상남도,False,False,,True,00148522,퍼스텍,20230216,True
003680,한성기업,KOSPI,유가,수산물 가공 및 저장 처리업,"냉동식품,햄제품 제조,도매,보관/원양어업",1989-01-26,12월,부산광역시,False,False,,True,00161860,한성기업,20230223,True
011280,태림포장,KOSPI,유가,"골판지, 종이 상자 및 종이용기 제조업","골판지,골판지상자,수출용박스 제조,도매/인쇄",1988-12-20,12월,경기도,False,False,,True,00153524,태림포장,20260102,True
002310,아세아제지,KOSPI,유가,"골판지, 종이 상자 및 종이용기 제조업","골판지원지,석고보드원지,크라프트원지,라이나원지,라이너지 제조,판매",1988-12-15,12월,서울특별시,False,False,,True,00138729,아세아제지,20221221,True
010660,화천기계,KOSPI,유가,특수 목적용 기계 제조업,"선반,밀링,연삭기,CNC선반,CNC밀링,머시닝센타 제조,판매/자동차부품(실린더블럭) 제조",1988-12-12,12월,서울특별시,False,False,,True,00166500,화천기계,20240321,True
011150,CJ씨푸드,KOSPI,유가,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",1988-11-26,12월,경기도,False,False,,True,00129013,CJ씨푸드,20250106,True
001770,SHD,KOSPI,유가,1차 철강 제조업,"석도강판,표면처리강판 제조,임가공,판매",1988-11-23,12월,경기도,False,False,,True,00137809,SHD,20230130,True
018470,조일알미늄,KOSPI,유가,1차 비철금속 제조업,"알루미늄판 제조,도매",1988-11-22,12월,경상북도,False,False,,True,00149239,조일알미늄,20240227,True
005850,에스엘,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품(자동차램프, 전동화부품, 전자부품) 제조, 판매",1988-11-08,12월,대구광역시,False,False,,True,00125521,에스엘,20250327,True
012510,더존비즈온,KOSPI,유가,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",응용 소프트웨어 개발 및 공급업,1988-10-28,12월,강원특별자치도,False,False,,True,00172291,더존비즈온,20260327,True
003850,보령,KOSPI,유가,의약품 제조업,"의약품(제산제(겔포스),구심,용각산,고혈압치료제(카프릴),소염진통제(멘소레담),항생제(듀리세프),혈전치료제(아스트릭스)) 제조",1988-10-24,12월,서울특별시,False,False,,True,00123143,보령,20260318,True
008250,이건산업,KOSPI,유가,나무제품 제조업,"컨테이너용합판,목재 파렛트,프레스우드 파렛트,가공목재,제재목 제조/부동산 임대",1988-10-21,12월,인천광역시,False,False,,True,00145446,이건산업,20260327,True
012690,모나리자,KOSPI,유가,기타 종이 및 판지 제품 제조업,"화장지,미용티슈 제조,도매",1988-10-14,12월,서울특별시,False,False,,True,00173102,모나리자,20250702,True
006370,대구백화점,KOSPI,유가,종합 소매업,"백화점운영,임대사업(백화점 코너)",1988-10-10,12월,대구광역시,False,False,,True,00108977,대구백화점,20221128,True
006980,우성,KOSPI,유가,"곡물가공품, 전분 및 전분제품 제조업","배합사료,Suit-feed(맞춤 TMR(육성우,건유우,착유우) 사료),농후사료,곡류(강피류 등 부산물) 제조,판매/부동산 임대,무역",1988-10-10,12월,대전광역시,False,False,,True,00142661,우성,20240701,True
002920,유성기업,KOSPI,유가,자동차 신품 부품 제조업,"철도차량부품(피스턴링,실린더라이너,발브가이드,타펫트),자동차부품,주강,주물 제조,판매",1988-10-10,12월,충청남도,False,False,,True,00174004,유성기업,20230215,True
002220,한일철강,KOSPI,유가,1차 철강 제조업,"강관류,철판류,금속관류,건축자재,자동차부품 제조,도매",1988-10-07,12월,서울특별시,False,False,,True,00163196,한일철강,20221202,True
002450,삼익악기,KOSPI,유가,악기 제조업,"피아노,기타,현악기,전자악기,동 부분품 제조,임대,도매",1988-09-30,12월,충청북도,False,False,,True,00127857,삼익악기,20260129,True
002460,HS화성,KOSPI,유가,건물 건설업,아파트 건설,1988-09-29,12월,대구광역시,False,False,,True,00174527,HS화성,20260227,True
007340,DN오토모티브,KOSPI,유가,일차전지 및 이차전지 제조업,자동차용 밧데리,1988-09-24,12월,경상남도,False,False,,True,00116949,DN오토모티브,20230412,True
000890,보해양조,KOSPI,유가,알코올음료 제조업,"주류(소주,매취,실비우스,위스키) 제조,음료 도매",1988-09-23,12월,전라남도,False,False,,True,00123541,보해양조,20260223,True
003010,혜인,KOSPI,유가,기계장비 및 관련 물품 도매업,"건설기계,산업용 기계장비(진공흡인차,세정차),스테거크레인,비상용발전기,해상용엔진 도소매/창고",1988-09-20,12월,서울특별시,False,False,,True,00165343,혜인,20230221,True
014280,금강공업,KOSPI,유가,1차 철강 제조업,"건설가설재,강관,거푸집 제조,판매",1988-09-10,12월,부산광역시,False,False,,True,00105299,금강공업,20230131,True
009810,플레이그램,KOSPI,유가,기타 전문 도매업,"MRO, 영상콘텐츠",1988-08-31,12월,서울특별시,False,False,,True,00103130,플레이그램,20260220,True
008730,율촌화학,KOSPI,유가,플라스틱제품 제조업,"연포장재,필름,골판지상자,합성수지,플라스틱일반성형제품 제조",1988-08-30,12월,서울특별시,False,False,,True,00145260,율촌화학,20260303,True
009270,신원,KOSPI,유가,봉제의복 제조업,"여성,남성의류,스웨터,의복관련 악세사리,사카린,망초 제조,판매,수출입/섬유의류 도매/신용카드업/의류전문 물류대행 및 임대사업",1988-08-24,12월,서울특별시,False,False,,True,00136864,신원,20230221,True
004140,동방,KOSPI,유가,기타 운송관련 서비스업,"육상운송,해상운송,항만화물하역,보관,창고,물류사업",1988-08-10,12월,서울특별시,False,False,,True,00115287,동방,20260330,True
002960,한국쉘석유,KOSPI,유가,석유 정제품 제조업,"윤활유,그리스 제조,도매",1988-08-10,12월,부산광역시,False,False,,True,00158149,한국쉘석유,20241125,True
003000,부광약품,KOSPI,유가,의약품 제조업,"의약품,치약,의약부외품(부광탁스,레가론,부광안티프라그) 제조",1988-08-05,12월,서울특별시,False,False,,True,00123718,부광약품,20240701,True
012200,계양전기,KOSPI,유가,일반 목적용 기계 제조업,"전동공구(그라인더,드릴,커팅머신 등), 엔진, 자동차용 모터 제조",1988-07-06,12월,서울특별시,False,False,,True,00102618,계양전기,20240701,True
004710,한솔테크닉스,KOSPI,유가,전자부품 제조업,"백라이트유닛,인버터,폴리바리콘,모니터,통신장비 제조",1988-07-06,12월,서울특별시,False,False,,True,00157399,한솔테크닉스,20240909,True
005500,삼진제약,KOSPI,유가,의약품 제조업,"의약품(게보린,세트라졸,염산나록손) 제조,판매,수출입,약초재배",1988-06-18,12월,서울특별시,False,False,,True,00128412,삼진제약,20250324,True
005490,POSCO홀딩스,KOSPI,유가,1차 철강 제조업,"열연코일,냉연강판,후판,선재,스테인리스 제조",1988-06-10,12월,경상북도,False,False,,True,00155319,POSCO홀딩스,20250321,True
002410,범양건영,KOSPI,유가,건물 건설업,"토목공사,주택건설,건축공사,난방공사,전기공사,포장공사",1988-05-25,12월,부산광역시,False,False,,True,00122694,범양건영,20230328,True
005690,파미셀,KOSPI,유가,전자부품 제조업,"줄기세포치료제,화장품",1988-05-20,12월,서울특별시,False,False,,True,00145163,파미셀,20260504,True
006340,대원전선,KOSPI,유가,절연선 및 케이블 제조업,"전선,통신케이블,무선통신장비,합성수지 제조,도매/부동산 매매,임대",1988-05-04,12월,충청남도,False,False,,True,00260392,대원전선,20260317,True
005950,이수화학,KOSPI,유가,기초 화학물질 제조업,"등유,알킬벤젠,윤활유,노말파라핀 제조,도매",1988-04-28,12월,서울특별시,False,False,,True,00145552,이수화학,20230525,True
002810,삼영무역,KOSPI,유가,기타 전문 도매업,"화공약품, 안경렌즈",1988-03-28,12월,서울특별시,False,False,,True,00127167,삼영무역,20240531,True
011780,금호석유화학,KOSPI,유가,기초 화학물질 제조업,"합성고무 SBR(스티렌부타디엔러버),BR(폴리부타디엔러버),합성수지,BD,라텍스 제조,도소매",1988-01-22,12월,서울특별시,False,False,,True,00106368,금호석유화학,20230104,True
015260,에이엔피,KOSPI,유가,전자부품 제조업,"전자부품(인쇄회로기판),무정전 전원공급장치 제조",1988-01-18,12월,인천광역시,False,False,,True,00143314,에이엔피,20221209,True
009460,한창제지,KOSPI,유가,"펄프, 종이 및 판지 제조업","마닐라판지,고급백판지(ALL PULP) 제조,판매,수출입",1987-12-23,12월,경상남도,False,False,,True,00163761,한창제지,20250327,True
005720,넥센,KOSPI,유가,고무제품 제조업,"자동차용 재생타이어튜브,솔리드타이어,고무부품,골프볼,와이어로프소재,특수강선,열처리도금선,건자재 제조,판매,수출입",1987-12-19,12월,경상남도,False,False,,True,00167192,넥센,20250327,True
006660,삼성공조,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품(라디에터,오일쿨러) 제조,판매",1987-11-28,12월,경상남도,False,False,,True,00126201,삼성공조,20230526,True
004490,세방전지,KOSPI,유가,일차전지 및 이차전지 제조업,"자동차용 및 산업용 축전지(연축전지) 제조,판매",1987-11-28,12월,서울특별시,False,False,,True,00133858,세방전지,20260303,True
011000,진원생명과학,KOSPI,유가,의약품 제조업,플라스미드,1987-11-16,12월,서울특별시,False,False,,True,00118521,진원생명과학,20260506,True
009310,참엔지니어링,KOSPI,유가,특수 목적용 기계 제조업,FPD Laser Repair 장비 등 (FPD 장비의 개발과 제조 및 판매),1987-11-12,12월,경기도,False,False,,True,00153621,참엔지니어링,20260327,True
010100,한국무브넥스,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품(제동,구동장치),프랜지(관이음쇠),철구조물,산업기계 제조",1987-10-02,12월,울산광역시,False,False,,True,00160418,한국무브넥스,20230510,True
005070,코스모신소재,KOSPI,유가,기타 화학제품 제조업,"이차전지양극활물질,기능성필름",1987-09-28,12월,충청북도,False,False,,True,00129989,코스모신소재,20260515,True
004830,덕성,KOSPI,유가,플라스틱제품 제조업,"플라스틱레쟈,합성수지,합성피혁 제조,도매",1987-09-25,12월,경기도,False,False,,True,00114093,덕성,20221109,True
011700,한신기계공업,KOSPI,유가,일반 목적용 기계 제조업,"공기압축기,공구류 제조,판매/오파",1987-07-24,12월,경기도,False,False,,True,00162072,한신기계공업,20241030,True
005420,코스모화학,KOSPI,유가,기타 화학제품 제조업,"이산화티타늄 및 부산물, 황산코발트 및 부산물",1987-07-23,12월,서울특별시,False,False,,True,00160302,코스모화학,20260319,True
000500,가온전선,KOSPI,유가,절연선 및 케이블 제조업,"전력선,통신케이블 제조,도매,수출입",1987-06-08,12월,경기도,False,False,,True,00104768,가온전선,20230324,True
010950,S-Oil,KOSPI,유가,석유 정제품 제조업,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",1987-05-27,12월,서울특별시,False,False,,True,00138279,S-Oil,20230510,True
012450,한화에어로스페이스,KOSPI,유가,"항공기,우주선 및 부품 제조업","항공기엔진,특수방산장비 제조/정비사업",1987-05-27,12월,경상남도,False,False,,True,00126566,한화에어로스페이스,20251212,True
011230,삼화전자공업,KOSPI,유가,영상 및 음향기기 제조업,"전자부품(페라이트 코어,SMPS,편향요크(DY),고압변성기(FBT)용코어) 제조,판매",1987-05-25,12월,경기도,False,False,,True,00129280,삼화전자공업,20221103,True
004020,현대제철,KOSPI,유가,1차 철강 제조업,"H형강,제철,제강,철근,압연,스테인레스,주강,시트파일 제조,수출입,중기부품(탱크바퀴)제조,판매",1987-05-23,12월,인천광역시,False,False,,True,00145880,현대제철,20251226,True
004770,써니전자,KOSPI,유가,전자부품 제조업,"수정진동자,수정발진기,초음파지연선,MCF,축수나사 제조,도매,수출입",1987-04-22,12월,충청북도,False,False,,True,00138057,써니전자,20240222,True
004560,현대비앤지스틸,KOSPI,유가,1차 철강 제조업,"스텐레스냉연강판,특수강 제조",1987-03-24,12월,경상남도,False,False,,True,00125743,현대비앤지스틸,20250325,True
006090,사조오양,KOSPI,유가,수산물 가공 및 저장 처리업,"원양어업/수산물가공(게맛살) 제조,수출입/냉동 및 냉장보관/부동산 임대",1986-12-24,12월,서울특별시,False,False,,True,00141875,사조오양,20260327,True
009470,삼화전기,KOSPI,유가,전자부품 제조업,"콘덴서 제조,판매",1986-11-24,12월,충청북도,False,False,,True,00129271,삼화전기,20230216,True
010770,평화홀딩스,KOSPI,유가,자동차 신품 부품 제조업,지주회사,1986-03-31,12월,대구광역시,False,False,,True,00155124,평화홀딩스,20250109,True
007110,일신석재,KOSPI,유가,"건축자재, 철물 및 난방장치 도매업","건축석 제조,도소매/석공예,석공사",1986-03-04,12월,서울특별시,False,False,,True,00146296,일신석재,20260102,True
016380,KG스틸,KOSPI,유가,1차 철강 제조업,"철강재(냉연강판,아연도강판,칼라강판,석도강판,선재류,강관,형강,봉강),비철금속 제조,도매",1986-02-03,12월,서울특별시,False,False,,True,00115676,KG스틸,20260325,True
010780,아이에스동서,KOSPI,유가,"시멘트, 석회, 플라스터 및 그 제품 제조업","타일,위생도기,콘크리트파일,P.C관,침목 제조,도매",1986-01-27,12월,경기도,False,False,,True,00115977,아이에스동서,20260327,True
002360,SH에너지화학,KOSPI,유가,기초 화학물질 제조업,"합성수지(PS/EPS,ABS수지) 제조",1985-12-23,12월,전북특별자치도,False,False,,True,00136457,SH에너지화학,20221212,True
003830,대한화섬,KOSPI,유가,화학섬유 제조업,"화학섬유원사(FY,PTY,S.FIBER)제조",1985-12-23,12월,서울특별시,False,False,,True,00113544,대한화섬,20250502,True
007810,코리아써키트,KOSPI,유가,전자부품 제조업,"인쇄회로기판,Module 제조/부동산(건물) 임대",1985-09-09,12월,경기도,False,False,,True,00152686,코리아써키트,20230220,True
004170,신세계,KOSPI,유가,종합 소매업,"백화점,할인점(E마트)",1985-08-19,12월,서울특별시,False,False,,True,00136378,신세계,20240322,True
000520,삼일제약,KOSPI,유가,의약품 제조업,"양약(부루펜,액티피드,포리부틴) 제조,도매",1985-05-29,12월,서울특별시,False,False,,True,00128032,삼일제약,20241002,True
006490,인스코비,KOSPI,유가,전기 통신업,"시계,스마트그리드,도소매,소프트웨어개발",1985-01-17,12월,서울특별시,False,False,,True,00122825,인스코비,20260527,True
003120,일성아이에스,KOSPI,유가,의약품 제조업,"의약품(항생제,화학료법제,항바이러스,근이완제,영양액륜) 제조,판매",1985-01-14,12월,서울특별시,False,False,,True,00146214,일성아이에스,20260305,True
000720,현대건설,KOSPI,유가,토목 건설업,"공사수입,주택분양,건설산업부문 설계,감리 등 엔지니어링서비스",1984-12-22,12월,서울특별시,False,False,,True,00164478,현대건설,20260309,True
002710,TCC스틸,KOSPI,유가,1차 철강 제조업,"석도강판,표면처리강판 제조,판매",1984-12-21,12월,경상북도,False,False,,True,00117300,TCC스틸,20260327,True
003060,에이프로젠바이오로직스,KOSPI,유가,의약품 제조업,"의약품(항생제,영양수액제,드링크제,철결핍성빈혈예방치료제,경옥동충하초) 제조,판매",1984-10-19,12월,서울특별시,False,False,,True,00101044,에이프로젠바이오로직스,20250901,True
008700,아남전자,KOSPI,유가,영상 및 음향기기 제조업,"칼라TV,오디오,비디오 제조,도매",1984-08-11,12월,서울특별시,False,False,,True,00138516,아남전자,20240325,True
006360,GS건설,KOSPI,유가,건물 건설업,"토목공사,건축공사,주택공사,산업플랜트공사,리모델링공사,시설물유지관리공사/산업설비설계,감리 용역,수출입/에너지관리 진단,연구개발",1981-08-03,12월,서울특별시,False,False,,True,00120030,GS건설,20260325,True
006110,삼아알미늄,KOSPI,유가,1차 비철금속 제조업,"알루미늄박지,은박지,은박가공품,알페이스트 제조,도매,수출",1980-12-05,12월,경기도,False,False,,True,00126779,삼아알미늄,20240325,True
006400,삼성SDI,KOSPI,유가,일차전지 및 이차전지 제조업,"2차전지, 전자재료 제조 판매",1979-02-27,12월,경기도,False,False,,True,00126362,삼성SDI,20260306,True
