theta_hat,se_hat,ci_low,ci_high,bias,covered,ci_length,max_abs_score,p99_abs_score,share_top1pct,share_top0_5pct,share_top0_1pct,estimator,clip_quantile,tau,rep,tail_type,contamination,overlap,nuisance,learner,theta_true,n,p
1.0413943429826213,0.03213693364575343,0.9784071104633911,1.1043815755018516,0.041394342982621346,1,0.12597446503846044,5.508998924504801,3.56334325628694,0.06839186151450492,0.03816071770922876,0.008622946047258053,score_clipped_dml,0.97,5.508998924504801,8,normal,0.0,strong,linear,lasso,1.0,1000,20
1.040553164646435,0.0321041860938572,0.9776301161495032,1.1034762131433666,0.04055316464643499,1,0.1258460969938634,6.338391969415826,3.559599916379029,0.06960640489182059,0.03940350416816514,0.009908904243916243,score_clipped_dml,0.99,7.849055022729301,8,normal,0.0,strong,linear,lasso,1.0,1000,20
1.040553164646435,0.0321041860938572,0.9776301161495032,1.1034762131433666,0.04055316464643499,1,0.1258460969938634,6.338391969415826,3.559599916379029,0.06960640489182059,0.03940350416816514,0.009908904243916243,score_clipped_dml,0.995,9.56752527596137,8,normal,0.0,strong,linear,lasso,1.0,1000,20
1.040553164646435,0.0321041860938572,0.9776301161495032,1.1034762131433666,0.04055316464643499,1,0.1258460969938634,6.338391969415826,3.559599916379029,0.06960640489182059,0.03940350416816514,0.009908904243916243,score_clipped_dml,0.999,10.987231462376494,8,normal,0.0,strong,linear,lasso,1.0,1000,20
0.969250969951233,0.031121404627744084,0.9082541377325565,1.0302478021699095,-0.030749030048766945,1,0.12199366443735304,5.3313511655357795,3.7153630953952907,0.06582673711562179,0.0359191310673136,0.00815159664455314,standard_dml,,,9,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9572204134990501,0.03064222055053126,0.8971627648136757,1.0172780621844244,-0.04277958650094993,1,0.12011529737074866,5.0103910761950745,3.6849146808195825,0.06562596044209246,0.03562547316917834,0.00777687344239388,outcome_winsorized_dml,,,9,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9682988154830531,0.03116853682563498,0.9072096058539981,1.029388025112108,-0.03170118451694692,1,0.1221784192581098,5.434559953617712,3.7088868824429237,0.06605587833341252,0.036296400201654325,0.008319368528704602,covariate_winsorized_dml,,,9,normal,0.0,strong,linear,lasso,1.0,1000,20
0.970113828626029,0.03156202492616155,0.9082533964915969,1.0319742607604612,-0.029886171373970982,1,0.1237208642688643,4.601943990751059,3.7115803278875594,0.06457372609427847,0.034610177031162405,0.00704591379793744,score_clipped_dml,0.95,4.601943990751059,9,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9692509699512332,0.031121404627744084,0.9082541377325566,1.0302478021699097,-0.030749030048766834,1,0.12199366443735316,5.3313511655357795,3.7153630953952907,0.0658267371156218,0.035919131067313606,0.00815159664455314,score_clipped_dml,0.97,5.589583250017225,9,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9692509699512332,0.031121404627744084,0.9082541377325566,1.0302478021699097,-0.030749030048766834,1,0.12199366443735316,5.3313511655357795,3.7153630953952907,0.0658267371156218,0.035919131067313606,0.00815159664455314,score_clipped_dml,0.99,7.094895325508482,9,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9692509699512332,0.031121404627744084,0.9082541377325566,1.0302478021699097,-0.030749030048766834,1,0.12199366443735316,5.3313511655357795,3.7153630953952907,0.0658267371156218,0.035919131067313606,0.00815159664455314,score_clipped_dml,0.995,7.6542535749026115,9,normal,0.0,strong,linear,lasso,1.0,1000,20
