corp_code,corp_name,year,rcept_no,rcept_dt,report_nm,MaterialCorrection,MaterialKeywordHits,MaterialKeywords
00103662,광명전기,2024,20241114000237,20241114,[기재정정]사업보고서 (2018.12),1,28,감사용역|감사위원|감사의견|감사인|관계기업|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00103662,광명전기,2024,20241114000230,20241114,[기재정정]사업보고서 (2017.12),1,28,감사용역|감사위원|감사의견|감사인|관계기업|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00103662,광명전기,2024,20241114000221,20241114,[기재정정]사업보고서 (2016.12),1,28,감사용역|감사위원|감사의견|감사인|관계기업|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00103662,광명전기,2024,20241113000753,20241113,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00103662,광명전기,2024,20241113000752,20241113,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00138297,STX,2019,20190709000327,20190709,[기재정정]사업보고서 (2018.12),0,0,
00138297,STX,2022,20220331003200,20220331,[기재정정]사업보고서 (2021.12),0,0,
00102858,고려아연,2018,20180405000065,20180405,[기재정정]사업보고서 (2017.12),0,0,
00102858,고려아연,2024,20240328001400,20240328,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00168401,금비,2019,20191230000117,20191230,[기재정정]사업보고서 (2018.09),0,0,
00168401,금비,2021,20211222000233,20211222,[기재정정]사업보고서 (2021.09),0,0,
00143794,원림,2022,20220930000156,20220930,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00143794,원림,2024,20240326000661,20240326,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00169048,HLB글로벌,2018,20180830000974,20180830,[기재정정]사업보고서 (2017.12),0,0,
00169048,HLB글로벌,2018,20180830000951,20180830,[기재정정]사업보고서 (2016.12),0,0,
00169048,HLB글로벌,2020,20200515002473,20200515,[기재정정]사업보고서 (2019.12),0,0,
00111458,대영포장,2022,20220322000600,20220322,[기재정정]사업보고서 (2021.12),0,0,
00111458,대영포장,2022,20220322000531,20220322,[기재정정]사업보고서 (2021.12),0,0,
00137359,신풍제약,2018,20180611000428,20180611,[기재정정]사업보고서 (2017.12),0,0,
00137359,신풍제약,2020,20201016000315,20201016,[기재정정]사업보고서 (2019.12),0,0,
00137359,신풍제약,2020,20201016000310,20201016,[기재정정]사업보고서 (2018.12),0,0,
00137359,신풍제약,2020,20201016000303,20201016,[기재정정]사업보고서 (2017.12),0,0,
00137359,신풍제약,2023,20230712000270,20230712,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00137359,신풍제약,2023,20230502000039,20230502,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00137359,신풍제약,2023,20230502000023,20230502,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00137359,신풍제약,2023,20230502000020,20230502,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00137359,신풍제약,2023,20230502000018,20230502,[기재정정]사업보고서 (2020.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00137359,신풍제약,2023,20230502000016,20230502,[기재정정]사업보고서 (2019.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00137359,신풍제약,2023,20230502000014,20230502,[기재정정]사업보고서 (2018.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00137359,신풍제약,2023,20230502000010,20230502,[기재정정]사업보고서 (2017.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00137359,신풍제약,2023,20230502000006,20230502,[기재정정]사업보고서 (2016.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00137359,신풍제약,2023,20230502000004,20230502,[기재정정]사업보고서 (2015.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00137359,신풍제약,2024,20240322000888,20240322,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00116268,동성제약,2019,20190710000329,20190710,[기재정정]사업보고서 (2018.12),0,0,
00116268,동성제약,2022,20220328000201,20220328,[기재정정]사업보고서 (2021.12),0,0,
00116268,동성제약,2022,20220318001102,20220318,[기재정정]사업보고서 (2021.12),0,0,
00116268,동성제약,2023,20230331003352,20230331,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00145437,아센디오,2018,20180411002424,20180411,[기재정정]사업보고서 (2017.12),0,0,
00145437,아센디오,2018,20180402004680,20180402,[첨부정정]사업보고서 (2017.12),0,0,
00145437,아센디오,2021,20210416000602,20210416,[기재정정]사업보고서 (2020.12),0,0,
00145437,아센디오,2021,20210203000514,20210203,[기재정정]사업보고서 (2019.12),0,0,
00145437,아센디오,2022,20220816002550,20220816,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
