estimator,theta,se,ci_low,ci_high,J_hat,score_sd,top1_share,top05_share,ess,tau,q,bias_proxy,notes,true_theta,bias,rmse_component,covered,tail,contamination,weak_overlap,nonlinear,rep
score_clipped_dml_q0.95,0.476694507611803,0.06903401499610703,0.3413903245112352,0.6119986907123708,-0.15865543811838168,0.4241932219384656,0.033267456986866915,0.015524813260537895,816.8897746067333,1.0410572574731436,0.95,0.023757953702778518,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.023305492388197013,0.0005431459754563089,1,normal,0.0,True,True,12
score_clipped_dml_q0.97,0.4747824415016172,0.06750274822143855,0.34247948613012247,0.6070853968731119,-0.16954628116977233,0.4432567444767723,0.03807751850197517,0.01776950863425508,783.7376316994684,1.219604161911615,0.97,0.01637662509851008,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.02521755849838281,0.000635925256619359,1,normal,0.0,True,True,12
score_clipped_dml_q0.99,0.4686706721885996,0.06842464679347103,0.3345608288185223,0.602780515558677,-0.17772383263175467,0.4709815168654683,0.05138307270045257,0.0239787672602112,733.6546501643631,1.6919180754550642,0.99,0.007391898444628075,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.03132932781140041,0.0009815267811141871,1,normal,0.0,True,True,12
score_clipped_dml_q0.995,0.46726745411567927,0.06931815710728904,0.33140636271070356,0.603128545520655,-0.1806104954410988,0.4848815078357265,0.06133919836692865,0.030388762634658412,706.9418831582386,2.166921961154046,0.995,0.003907240833860325,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.03273254588432073,0.001071419560069162,1,normal,0.0,True,True,12
score_clipped_dml_q0.999,0.46249164238322177,0.07056324480981396,0.3241902239237035,0.6007930608427401,-0.18380877393007053,0.5023314982384398,0.07063849274424658,0.039903443124805135,671.8868582482244,3.2445488850787534,0.999,0.0005701377626331956,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.03750835761677823,0.0014068768911081255,1,normal,0.0,True,True,12
standard_dml,0.5905448160019704,0.06892430581026154,0.45545565895443296,0.7256339730495078,-0.18143070116857324,0.4843159915582251,0.062443813545627856,0.03493008019352835,706.4664857018672,,,,Standard orthogonal-score DML.,0.5,0.0905448160019704,0.008198363704830675,1,normal,0.0,True,True,13
outcome_winsorized_dml,0.5817457715055948,0.06788323303859944,0.4486970795958004,0.7147944634153892,-0.18143070116857324,0.47700060135205,0.05987810058146267,0.032886774811429285,717.2867616364017,,,,Standard orthogonal-score DML.,0.5,0.08174577150559481,0.0066823711590449164,1,normal,0.0,True,True,13
covariate_winsorized_dml,0.5746374467972432,0.06866054237465097,0.440065256583941,0.7092096370105453,-0.18059191996544344,0.4802320871886413,0.06193581708878023,0.03438585314385282,704.5662191746266,,,,Standard orthogonal-score DML.,0.5,0.07463744679724316,0.005570748464411302,1,normal,0.0,True,True,13
score_clipped_dml_q0.95,0.5906181000340166,0.06961508807016323,0.4541750346359127,0.7270611654321205,-0.15597485887411128,0.4205364146950954,0.03299244048638242,0.015396472226978462,826.798612629018,1.0297397476879002,0.95,0.020151060031511115,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.0906181000340166,0.00821164005377504,1,normal,0.0,True,True,13
score_clipped_dml_q0.97,0.5931081049328755,0.06987591322198224,0.45615383163094414,0.7300623782348068,-0.1646798256928565,0.44567012742748335,0.039240231273275986,0.018312107927528794,782.0147804268902,1.2622986607600701,0.97,0.01058419328009983,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.09310810493287547,0.008669119204191349,1,normal,0.0,True,True,13
score_clipped_dml_q0.99,0.5935597797927569,0.068343974265274,0.4596080516724875,0.7275115079130262,-0.1753685080656275,0.4641918024478461,0.049251029341352816,0.022984757173194866,747.8826024036817,1.6138266325707253,0.99,0.004609605999790918,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.09355977979275687,0.008753432394869157,1,normal,0.0,True,True,13
score_clipped_dml_q0.995,0.5925593806059294,0.06819589758595729,0.45889787744407107,0.7262208837677877,-0.17785747804664945,0.4697599733927327,0.053639488011718965,0.025962643456273086,737.0372587828889,1.831354485104296,0.995,0.003091967172705903,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.09255938060592939,0.008567238938153298,1,normal,0.0,True,True,13
score_clipped_dml_q0.999,0.5927723774108885,0.06887460965648204,0.45778062303492906,0.727764131786848,-0.18065429347771553,0.48189571838319684,0.06130168808749429,0.033749565355408545,711.8649747313998,2.61093942833215,0.999,0.0004024185325063868,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.0927723774108885,0.008606714010468336,1,normal,0.0,True,True,13
standard_dml,0.6052854545712772,0.07254409057561248,0.46310164975186524,0.7474692593906893,-0.17630507620360808,0.4953503645805443,0.0676071492537756,0.035971520947871274,661.1048237544665,,,,Standard orthogonal-score DML.,0.5,0.10528545457127725,0.011085026944280485,1,normal,0.0,True,True,14
outcome_winsorized_dml,0.5981285075446267,0.07143197906416501,0.4581244012344441,0.7381326138548092,-0.17630507620360808,0.48775657109194137,0.06587398725075956,0.03449206648539519,669.6488115676166,,,,Standard orthogonal-score DML.,0.5,0.09812850754462665,0.00962920399293585,1,normal,0.0,True,True,14
covariate_winsorized_dml,0.5900373012390477,0.07233762016578324,0.44825817098677423,0.7318164314913213,-0.17571318548347048,0.492282274415274,0.0664307446413092,0.03534280909172273,661.6190471477788,,,,Standard orthogonal-score DML.,0.5,0.09003730123904774,0.008106715614411028,1,normal,0.0,True,True,14
score_clipped_dml_q0.95,0.6050819651892674,0.07298830810985284,0.46202751000144304,0.7481364203770917,-0.14972923764499768,0.423258354866982,0.0349647659943591,0.016316890797367572,789.185178986224,1.0730876168178538,0.95,0.02183643586193412,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.10508196518926738,0.0110422194080384,1,normal,0.0,True,True,14
score_clipped_dml_q0.97,0.6007769164143242,0.07202781789649666,0.45960498745218115,0.7419488453764672,-0.15880294895949257,0.44300073870502565,0.039898079848210546,0.018619103929164917,755.413868528753,1.2538872311002631,0.97,0.014420490561765299,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.10077691641432418,0.010155986881979683,1,normal,0.0,True,True,14
score_clipped_dml_q0.99,0.596138743469457,0.07240840998973651,0.45422086771176323,0.7380566192271509,-0.16967556807427306,0.4758323364749671,0.055501835458129596,0.025900856547127146,697.7719746790058,1.8006429978981198,0.99,0.0042189825672512785,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.09613874346945706,0.009242657995886071,1,normal,0.0,True,True,14
score_clipped_dml_q0.995,0.5979281776757206,0.07255592008904435,0.45572118743602746,0.7401351679154138,-0.17235977476396155,0.4843445321002654,0.06160953730474976,0.029881576338935716,682.3342880466946,2.0910252612341256,0.995,0.0020905307422328847,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.0979281776757206,0.009589927982887502,1,normal,0.0,True,True,14
score_clipped_dml_q0.999,0.6017668460379751,0.07227157736941921,0.4601171572880135,0.7434165347879368,-0.17542430695244823,0.4910242404529937,0.06564859776454195,0.03396054494670869,669.8181182737252,2.590362693098611,0.999,0.0006912923612339481,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.10176684603797514,0.010356490952516938,1,normal,0.0,True,True,14
standard_dml,0.6167987155667247,0.07304643307133572,0.47363033754779116,0.7599670935856583,-0.1800720367884547,0.5094375113761148,0.07334216351354446,0.04120432921489146,627.0940322456389,,,,Standard orthogonal-score DML.,0.5,0.11679871556672472,0.013641939958036663,1,normal,0.0,True,True,15
outcome_winsorized_dml,0.6099546375846931,0.07156357489788287,0.46969260817990804,0.7502166669894783,-0.1800720367884547,0.4990958212230881,0.07011246806617366,0.03779160439677017,642.4228675877509,,,,Standard orthogonal-score DML.,0.5,0.10995463758469315,0.012090022326381216,1,normal,0.0,True,True,15
covariate_winsorized_dml,0.6152074005201347,0.07295976017320013,0.4722088982599826,0.7582059027802868,-0.1795871046300058,0.5074627585283288,0.07268333507958656,0.04043249566238404,628.391977070747,,,,Standard orthogonal-score DML.,0.5,0.11520740052013467,0.013272745134606728,1,normal,0.0,True,True,15
score_clipped_dml_q0.95,0.6336624422575935,0.07145152211977325,0.4936200322622709,0.7737048522529161,-0.15472417236887193,0.42816906127303017,0.03573854394473236,0.016677987174208427,767.3232032723173,1.0940844870582833,0.95,0.023186536086030125,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.1336624422575935,0.017865648470264516,1,normal,0.0,True,True,15
score_clipped_dml_q0.97,0.6277202672052085,0.07156953686188458,0.4874465525657029,0.767993981844714,-0.16239425206988106,0.4501367694127088,0.041064661293936496,0.019163508603837035,731.5900067028696,1.2904945489275028,0.97,0.015049911970312512,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.12772026720520846,0.016312466654969847,1,normal,0.0,True,True,15
score_clipped_dml_q0.99,0.6199058042452006,0.07136954925856588,0.48002405810555415,0.759787550384847,-0.17230620744687877,0.47627688763413417,0.05372496305866185,0.02507164942737553,688.0538616689068,1.7324328422243331,0.99,0.006825860276580127,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.11990580424520059,0.014377401891688363,1,normal,0.0,True,True,15
score_clipped_dml_q0.995,0.6168141530436956,0.07167132432810745,0.47634093863631555,0.7572873674510756,-0.1761392422125585,0.48893055922453493,0.06300322377463959,0.03052781346128419,665.8599317139835,2.130282006595463,0.995,0.003633344132082564,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.11681415304369558,0.013645546351315933,1,normal,0.0,True,True,15
score_clipped_dml_q0.999,0.6157736321902614,0.07259735084211973,0.47348543916668817,0.7580618252138346,-0.17896642936561236,0.5031969221223055,0.0708954804970679,0.03867808584706887,639.3539676213044,3.3029331871695766,0.999,0.0008660784571310505,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.11577363219026138,0.013403533910525926,1,normal,0.0,True,True,15
standard_dml,0.6092083576813444,0.06822344854061822,0.47549285564061095,0.7429238597220779,-0.1876656258717526,0.4958656554271722,0.05890766259249002,0.030802413380215225,723.6754709631132,,,,Standard orthogonal-score DML.,0.5,0.1092083576813444,0.011926465387456455,1,normal,0.0,True,True,16
outcome_winsorized_dml,0.6069567314433428,0.06769371352652281,0.4742794909515862,0.7396339719350995,-0.1876656258717526,0.4920154044418274,0.05921490130646265,0.030940444210501794,725.1295692712979,,,,Standard orthogonal-score DML.,0.5,0.10695673144334283,0.011439742401043361,1,normal,0.0,True,True,16
covariate_winsorized_dml,0.6019161624925337,0.06812664338459228,0.4683903950711289,0.7354419299139384,-0.1878572203227017,0.49566757892250735,0.05808044985588227,0.030159392225892333,728.5024643576993,,,,Standard orthogonal-score DML.,0.5,0.10191616249253366,0.010386904177204524,1,normal,0.0,True,True,16
score_clipped_dml_q0.95,0.6099849222694755,0.06851415789765947,0.4756996403589725,0.7442702041799786,-0.16357604718505075,0.4340558991592173,0.03144120284191003,0.014672561326224682,835.3288731444443,1.0180828445554742,0.95,0.020500914577556713,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.10998492226947554,0.012096683126622576,1,normal,0.0,True,True,16
score_clipped_dml_q0.97,0.6043375750124318,0.06868689504817792,0.4697137345081205,0.7389614155167431,-0.17141708864506572,0.4560092256305798,0.03732351562244203,0.01741764062380628,798.1073314495399,1.2410702957636592,0.97,0.011777161604361971,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.1043375750124318,0.010886329559474831,1,normal,0.0,True,True,16
score_clipped_dml_q0.99,0.6043731672344398,0.06831046305327416,0.4704871198827684,0.7382592145861111,-0.18166813385571837,0.48063081750121117,0.0487806976569844,0.02276432557325939,753.9023620563564,1.6616009447638371,0.99,0.0036662952848273787,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.10437316723443979,0.010893758038548336,1,normal,0.0,True,True,16
score_clipped_dml_q0.995,0.6044977547210343,0.06842366599525294,0.47038983368014053,0.738605675761928,-0.1842469667047316,0.4882613137023241,0.05452576331172441,0.026335888773971878,739.4348350664947,1.9339846568220964,0.995,0.0015991116264276923,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.10449775472103429,0.010919780741737443,1,normal,0.0,True,True,16
score_clipped_dml_q0.999,0.6055175516648302,0.06810579825638036,0.47203263994397393,0.7390024633856865,-0.18656095379844473,0.4920967202592115,0.0570210608255555,0.028848613632374207,731.8229642628588,2.307995447209369,0.999,0.0006885602907259845,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.10551755166483023,0.011133953709340118,1,normal,0.0,True,True,16
standard_dml,0.4867361029113686,0.07074768208895445,0.3480731940273284,0.6253990117954088,-0.18013566607012482,0.4935800013892728,0.0650775730349362,0.034479838052252534,670.6010065116438,,,,Standard orthogonal-score DML.,0.5,-0.013263897088631404,0.00017593096597780464,1,normal,0.0,True,True,17
outcome_winsorized_dml,0.48102217704553535,0.0703199351909327,0.3431976366761165,0.6188467174149541,-0.18013566607012482,0.4905957719659771,0.0648767940795354,0.03417456822191434,672.8016939379341,,,,Standard orthogonal-score DML.,0.5,-0.01897782295446465,0.0003601577640910054,1,normal,0.0,True,True,17
covariate_winsorized_dml,0.47964468253705467,0.07043205225563566,0.3416003967587657,0.6176889683153437,-0.18015129436346536,0.4914206018063446,0.06415082832922121,0.03358512245789987,676.1751332942014,,,,Standard orthogonal-score DML.,0.5,-0.020355317462945333,0.0004143389490172872,1,normal,0.0,True,True,17
score_clipped_dml_q0.95,0.5152072761902167,0.07024558051371015,0.3775284683102361,0.6528860840701972,-0.15497466228902765,0.42162400961790436,0.03326728883231937,0.015524734788415706,796.588675060596,1.0218081543639348,0.95,0.022743822336017967,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.015207276190216668,0.00023126124912553077,1,normal,0.0,True,True,17
score_clipped_dml_q0.97,0.5063913487883579,0.07070823199845323,0.36780576066088694,0.6449769369158289,-0.16289304716161485,0.4460855498223569,0.0394646148394255,0.018416820258398567,755.9693645821964,1.2493602359819713,0.97,0.013371367947813942,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.006391348788357898,4.084933933444397e-05,1,normal,0.0,True,True,17
score_clipped_dml_q0.99,0.49392644259475854,0.07085888911365214,0.35504557194748304,0.632807313242034,-0.17328598198654174,0.47555790013499416,0.053609155110120474,0.025017605718056224,705.0054206926238,1.7472222393297512,0.99,0.003997704268214659,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.006073557405241459,3.688809955476336e-05,1,normal,0.0,True,True,17
score_clipped_dml_q0.995,0.487913443899518,0.07066335589910869,0.349415811310529,0.626411076488507,-0.17627264728709824,0.482419456672479,0.05877341158307026,0.027996185051778057,692.6182002596535,1.9659542037686104,0.995,0.002210236266034151,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.012086556100481982,0.00014608483837009822,1,normal,0.0,True,True,17
score_clipped_dml_q0.999,0.48460350966148824,0.07044787824171517,0.3465282055204636,0.6226788138025129,-0.1790989044520804,0.4886596463067659,0.06274592266646482,0.03207888667285181,680.7706643317852,2.5712314332557167,0.999,0.0008137218326150843,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.015396490338511759,0.00023705191474388595,1,normal,0.0,True,True,17
standard_dml,0.6548742743891898,0.06861424800570477,0.5203928194717091,0.7893557293066704,-0.18839077534049944,0.5006331124761223,0.06743167050769161,0.03694011192481015,684.4744794523621,,,,Standard orthogonal-score DML.,0.5,0.15487427438918977,0.02398604086757804,0,normal,0.0,True,True,18
outcome_winsorized_dml,0.6467162012589522,0.06764618302202911,0.5141321188441703,0.7793002836737342,-0.18839077534049944,0.493569777965535,0.06737080732369345,0.0370267352005742,691.5283803663492,,,,Standard orthogonal-score DML.,0.5,0.14671620125895224,0.02152564371185738,0,normal,0.0,True,True,18
covariate_winsorized_dml,0.6439428520062265,0.06821676659117817,0.5102404463457421,0.7776452576667109,-0.18793303952237608,0.4965236025771699,0.06489501529667109,0.0356299357838891,689.2976300158549,,,,Standard orthogonal-score DML.,0.5,0.14394285200622647,0.020719544643686416,0,normal,0.0,True,True,18
score_clipped_dml_q0.95,0.6160867673299378,0.06703678264873851,0.48469708769897074,0.747476446960905,-0.16443336560001556,0.4269221994224318,0.033819454312067995,0.0157824120122984,820.9158532071237,1.067761389712732,0.95,0.022138818022299736,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.11608676732993783,0.013476137549115122,1,normal,0.0,True,True,18
score_clipped_dml_q0.97,0.6201925676856483,0.0674162322966729,0.48805918041078344,0.7523259549605132,-0.17317338310884742,0.4521590714312957,0.040136674108946564,0.018730447917508396,776.216236290105,1.305069226767763,0.97,0.012688161288726687,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.12019256768564834,0.014446253326869158,1,normal,0.0,True,True,18
score_clipped_dml_q0.99,0.6327879759258649,0.06792646190610245,0.49965455699267214,0.7659213948590576,-0.18161062679947695,0.4777777059815454,0.053856120617605974,0.025138418211400202,729.4779684039494,1.7942076096226347,0.99,0.004854607795392713,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.1327879759258649,0.017632646550488074,1,normal,0.0,True,True,18
score_clipped_dml_q0.995,0.6397149724683482,0.06814688329015899,0.5061495355609822,0.7732804093757142,-0.18413643126718782,0.4859944945278138,0.05961907511124987,0.028904716103058774,713.8779365652654,2.075940080157457,0.995,0.002809931461927641,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.1397149724683482,0.019520273531831292,0,normal,0.0,True,True,18
score_clipped_dml_q0.999,0.6536140107650416,0.0688083621954262,0.5187520990268188,0.7884759225032643,-0.18729570308196958,0.4991311383225211,0.06678832013486045,0.036277873737674673,687.6163091211009,3.08600801709067,0.999,0.00023604196155353415,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.15361401076504155,0.0235972643033223,0,normal,0.0,True,True,18
standard_dml,0.5501556359378464,0.06785847433801093,0.41715547018950955,0.6831558016861834,-0.1875633749843266,0.49294419819497254,0.056441178188598784,0.028761750473476743,735.4053655141382,,,,Standard orthogonal-score DML.,0.5,0.05015563593784644,0.002515587816329794,1,normal,0.0,True,True,19
outcome_winsorized_dml,0.5472898713263229,0.06721023871321104,0.4155602240560896,0.6790195185965562,-0.1875633749843266,0.4882352212628254,0.05579570270608822,0.028572399845252446,739.0793153089879,,,,Standard orthogonal-score DML.,0.5,0.047289871326322896,0.0022363319300601763,1,normal,0.0,True,True,19
covariate_winsorized_dml,0.5376724762128641,0.06770531445758421,0.40497249831404003,0.6703724541116881,-0.1865323772317389,0.4891281007971283,0.055545308423687274,0.02828142373637501,733.8770807920548,,,,Standard orthogonal-score DML.,0.5,0.03767247621286407,0.0014192154640088092,1,normal,0.0,True,True,19
score_clipped_dml_q0.95,0.5661513417641615,0.0693708268221773,0.4301870196149288,0.7021156639133942,-0.16256661874533523,0.4367710785702,0.03217284443809852,0.015013994071112638,836.2659378472074,1.0488782832395682,0.95,0.019036701030184816,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.06615134176416149,0.004376000017198896,1,normal,0.0,True,True,19
score_clipped_dml_q0.97,0.554482045967184,0.06959687416301856,0.4180746791711014,0.6908894127632665,-0.1708327935106505,0.46047558316460185,0.03848588132746164,0.017960077952815432,795.1686528216314,1.2898738129031497,0.97,0.009891980407476379,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.05448204596718398,0.002968293332770348,1,normal,0.0,True,True,19
score_clipped_dml_q0.99,0.5479983848580324,0.0687871366456783,0.4131780744328676,0.6828186952831973,-0.1813724817838332,0.4831970308023955,0.04951220907146668,0.02310569756668445,754.2212516060681,1.6958814918636316,0.99,0.0025157060974487257,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.04799838485803243,0.002303844948979797,1,normal,0.0,True,True,19
score_clipped_dml_q0.995,0.5481612539615321,0.06849839536525557,0.4139068660468459,0.6824156418762184,-0.1839059391052918,0.48788984875917346,0.05306533483667444,0.0253592808821462,745.3464099453294,1.8682740196060226,0.995,0.0012298788141933221,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.04816125396153215,0.002319506383147196,1,normal,0.0,True,True,19
score_clipped_dml_q0.999,0.5494990906253255,0.06814139708779636,0.41594440647700215,0.6830537747736489,-0.18657304166477928,0.49238583986194245,0.05610580121492857,0.02841600920679879,736.5397489135416,2.1498653409153543,0.999,0.0001224936559477694,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.04949909062532554,0.0024501599727341904,1,normal,0.0,True,True,19
standard_dml,0.5120813835010305,0.0674081718542483,0.3799637944030173,0.6441989725990437,-0.18405109830034075,0.4805035403653948,0.07008878557968722,0.04127553446821704,666.3019213212,,,,Standard orthogonal-score DML.,0.5,0.012081383501030496,0.00014595982729897187,1,normal,0.0,True,True,20
outcome_winsorized_dml,0.5047113939864429,0.06682401657681471,0.37373872819357856,0.6356840597793073,-0.18405109830034075,0.47633952476893443,0.06948189883871017,0.04041392239183088,669.9798800155896,,,,Standard orthogonal-score DML.,0.5,0.0047113939864429355,2.2197233295490654e-05,1,normal,0.0,True,True,20
covariate_winsorized_dml,0.5022762781477883,0.06726236376063521,0.3704444676619112,0.6341080886336654,-0.1836735220322901,0.4784805722530716,0.06941755073576902,0.04073703091046506,670.974007855455,,,,Standard orthogonal-score DML.,0.5,0.002276278147788302,5.181442206098543e-06,1,normal,0.0,True,True,20
score_clipped_dml_q0.95,0.5354378535329012,0.06625128112105522,0.40558772860599457,0.6652879784598078,-0.15690339919889776,0.40259860216109306,0.032574570752278764,0.015201466351063422,817.6794637233171,0.9679480891553013,0.95,0.022765549168470293,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.03543785353290119,0.0012558414630193572,1,normal,0.0,True,True,20
score_clipped_dml_q0.97,0.5256656116480791,0.06559524180578627,0.39710130015154194,0.6542299231446163,-0.16592130975388028,0.421521891310077,0.03793700668636673,0.017703936453637804,783.9083606082316,1.155647544473177,0.97,0.015378972651206031,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.025665611648079123,0.0006587236212700148,1,normal,0.0,True,True,20
score_clipped_dml_q0.99,0.5167295977490234,0.06558050649960985,0.3881941669218931,0.6452650285761536,-0.1767317133355443,0.4488847836037716,0.050773439397103146,0.023694271718648133,732.5586920829516,1.5922169307283802,0.99,0.006516144482914244,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.016729597749023384,0.00027987944084412826,1,normal,0.0,True,True,20
score_clipped_dml_q0.995,0.5157243333007199,0.06541777731980783,0.38750784580523534,0.6439408207962044,-0.17980513938648338,0.45555782911616116,0.056135572475930214,0.027037376935735567,719.3903042833697,1.8272296632369673,0.995,0.004735254434153612,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.015724333300719873,0.0002472546577521279,1,normal,0.0,True,True,20
score_clipped_dml_q0.999,0.5121408688407574,0.06734682861516815,0.3801435102820363,0.6441382273994785,-0.1829790842413755,0.4772701013018132,0.06876657897990995,0.039912340925246904,673.4422814684964,3.2338160445702795,0.999,0.0004546086708081753,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.01214086884075738,0.00014740069620847345,1,normal,0.0,True,True,20
standard_dml,0.044403637858966595,0.2646994309447609,-0.4743977135210118,0.563204989238945,-0.2196299182231002,2.2515942817967987,0.15584038586182486,0.080996384448233,262.08057945667247,,,,Standard orthogonal-score DML.,0.5,-0.4555963621410334,0.20756804519614364,1,normal,0.05,False,False,1
outcome_winsorized_dml,0.021755638241591484,0.2589136069739545,-0.48570570653471784,0.5292169830179008,-0.2196299182231002,2.202378731458614,0.1554847507674894,0.08265023644111337,262.94882704333696,,,,Standard orthogonal-score DML.,0.5,-0.4782443617584085,0.2287176695537075,1,normal,0.05,False,False,1
