rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm,stlm_dt,query_year,endpoint_label
20220317001345,Y,00171265,파라다이스,보통주,파라다이스복지재단,"계열비영리
법인","927,002",1.02,"927,002",1.02,-,2021-12-31,2021,largest_shareholder
20220317001345,Y,00171265,파라다이스,보통주,전지혜,특수관계인,"1,725,264",1.90,"1,725,264",1.90,-,2021-12-31,2021,largest_shareholder
20220317001345,Y,00171265,파라다이스,보통주,전원미,특수관계인,"259,467",0.29,"259,467",0.29,-,2021-12-31,2021,largest_shareholder
20220317001345,Y,00171265,파라다이스,보통주,전필립,"본인의
최대주주","415,580",0.46,"415,580",0.46,-,2021-12-31,2021,largest_shareholder
20220317001345,Y,00171265,파라다이스,보통주,김영율,특수관계인,"185,000",0.20,"185,000",0.20,-,2021-12-31,2021,largest_shareholder
20220317001345,Y,00171265,파라다이스,보통주,김명옥,특수관계인,"135,000",0.15,"135,000",0.15,-,2021-12-31,2021,largest_shareholder
20220317001345,Y,00171265,파라다이스,보통주,박병룡,계열사임원,"40,000",0.04,"40,000",0.04,-,2021-12-31,2021,largest_shareholder
20220317001345,Y,00171265,파라다이스,보통주,계,,"42,177,619",46.38,"42,179,849",46.38,-,2021-12-31,2021,largest_shareholder
20220317001345,Y,00171265,파라다이스,우선주,계,,-,-,-,-,-,2021-12-31,2021,largest_shareholder
20230316001131,Y,00171265,파라다이스,보통주,(주)파라다이스글로벌,본인,"34,767,536",38.23,"34,767,536",38.20,-,2022-12-31,2022,largest_shareholder
20230316001131,Y,00171265,파라다이스,보통주,최성욱,계열사임원,"5,000",0.01,"5,000",0.01,-,2022-12-31,2022,largest_shareholder
20230316001131,Y,00171265,파라다이스,보통주,학교법인 계원학원,계열 비영리법인,"3,720,000",4.09,"3,720,000",4.09,-,2022-12-31,2022,largest_shareholder
20230316001131,Y,00171265,파라다이스,보통주,파라다이스복지재단,계열 비영리법인,"927,002",1.02,"927,002",1.02,-,2022-12-31,2022,largest_shareholder
20230316001131,Y,00171265,파라다이스,보통주,전지혜,특수관계인,"1,725,264",1.90,"1,725,264",1.90,-,2022-12-31,2022,largest_shareholder
20230316001131,Y,00171265,파라다이스,보통주,전원미,특수관계인,"259,467",0.29,"259,467",0.28,-,2022-12-31,2022,largest_shareholder
20230316001131,Y,00171265,파라다이스,보통주,전필립,본인의 최대주주,"415,580",0.46,"415,580",0.46,-,2022-12-31,2022,largest_shareholder
20230316001131,Y,00171265,파라다이스,보통주,김영율,특수관계인,"185,000",0.20,"185,000",0.20,-,2022-12-31,2022,largest_shareholder
20230316001131,Y,00171265,파라다이스,보통주,김명옥,특수관계인,"135,000",0.15,"104,850",0.11,장내 매도,2022-12-31,2022,largest_shareholder
20230316001131,Y,00171265,파라다이스,보통주,박병룡,계열사임원,"40,000",0.04,0,0.00,등기임원 사임,2022-12-31,2022,largest_shareholder
20230316001131,Y,00171265,파라다이스,보통주,계,,"42,179,849",46.38,"42,109,699",46.27,-,2022-12-31,2022,largest_shareholder
20230316001131,Y,00171265,파라다이스,보통주,계,,-,-,-,-,-,2022-12-31,2022,largest_shareholder
20240314000746,Y,00171265,파라다이스,보통주,(주)파라다이스글로벌,본인,"34,767,536",38.20,"34,767,536",37.90,-,2023-12-31,2023,largest_shareholder
20240314000746,Y,00171265,파라다이스,보통주,학교법인 계원학원,계열 비영리법인,"3,720,000",4.09,"3,720,000",4.05,-,2023-12-31,2023,largest_shareholder
20240314000746,Y,00171265,파라다이스,보통주,파라다이스복지재단,계열 비영리법인,"927,002",1.02,"927,002",1.01,-,2023-12-31,2023,largest_shareholder
20240314000746,Y,00171265,파라다이스,보통주,전지혜,특수관계인,"1,725,264",1.90,"1,725,264",1.88,-,2023-12-31,2023,largest_shareholder
20240314000746,Y,00171265,파라다이스,보통주,전원미,특수관계인,"259,467",0.28,"259,467",0.28,-,2023-12-31,2023,largest_shareholder
20240314000746,Y,00171265,파라다이스,보통주,전필립,본인의 최대주주,"415,580",0.46,"415,580",0.45,-,2023-12-31,2023,largest_shareholder
20240314000746,Y,00171265,파라다이스,보통주,김영율,특수관계인,"185,000",0.20,"185,000",0.20,-,2023-12-31,2023,largest_shareholder
20240314000746,Y,00171265,파라다이스,보통주,김명옥,특수관계인,"104,850",0.11,"77,290",0.08,장내 매도,2023-12-31,2023,largest_shareholder
20240314000746,Y,00171265,파라다이스,보통주,최성욱,계열사임원,"5,000",0.01,"5,000",0.01,-,2023-12-31,2023,largest_shareholder
20240314000746,Y,00171265,파라다이스,보통주,계,,"42,109,699",46.27,"42,082,139",45.86,-,2023-12-31,2023,largest_shareholder
20240314000746,Y,00171265,파라다이스,보통주,계,,-,-,-,-,-,2023-12-31,2023,largest_shareholder
20250415000021,Y,00171265,파라다이스,보통주,(주)파라다이스글로벌,본인,"34,767,536",37.90,"34,767,536",37.88,-,2024-12-31,2024,largest_shareholder
20250415000021,Y,00171265,파라다이스,보통주,학교법인 계원학원,계열 비영리법인,"3,720,000",4.05,"3,720,000",4.05,-,2024-12-31,2024,largest_shareholder
20250415000021,Y,00171265,파라다이스,보통주,파라다이스복지재단,계열 비영리법인,"927,002",1.01,"927,002",1.01,-,2024-12-31,2024,largest_shareholder
20250415000021,Y,00171265,파라다이스,보통주,전지혜,특수관계인,"1,725,264",1.88,"1,725,264",1.88,-,2024-12-31,2024,largest_shareholder
20250415000021,Y,00171265,파라다이스,보통주,전필립,본인의 최대주주,"415,580",0.45,"415,580",0.45,-,2024-12-31,2024,largest_shareholder
20250415000021,Y,00171265,파라다이스,보통주,전원미,특수관계인,"259,467",0.28,"259,467",0.28,-,2024-12-31,2024,largest_shareholder
20250415000021,Y,00171265,파라다이스,보통주,최성욱,계열회사 임원,"5,000",0.01,"5,000",0.01,-,2024-12-31,2024,largest_shareholder
20250415000021,Y,00171265,파라다이스,보통주,강신열,임원,0,0.00,"5,000",0.01,-,2024-12-31,2024,largest_shareholder
20250415000021,Y,00171265,파라다이스,보통주,계,,"41,819,849",45.58,"41,824,849",45.57,-,2024-12-31,2024,largest_shareholder
20250415000021,Y,00171265,파라다이스,보통주,계,,-,-,-,-,-,2024-12-31,2024,largest_shareholder
20250509000499,Y,01194689,HD현대마린솔루션,보통주,HD현대㈜,최대주주,"24,800,000",62.00,"24,800,000",55.32,-,2024-12-31,2024,largest_shareholder
20250509000499,Y,01194689,HD현대마린솔루션,보통주,이기동,특수관계인,0,0.00,"5,250",0.01,-,2024-12-31,2024,largest_shareholder
20250509000499,Y,01194689,HD현대마린솔루션,보통주,윤병락,특수관계인,0,0.00,"2,500",0.01,-,2024-12-31,2024,largest_shareholder
20250509000499,Y,01194689,HD현대마린솔루션,보통주,김정혁,특수관계인,0,0.00,"2,500",0.01,-,2024-12-31,2024,largest_shareholder
20250509000499,Y,01194689,HD현대마린솔루션,보통주,신현대,특수관계인,0,0.00,7,0.00,-,2024-12-31,2024,largest_shareholder
20250509000499,Y,01194689,HD현대마린솔루션,보통주,안오민,특수관계인,0,0.00,50,0.00,-,2024-12-31,2024,largest_shareholder
20250509000499,Y,01194689,HD현대마린솔루션,보통주,윤철규,특수관계인,0,0.00,10,0.00,-,2024-12-31,2024,largest_shareholder
20250509000499,Y,01194689,HD현대마린솔루션,보통주,계,,"24,800,000",62.00,"24,810,317",55.34,-,2024-12-31,2024,largest_shareholder
20250509000499,Y,01194689,HD현대마린솔루션,합계,계,,"24,800,000",62.00,"24,810,317",55.34,-,2024-12-31,2024,largest_shareholder
20250317000875,Y,01817081,SK이터닉스,보통주,SK디스커버리㈜,최대주주 본인,"8,713,188",34.09,"10,455,825",31.03,-,2024-12-31,2024,largest_shareholder
20250317000875,Y,01817081,SK이터닉스,보통주,김도현,계열사 임원,"7,487",0.03,"8,984",0.03,-,2024-12-31,2024,largest_shareholder
20250317000875,Y,01817081,SK이터닉스,보통주,김해중,발행회사 임원,0,0.00,"6,000",0.02,-,2024-12-31,2024,largest_shareholder
20250317000875,Y,01817081,SK이터닉스,보통주,계,,"8,720,675",34.12,"10,470,809",31.08,-,2024-12-31,2024,largest_shareholder
20250317000875,Y,01817081,SK이터닉스,우선주,계,,-,-,-,-,-,2024-12-31,2024,largest_shareholder
20200924000286,Y,01190568,에이피알,보통주,김병훈,최대주주,"2,603,720",44.19,"2,546,322",37.50,"유상증자, 주식매도",2018-12-31,2018,largest_shareholder
20200924000286,Y,01190568,에이피알,보통주,이주광,특수관계인,"2,603,720",44.19,"1,518,575",22.36,"유상증자, 주식매도",2018-12-31,2018,largest_shareholder
20200924000286,Y,01190568,에이피알,보통주,신재하,특수관계인,"112,000",1.90,"105,610",1.56,"유상증자, 주식매도",2018-12-31,2018,largest_shareholder
20200924000286,Y,01190568,에이피알,보통주,계,,"5,319,440",90.28,"4,170,507",61.42,-,2018-12-31,2018,largest_shareholder
20200924000286,Y,01190568,에이피알,우선주,계,,-,-,-,-,-,2018-12-31,2018,largest_shareholder
20200924000296,Y,01190568,에이피알,보통주,김병훈,본인,"2,546,322",37.50,"2,546,322",37.50,-,2019-12-31,2019,largest_shareholder
20200924000296,Y,01190568,에이피알,보통주,이주광,-,"1,518,575",22.36,0,0.00,임원사임,2019-12-31,2019,largest_shareholder
20200924000296,Y,01190568,에이피알,보통주,"(주)에이피알
에쿼티홀딩스",특수관계인,0,0.00,"1,518,575",22.36,-,2019-12-31,2019,largest_shareholder
20200924000296,Y,01190568,에이피알,보통주,신재하,특수관계인,"105,610",1.56,"105,610",1.56,-,2019-12-31,2019,largest_shareholder
20200924000296,Y,01190568,에이피알,보통주,계,,"4,170,507",61.42,"4,170,507",61.42,-,2019-12-31,2019,largest_shareholder
20200924000296,Y,01190568,에이피알,우선주,계,,-,-,-,-,-,2019-12-31,2019,largest_shareholder
20210331000895,Y,01190568,에이피알,보통주,김병훈,본인,"2,546,322",37.50,"2,551,562",37.00,-,2020-12-31,2020,largest_shareholder
20210331000895,Y,01190568,에이피알,보통주,(주)에이피알에쿼티홀딩스,특수관계인,"1,518,575",22.40,"1,240,993",18.00,-,2020-12-31,2020,largest_shareholder
20210331000895,Y,01190568,에이피알,보통주,신재하,특수관계인,"105,610",1.60,"106,170",1.50,-,2020-12-31,2020,largest_shareholder
20210331000895,Y,01190568,에이피알,보통주,계,,"4,170,507",61.40,"3,898,725",56.60,-,2020-12-31,2020,largest_shareholder
20210331000895,Y,01190568,에이피알,우선주,계,,-,-,-,-,-,2020-12-31,2020,largest_shareholder
20220331002148,Y,01190568,에이피알,보통주,김병훈,본인,"2,551,562",37.00,"2,554,854",36.50,-,2021-12-31,2021,largest_shareholder
20220331002148,Y,01190568,에이피알,보통주,(주)에이피알에쿼티홀딩스,특수관계인,"1,240,993",18.00,"1,213,087",17.40,-,2021-12-31,2021,largest_shareholder
20220331002148,Y,01190568,에이피알,보통주,신재하,등기임원,"106,170",1.50,"106,170",1.50,-,2021-12-31,2021,largest_shareholder
20220331002148,Y,01190568,에이피알,보통주,오우택,미등기임원,0,0.00,200,0.00,-,2021-12-31,2021,largest_shareholder
20220331002148,Y,01190568,에이피알,보통주,계,,"3,898,725",56.60,"3,874,311",55.40,-,2021-12-31,2021,largest_shareholder
20220331002148,Y,01190568,에이피알,우선주,계,,-,-,-,-,-,2021-12-31,2021,largest_shareholder
20230329001036,Y,01190568,에이피알,보통주,김병훈,본인,"2,554,854",36.50,"2,554,854",35.60,-,2022-12-31,2022,largest_shareholder
20230329001036,Y,01190568,에이피알,보통주,(주)넥스트스테이지,특수관계인,"1,213,087",17.40,"74,009",1.00,-,2022-12-31,2022,largest_shareholder
20230329001036,Y,01190568,에이피알,보통주,신재하,등기임원,"106,170",1.50,"106,170",1.50,-,2022-12-31,2022,largest_shareholder
20230329001036,Y,01190568,에이피알,보통주,계,,"3,874,311",55.40,"2,735,033",38.10,-,2022-12-31,2022,largest_shareholder
20230329001036,Y,01190568,에이피알,우선주,계,,-,-,-,-,-,2022-12-31,2022,largest_shareholder
20240321000964,Y,01190568,에이피알,보통주,김병훈,본인,"2,554,854",35.60,"2,554,854",35.10,-,2023-12-31,2023,largest_shareholder
20240321000964,Y,01190568,에이피알,보통주,신재하,등기임원,"106,170",1.50,"106,170",1.50,-,2023-12-31,2023,largest_shareholder
20240321000964,Y,01190568,에이피알,보통주,넥스트스테이지,특수관계인,"74,009",1.00,0,0.00,-,2023-12-31,2023,largest_shareholder
20240321000964,Y,01190568,에이피알,보통주,계,,"2,735,033",38.10,"7,275,378",36.60,-,2023-12-31,2023,largest_shareholder
20240321000964,Y,01190568,에이피알,우선주,계,,-,-,-,-,-,2023-12-31,2023,largest_shareholder
20250321001576,Y,01190568,에이피알,보통주,김병훈,본인,"2,554,854",35.12,"11,953,660",31.35,"발행주식총수 증가 및 
일반공모 매출, 매매거래",2024-12-31,2024,largest_shareholder
20250321001576,Y,01190568,에이피알,보통주,신재하,발행회사 임원,"106,170",1.46,"457,310",1.19,발행주식총수 증가 및 매매거래,2024-12-31,2024,largest_shareholder
20250321001576,Y,01190568,에이피알,보통주,정재훈,계열회사 임원,0,0.00,"1,500",0.00,매매거래,2024-12-31,2024,largest_shareholder
20250321001576,Y,01190568,에이피알,보통주,임윤지,계열회사 임원,0,0.00,"25,000",0.06,주식매수선택권 행사,2024-12-31,2024,largest_shareholder
20250321001576,Y,01190568,에이피알,보통주,계,,"2,661,024",36.58,"12,437,470",32.62,-,2024-12-31,2024,largest_shareholder
20250321001576,Y,01190568,에이피알,-,계,,-,-,-,-,-,2024-12-31,2024,largest_shareholder
20190329003209,Y,00398701,엘앤에프,보통주,(주)새로닉스,최대주주,"4,033,220",16.41,"4,033,220",16.29,-,2018-12-31,2018,largest_shareholder
20190329003209,Y,00398701,엘앤에프,보통주,이헌일,특수관계인,"4,168",0.02,"4,168",0.02,-,2018-12-31,2018,largest_shareholder
20190329003209,Y,00398701,엘앤에프,보통주,박행숙,특수관계인,"47,619",0.19,"32,619",0.13,-,2018-12-31,2018,largest_shareholder
20190329003209,Y,00398701,엘앤에프,보통주,이성수,특수관계인,"17,754",0.07,"17,754",0.07,-,2018-12-31,2018,largest_shareholder
20190329003209,Y,00398701,엘앤에프,보통주,이관수,특수관계인,"40,087",0.16,"40,087",0.16,-,2018-12-31,2018,largest_shareholder
20190329003209,Y,00398701,엘앤에프,보통주,이봉원,특수관계인,"308,953",1.25,"231,105",0.93,-,2018-12-31,2018,largest_shareholder
20190329003209,Y,00398701,엘앤에프,보통주,서상호,특수관계인,"15,000",0.06,"12,000",0.05,-,2018-12-31,2018,largest_shareholder
20190329003209,Y,00398701,엘앤에프,보통주,최수안,특수관계인,"15,000",0.06,0,0.00,-,2018-12-31,2018,largest_shareholder
20190329003209,Y,00398701,엘앤에프,보통주,"KWANG SUNG ELECTRONICS,INC.",특수관계인,"1,085,776",4.42,"1,085,776",4.39,-,2018-12-31,2018,largest_shareholder
20190329003209,Y,00398701,엘앤에프,보통주,광성전자주식회사,특수관계인,"370,690",1.51,"370,690",1.50,-,2018-12-31,2018,largest_shareholder
20190329003209,Y,00398701,엘앤에프,보통주,허제홍,특수관계인,"672,093",2.73,"672,093",2.71,-,2018-12-31,2018,largest_shareholder
20190329003209,Y,00398701,엘앤에프,보통주,허제현,특수관계인,"538,107",2.19,"538,107",2.17,-,2018-12-31,2018,largest_shareholder
20190329003209,Y,00398701,엘앤에프,보통주,HUR LAUREN JAYOUN,특수관계인,"194,496",0.79,"194,496",0.79,-,2018-12-31,2018,largest_shareholder
20190329003209,Y,00398701,엘앤에프,보통주,신화영,특수관계인,"17,878",0.07,"17,878",0.07,-,2018-12-31,2018,largest_shareholder
20190329003209,Y,00398701,엘앤에프,보통주,박은진,특수관계인,"2,000",0.01,"2,000",0.01,-,2018-12-31,2018,largest_shareholder
20190329003209,Y,00398701,엘앤에프,보통주,허성택,특수관계인,"15,013",0.06,"15,013",0.06,-,2018-12-31,2018,largest_shareholder
20190329003209,Y,00398701,엘앤에프,보통주,계,,"7,377,854",30.02,"7,276,007",29.39,-,2018-12-31,2018,largest_shareholder
20190329003209,Y,00398701,엘앤에프,우선주,계,,-,-,-,-,-,2018-12-31,2018,largest_shareholder
20200326000817,Y,00398701,엘앤에프,보통주,(주)새로닉스,최대주주,"4,033,220",16.29,"4,033,220",16.29,-,2019-12-31,2019,largest_shareholder
20200326000817,Y,00398701,엘앤에프,보통주,이헌일,특수관계인,"4,168",0.02,"4,168",0.02,-,2019-12-31,2019,largest_shareholder
20200326000817,Y,00398701,엘앤에프,보통주,박행숙,특수관계인,"32,619",0.13,"32,619",0.13,-,2019-12-31,2019,largest_shareholder
20200326000817,Y,00398701,엘앤에프,보통주,이성수,특수관계인,"17,754",0.07,"17,754",0.07,-,2019-12-31,2019,largest_shareholder
20200326000817,Y,00398701,엘앤에프,보통주,이관수,특수관계인,"40,087",0.16,"40,087",0.16,-,2019-12-31,2019,largest_shareholder
20200326000817,Y,00398701,엘앤에프,보통주,이봉원,특수관계인,"231,105",0.93,0,0.00,-,2019-12-31,2019,largest_shareholder
20200326000817,Y,00398701,엘앤에프,보통주,서상호,특수관계인,"12,000",0.05,"12,000",0.05,-,2019-12-31,2019,largest_shareholder
20200326000817,Y,00398701,엘앤에프,보통주,"KWANG SUNG ELECTRONICS,INC.",특수관계인,"1,085,776",4.39,"1,085,776",4.39,-,2019-12-31,2019,largest_shareholder
20200326000817,Y,00398701,엘앤에프,보통주,광성전자주식회사,특수관계인,"370,690",1.50,"370,690",1.50,-,2019-12-31,2019,largest_shareholder
20200326000817,Y,00398701,엘앤에프,보통주,허제홍,특수관계인,"672,093",2.71,"672,093",2.71,-,2019-12-31,2019,largest_shareholder
20200326000817,Y,00398701,엘앤에프,보통주,허제현,특수관계인,"538,107",2.17,"538,107",2.17,-,2019-12-31,2019,largest_shareholder
20200326000817,Y,00398701,엘앤에프,보통주,HUR LAUREN JAYOUN,특수관계인,"194,496",0.79,"194,496",0.79,-,2019-12-31,2019,largest_shareholder
20200326000817,Y,00398701,엘앤에프,보통주,신화영,특수관계인,"17,878",0.07,"17,878",0.07,-,2019-12-31,2019,largest_shareholder
20200326000817,Y,00398701,엘앤에프,보통주,박은진,특수관계인,"2,000",0.01,"2,000",0.01,-,2019-12-31,2019,largest_shareholder
20200326000817,Y,00398701,엘앤에프,보통주,허성택,특수관계인,"15,013",0.06,"15,013",0.06,-,2019-12-31,2019,largest_shareholder
20200326000817,Y,00398701,엘앤에프,보통주,계,,"7,276,007",29.39,"7,035,901",28.42,-,2019-12-31,2019,largest_shareholder
20200326000817,Y,00398701,엘앤에프,우선주,계,,-,-,-,-,-,2019-12-31,2019,largest_shareholder
