rcept_no,corp_cls,corp_code,corp_name,bsns_year,adtor,cn,mendng,tot_reqre_time,adt_cntrct_dtls_mendng,adt_cntrct_dtls_time,real_exc_dtls_mendng,real_exc_dtls_time,stlm_dt,query_year,endpoint_label
20210707000485,Y,00545716,롯데렌탈,제13기(전전기),삼정회계법인,"분기검토, 반기검토, 결산감사, 내부회계관리제도","200
(연간계약보수)","2,882
(연간계약보수)",-,-,-,-,2019-12-31,2019,audit_contract
20210707000505,Y,00545716,롯데렌탈,제16기(당기),삼정회계법인,"분기검토, 반기검토, 결산감사, 내부회계관리제도",-,-,428 ,"4,200 ",458 ,"4,410",2020-12-31,2020,audit_contract
20210707000505,Y,00545716,롯데렌탈,제15기(전기),삼정회계법인,"분기검토, 반기검토, 결산감사, 내부회계관리제도",-,-,317 ,"3,330 ",377 ,"4,282",2020-12-31,2020,audit_contract
20210707000505,Y,00545716,롯데렌탈,제14기(전전기),삼정회계법인,"분기검토, 반기검토, 결산감사, 내부회계관리제도",-,-,265 ,"3,110 ",296 ,"2,784 ",2020-12-31,2020,audit_contract
20220812000791,Y,00545716,롯데렌탈,제17기(당기),삼일회계법인,"1분기감사, 반기검토, 3분기 검토, 연간감사,
내부회계관리제도 감사",-,-,"1,220","10,000","1,220","9,736",2021-12-31,2021,audit_contract
20220812000791,Y,00545716,롯데렌탈,제16기(전기),삼정회계법인,"분기검토, 반기검토, 연간감사, 
내부회계관리제도 검토",-,-,428,"4,200",458,"4,410",2021-12-31,2021,audit_contract
20220812000791,Y,00545716,롯데렌탈,제15기(전전기),삼정회계법인,"분기검토, 반기검토, 연간감사, 
내부회계관리제도 검토",-,-,317,"3,330",377,"4,282",2021-12-31,2021,audit_contract
20230424000485,Y,00545716,롯데렌탈,제18기(당기),삼정회계법인,"분ㆍ반기 재무제표 검토
별도 및 연결 재무제표에 대한 감사
내부회계관리제도 감사",-,-,740,"7,000",740,"7,000",2022-12-31,2022,audit_contract
20230424000485,Y,00545716,롯데렌탈,제17기(전기),삼일회계법인,"1분기감사, 반기검토, 3분기 검토, 연간감사,
내부회계관리제도 감사",-,-,"1,220","10,000","1,220","9,736",2022-12-31,2022,audit_contract
20230424000485,Y,00545716,롯데렌탈,제16기(전전기),삼정회계법인,"분기검토, 반기검토, 연간감사, 
내부회계관리제도 검토",-,-,428,"4,200",458,"4,410",2022-12-31,2022,audit_contract
20240315000897,Y,00545716,롯데렌탈,제19기(당기),삼정회계법인,"분ㆍ반기 재무제표 검토
별도 및 연결 재무제표에 대한 연간감사
내부회계관리제도 감사",-,-,830,"8,300",830,"8,299",2023-12-31,2023,audit_contract
20240315000897,Y,00545716,롯데렌탈,제18기(전기),삼정회계법인,"분ㆍ반기 재무제표 검토
별도 및 연결 재무제표에 대한 감사
내부회계관리제도 감사",-,-,740,"7,000",740,"7,000",2023-12-31,2023,audit_contract
20240315000897,Y,00545716,롯데렌탈,제17기(전전기),삼일회계법인,"1분기감사, 반기검토, 3분기 검토, 연간감사,
내부회계관리제도 감사",-,-,"1,220","10,000","1,220","9,736",2023-12-31,2023,audit_contract
20250314001522,Y,00545716,롯데렌탈,"제20기
(당기)",삼정회계법인,"분ㆍ반기 재무제표 검토
별도 및 연결 재무제표에 대한 연간감사
내부회계관리제도 감사",-,-,880,"8,600",880,"8,331",2024-12-31,2024,audit_contract
20250314001522,Y,00545716,롯데렌탈,제19기(전기),삼정회계법인,"분ㆍ반기 재무제표 검토
별도 및 연결 재무제표에 대한 연간감사
내부회계관리제도 감사",-,-,830,"8,300",830,"8,299",2024-12-31,2024,audit_contract
20250314001522,Y,00545716,롯데렌탈,제18기(전전기),삼정회계법인,"분ㆍ반기 재무제표 검토
별도 및 연결 재무제표에 대한 감사
내부회계관리제도 감사",-,-,740,"7,000",740,"7,000",2024-12-31,2024,audit_contract
20260317000759,Y,00534598,한컴라이프케어,제26기(당기),선진회계법인,"1. 연결 및 별도 재무제표 검토 및 감사
2. 1분기 연결 및 별도 재무제표 검토
3. 내부회계관리제도 검토",-,-,90,944,90,"1,326",2021-12-31,2021,audit_contract
20260317000759,Y,00534598,한컴라이프케어,제25기(전기),한영회계법인,"1. 연결 및 별도 재무제표 검토 및 감사
2. 내부회계관리제도 검토",-,-,195,"1,900",195,"2,038",2021-12-31,2021,audit_contract
20260317000759,Y,00534598,한컴라이프케어,제24기(전전기),한영회계법인,"1. 연결 및 별도 재무제표 검토 및 감사
2. 내부회계관리제도 검토",-,-,175,"1,700",175,"1,793",2021-12-31,2021,audit_contract
20230315000557,Y,00534598,한컴라이프케어,제27기(당기),선진회계법인,"1. 연결 및 별도 재무제표 검토 및 감사
2. 반기 연결 및 별도 재무제표 검토
3. 내부회계관리제도 감사",-,-,170,"1,430",170,"1,515",2022-12-31,2022,audit_contract
20230315000557,Y,00534598,한컴라이프케어,제26기(전기),선진회계법인,"1. 연결 및 별도 재무제표 검토 및 감사
2. 내부회계관리제도 검토",-,-,90,944,90,"1,326",2022-12-31,2022,audit_contract
20230315000557,Y,00534598,한컴라이프케어,제25기(전전기),한영회계법인,"1. 연결 및 별도 재무제표 검토 및 감사
2. 내부회계관리제도 검토",-,-,195,"1,900",195,"2,038",2022-12-31,2022,audit_contract
20240313000991,Y,00534598,한컴라이프케어,제28기(당기),선진회계법인,"1. 연결 및 별도 재무제표 검토 및 감사
2. 반기 연결 및 별도 재무제표 검토
3. 내부회계관리제도 감사",-,-,175,"1,430",175,"1,372",2023-12-31,2023,audit_contract
20240313000991,Y,00534598,한컴라이프케어,제27기(전기),선진회계법인,"1. 연결 및 별도 재무제표 검토 및 감사
2. 반기 연결 및 별도 재무제표 검토
3. 내부회계관리제도 감사",-,-,170,"1,430",170,"1,515",2023-12-31,2023,audit_contract
20240313000991,Y,00534598,한컴라이프케어,제26기(전전기),선진회계법인,"1. 연결 및 별도 재무제표 검토 및 감사
2. 내부회계관리제도 검토",-,-,90,944,90,"1,316",2023-12-31,2023,audit_contract
20250814000446,Y,00534598,한컴라이프케어,제29기(당기),한영회계법인,"1. 연결 및 별도 재무제표 검토 및 감사
2. 반기 연결 및 별도 재무제표 검토
3. 내부회계관리제도 감사",-,-,170,"1,677",170,"1,677",2024-12-31,2024,audit_contract
20250814000446,Y,00534598,한컴라이프케어,제28기(전기),선진회계법인,"1. 연결 및 별도 재무제표 검토 및 감사
2. 반기 연결 및 별도 재무제표 검토
3. 내부회계관리제도 감사",-,-,175,"1,430",175,"1,372",2024-12-31,2024,audit_contract
20250814000446,Y,00534598,한컴라이프케어,제27기(전전기),선진회계법인,"1. 연결 및 별도 재무제표 검토 및 감사
2. 반기 연결 및 별도 재무제표 검토
3. 내부회계관리제도 감사",-,-,170,"1,430",170,"1,515",2024-12-31,2024,audit_contract
20200330003881,Y,00760971,크래프톤,제 12기,삼일회계법인,"반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 운영실태보고서 검토","130,000","1,337",-,-,-,-,2018-12-31,2018,audit_contract
20200330003881,Y,00760971,크래프톤,제 11기,삼정회계법인,"반기 재무제표 검토
별도 재무제표 감사","170,000","1,739",-,-,-,-,2018-12-31,2018,audit_contract
20200330003881,Y,00760971,크래프톤,제 10기,안진회계법인,별도 및 연결 재무제표 감사,"31,000",436,-,-,-,-,2018-12-31,2018,audit_contract
20200330004316,Y,00760971,크래프톤,제13기(당기),삼일회계법인,"반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 운영실태보고서 검토","140,000","1,336",-,-,-,-,2019-12-31,2019,audit_contract
20200330004316,Y,00760971,크래프톤,제12기(전기),삼일회계법인,"반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 운영실태보고서 검토","130,000","1,337",-,-,-,-,2019-12-31,2019,audit_contract
20200330004316,Y,00760971,크래프톤,제11기(전전기),삼정회계법인,"반기 재무제표 검토
별도 재무제표 감사","170,000","1,739",-,-,-,-,2019-12-31,2019,audit_contract
20210331003279,Y,00760971,크래프톤,제14기(당기),한영회계법인,"별도 및 연결 재무제표 감사
내부회계관리제도",-,-,"518,000","3,390","518,000","3,298",2020-12-31,2020,audit_contract
20210331003279,Y,00760971,크래프톤,제13기(전기),삼일회계법인,"반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 운영실태보고서 검토",-,-,"140,000","1,336","152,642","1,336",2020-12-31,2020,audit_contract
20210331003279,Y,00760971,크래프톤,제12기(전전기),삼일회계법인,"반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 운영실태보고서 검토",-,-,"130,000","1,337","135,100","1,337",2020-12-31,2020,audit_contract
20220314000894,Y,00760971,크래프톤,제15기(당기),한영회계법인,"별도 및 연결 분ㆍ반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 감사",-,-,975,"6,431",975,"3,298",2021-12-31,2021,audit_contract
20220314000894,Y,00760971,크래프톤,제14기(전기),한영회계법인,"별도 및 연결 재무제표 감사
내부회계관리제도 검토",-,-,518,"3,390",518,"3,298",2021-12-31,2021,audit_contract
20220314000894,Y,00760971,크래프톤,제13기(전전기),삼일회계법인,"별도 및 연결 반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 검토",-,-,140,"1,336",140,"1,336",2021-12-31,2021,audit_contract
20230320000728,Y,00760971,크래프톤,제16기(당기),삼정회계법인,"별도 및 연결 분ㆍ반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 감사",-,-,940,"9,216",940,"9,329",2022-12-31,2022,audit_contract
20230320000728,Y,00760971,크래프톤,제15기(전기),한영회계법인,"별도 및 연결 분ㆍ반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 감사",-,-,975,"6,431",975,"9,407",2022-12-31,2022,audit_contract
20230320000728,Y,00760971,크래프톤,제14기(전전기),한영회계법인,"별도 및 연결 재무제표 감사
내부회계관리제도 검토",-,-,518,"3,390",518,"3,298",2022-12-31,2022,audit_contract
20240318000420,Y,00760971,크래프톤,제17기(당기),삼정회계법인,"별도 및 연결 분ㆍ반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 감사",-,-,"1,050","10,300","1,050","10,289",2023-12-31,2023,audit_contract
20240318000420,Y,00760971,크래프톤,제16기(전기),삼정회계법인,"별도 및 연결 분ㆍ반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 감사",-,-,940,"9,216",940,"9,329",2023-12-31,2023,audit_contract
20240318000420,Y,00760971,크래프톤,제15기(전전기),한영회계법인,"별도 및 연결 분ㆍ반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 감사",-,-,975,"6,431",975,"9,407",2023-12-31,2023,audit_contract
20250318001121,Y,00760971,크래프톤,제18기(당기),삼정회계법인,"별도 및 연결 분ㆍ반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 감사",-,-,"1,000","9,539","1,000","9,500",2024-12-31,2024,audit_contract
20250318001121,Y,00760971,크래프톤,제17기(전기),삼정회계법인,"별도 및 연결 분ㆍ반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 감사",-,-,"1,050","10,300","1,050","10,289",2024-12-31,2024,audit_contract
20250318001121,Y,00760971,크래프톤,제16기(전전기),삼정회계법인,"별도 및 연결 분ㆍ반기 재무제표 검토
별도 및 연결 재무제표 감사
내부회계관리제도 감사",-,-,940,"9,216",940,"9,329",2024-12-31,2024,audit_contract
20190401003783,Y,00767460,PI첨단소재,제11기(당기),삼정회계법인,"연간감사, 반기검토
내부관리회계제도 검토","75,000천원","1,370시간",-,-,-,-,2018-12-31,2018,audit_contract
20190401003783,Y,00767460,PI첨단소재,제10기(전기),안진회계법인,"연간감사, 반기검토
내부관리회계제도 검토","65,000천원",798시간,-,-,-,-,2018-12-31,2018,audit_contract
20190401003783,Y,00767460,PI첨단소재,제9기(전전기),안진회계법인,"연간감사, 반기검토
내부관리회계제도 검토","63,000천원",697시간,-,-,-,-,2018-12-31,2018,audit_contract
20200330003343,Y,00767460,PI첨단소재,-,-,-,-,-,-,-,-,-,2019-12-31,2019,audit_contract
20200330003343,Y,00767460,PI첨단소재,-,-,-,-,-,-,-,-,-,2019-12-31,2019,audit_contract
20200330003343,Y,00767460,PI첨단소재,-,-,-,-,-,-,-,-,-,2019-12-31,2019,audit_contract
20210311000048,Y,00767460,PI첨단소재,제13기(당기),삼정회계법인,"연간감사, 반기검토,내부관리회계제도 검토",-,-,"136,000","1,355","136,000","1,270",2020-12-31,2020,audit_contract
20210311000048,Y,00767460,PI첨단소재,제12기(전기),삼정회계법인,"연간감사, 반기검토,내부관리회계제도 검토",-,-,"123,300","1,236","123,300","1,236",2020-12-31,2020,audit_contract
20210311000048,Y,00767460,PI첨단소재,제11기(전전기),삼정회계법인,"연간감사, 반기검토,내부관리회계제도 검토",-,-,"75,000","1,370","75,000","1,370",2020-12-31,2020,audit_contract
20220316000360,Y,00767460,PI첨단소재,제14기(당기),삼정회계법인,"연간감사, 반기검토,내부관리회계제도 검토",-,-,"136,000","1,355","136,000","1,506",2021-12-31,2021,audit_contract
20220316000360,Y,00767460,PI첨단소재,제13기(전기),삼정회계법인,"연간감사, 반기검토,내부관리회계제도 검토",-,-,"136,000","1,355","136,000","1,270",2021-12-31,2021,audit_contract
20220316000360,Y,00767460,PI첨단소재,제12기(전전기),삼정회계법인,"연간감사, 반기검토,내부관리회계제도 검토",-,-,"123,300","1,236","123,300","1,236",2021-12-31,2021,audit_contract
20230315000084,Y,00767460,PI첨단소재,제15기(당기),삼정회계법인,"연간감사, 반기검토,내부관리회계제도 검토",-,-,"180,000","1,800","180,000","1,787",2022-12-31,2022,audit_contract
20230315000084,Y,00767460,PI첨단소재,제14기(전기),삼정회계법인,"연간감사, 반기검토,내부관리회계제도 검토",-,-,"136,000","1,355","136,000","1,506",2022-12-31,2022,audit_contract
20230315000084,Y,00767460,PI첨단소재,제13기(전전기),삼정회계법인,"연간감사, 반기검토,내부관리회계제도 검토",-,-,"136,000","1,355","136,000","1,270",2022-12-31,2022,audit_contract
20240312000215,Y,00767460,PI첨단소재,제16기(당기),삼일회계법인,"연간감사, 반기검토,내부관리회계제도 감사",-,-,"225,000","1,900","225,000","1,922",2023-12-31,2023,audit_contract
20240312000215,Y,00767460,PI첨단소재,제15기(전기),삼정회계법인,"연간감사, 반기검토,내부관리회계제도 감사",-,-,"180,000","1,800","180,000","1,787",2023-12-31,2023,audit_contract
20240312000215,Y,00767460,PI첨단소재,제14기(전전기),삼정회계법인,"연간감사, 반기검토,내부관리회계제도 검토",-,-,"136,000","1,355","136,000","1,506",2023-12-31,2023,audit_contract
20250313000132,Y,00767460,PI첨단소재,제17기(당기),삼일회계법인,"연간감사, 반기검토,내부관리회계제도 감사",-,-,"270,000","2,300","270,000","2,105",2024-12-31,2024,audit_contract
20250313000132,Y,00767460,PI첨단소재,제16기(전기),삼일회계법인,"연간감사, 반기검토,내부관리회계제도 감사",-,-,"225,000","1,900","225,000","1,922",2024-12-31,2024,audit_contract
20250313000132,Y,00767460,PI첨단소재,제15기(전전기),삼정회계법인,"연간감사, 반기검토,내부관리회계제도 감사",-,-,"180,000","1,800","180,000","1,787",2024-12-31,2024,audit_contract
20210514001634,Y,00854997,에스디바이오센서,제11기(당기),안진회계법인,"별도 및 연결 재무제표에 대한 감사, 3분기 별도 및 연결재무제표에 대한 감사 및 내부회계관리제도 검토",-,-,"320,000","2,000","320,000","2,124",2020-12-31,2020,audit_contract
20210514001634,Y,00854997,에스디바이오센서,제10기(전기),삼일회계법인,별도 및 연결 재무제표에 대한 감사 내부회계관리제도 검토,-,-,"50,000",541,"53,200",577,2020-12-31,2020,audit_contract
20210514001634,Y,00854997,에스디바이오센서,제9기(전전기),삼일회계법인,별도 재무제표에 대한 감사,-,-,"35,000",355,"38,000",355,2020-12-31,2020,audit_contract
20250822000031,Y,00854997,에스디바이오센서,제12기(당기),안진회계법인,"분ㆍ반기 재무제표 검토
개별 및 연결재무제표 감사
내부회계관리제도",-,-,"745,000 ","6,500","745,000","5,914",2021-12-31,2021,audit_contract
20250822000031,Y,00854997,에스디바이오센서,제11기(전기),안진회계법인,"별도 및 연결 재무제표에 대한 감사,
3분기 별도 및 연결재무제표에 대한
감사 및 내부회계관리제도 검토",-,-,"320,000","2,000","320,000 ","2,124 ",2021-12-31,2021,audit_contract
20250822000031,Y,00854997,에스디바이오센서,제10기(전전기),삼일회계법인,"별도 및 연결 재무제표에 대한
감사 내부회계관리제도 검토",-,-,"50,000",541,"53,200",577,2021-12-31,2021,audit_contract
20250822000225,Y,00854997,에스디바이오센서,13기(당기),삼정회계법인,"분ㆍ반기 재무제표 검토
개별 및 연결재무제표 감사
내부회계관리제도 검토 및 감사",-,-,"610,000","6,000","610,000","5,913",2022-12-31,2022,audit_contract
20250822000225,Y,00854997,에스디바이오센서,제12기(전기),안진회계법인,"분ㆍ반기 재무제표 검토
개별 및 연결재무제표 감사
내부회계관리제도",-,-,"745,000 ","6,500","745,000","5,914",2022-12-31,2022,audit_contract
20250822000225,Y,00854997,에스디바이오센서,제11기(전전기),안진회계법인,"별도 및 연결 재무제표에 대한 감사,
3분기 별도 및 연결재무제표에 대한
감사 및 내부회계관리제도 검토",-,-,"320,000","2,000","320,000 ","2,124 ",2022-12-31,2022,audit_contract
20250822000247,Y,00854997,에스디바이오센서,제14기(당기),삼정회계법인,"분ㆍ반기 재무제표 검토
개별 및 연결재무제표 감사
내부회계관리제도 검토 및 감사",-,-,"830,000천원","8,000","830,000천원","8,075",2023-12-31,2023,audit_contract
20250822000247,Y,00854997,에스디바이오센서,13기(전기),삼정회계법인,"분ㆍ반기 재무제표 검토
개별 및 연결재무제표 감사
내부회계관리제도 검토 및 감사",-,-,"610,000천원","6,000","610,000천원","5,913",2023-12-31,2023,audit_contract
20250822000247,Y,00854997,에스디바이오센서,제12기(전전기),안진회계법인,"분ㆍ반기
 재무제표 검토
개별 및 연결재무제표 감사
내부회계관리제도",-,-,"745,000천원","6,500","745,000천원","5,914",2023-12-31,2023,audit_contract
20250822000274,Y,00854997,에스디바이오센서,제15기(당기),삼정회계법인,"분ㆍ반기 재무제표 검토
개별 및 연결재무제표 감사
내부회계관리제도 검토 및 감사",-,-,640,"6,400",640,"6,350",2024-12-31,2024,audit_contract
20250822000274,Y,00854997,에스디바이오센서,제14기(전기),삼정회계법인,"분ㆍ반기 재무제표 검토
개별 및 연결재무제표 감사
내부회계관리제도 검토 및 감사",-,-,830,"8,000",830,"8,075",2024-12-31,2024,audit_contract
20250822000274,Y,00854997,에스디바이오센서,제13기(전전기),삼정회계법인,"분ㆍ반기 재무제표 검토
개별 및 연결재무제표 감사
내부회계관리제도 검토 및 감사",-,-,610,"6,000",610,"5,913",2024-12-31,2024,audit_contract
20190329000274,Y,00564562,엠씨넥스,제15기(당기),삼정회계법인,재무제표 및 반기제무제표 대한 외부감사 용역,"100,000","1,608",-,-,-,-,2018-12-31,2018,audit_contract
20190329000274,Y,00564562,엠씨넥스,제14기(전기),이촌회계법인,재무제표 및 반기제무제표 대한 외부감사 용역,"140,000","1,504",-,-,-,-,2018-12-31,2018,audit_contract
20190329000274,Y,00564562,엠씨넥스,제13기(전전기),한영회계법인,재무제표 및 반기제무제표 대한 외부감사 용역,"50,000",971,-,-,-,-,2018-12-31,2018,audit_contract
20200330004648,Y,00564562,엠씨넥스,제16기(당기),삼정회계법인,재무제표 및 반기제무제표에 대한 외부감사 용역," 180,000","2,009",-,-,-,-,2019-12-31,2019,audit_contract
20200330004648,Y,00564562,엠씨넥스,제15기(전기),삼정회계법인,재무제표 및 반기제무제표에 대한 외부감사 용역,"100,000","1,608",-,-,-,-,2019-12-31,2019,audit_contract
20200330004648,Y,00564562,엠씨넥스,제14기(전전기), 이촌회계법인,재무제표 및 반기제무제표에 대한 외부감사 용역," 140,000","1,504",-,-,-,-,2019-12-31,2019,audit_contract
20210315000830,Y,00564562,엠씨넥스,제17기(당기),삼정회계법인,재무제표 및 반기재무제표에 대한 외부감사 용역,-,-," 180,000","1,993"," 180,000","2,093",2020-12-31,2020,audit_contract
20210315000830,Y,00564562,엠씨넥스,제16기(전기),삼정회계법인,재무제표 및 반기재무제표에 대한 외부감사 용역,-,-," 180,000","2,086"," 180,000","2,009",2020-12-31,2020,audit_contract
20210315000830,Y,00564562,엠씨넥스,제15기(전전기),삼정회계법인,재무제표 및 반기재무제표에 대한 외부감사 용역,-,-,"100,000","1,294","100,000","1,608",2020-12-31,2020,audit_contract
20220315000841,Y,00564562,엠씨넥스,제18기(당기),삼정회계법인,재무제표 및 반기재무제표에 대한 외부감사 용역,-,-," 180,000","2,061"," 180,000","2,085",2021-12-31,2021,audit_contract
20220315000841,Y,00564562,엠씨넥스,제17기(전기),삼정회계법인,재무제표 및 반기재무제표에 대한 외부감사 용역,-,-," 180,000","1,993"," 180,000","2,093",2021-12-31,2021,audit_contract
20220315000841,Y,00564562,엠씨넥스,제16기(전전기),삼정회계법인,재무제표 및 반기재무제표에 대한 외부감사 용역,-,-," 180,000","2,086"," 180,000","2,009",2021-12-31,2021,audit_contract
20230314000700,Y,00564562,엠씨넥스,제19기(당기),삼정회계법인,재무제표 및 반기재무제표에 대한 외부감사 용역,-,-,"235,000","2,700","235,000","2,681",2022-12-31,2022,audit_contract
20230314000700,Y,00564562,엠씨넥스,제18기(전기),삼정회계법인,재무제표 및 반기재무제표에 대한 외부감사 용역,-,-,"180,000","2,061","180,000","2,085",2022-12-31,2022,audit_contract
20230314000700,Y,00564562,엠씨넥스,제17기(전전기),삼정회계법인,재무제표 및 반기재무제표에 대한 외부감사 용역,-,-,"180,000","1,993","180,000","2,093",2022-12-31,2022,audit_contract
20240318000671,Y,00564562,엠씨넥스,제20기(당기),삼정회계법인,재무제표 및 반기재무제표에 대한 외부감사 용역,-,-,"235,000","2,700","235,000","2,637",2023-12-31,2023,audit_contract
20240318000671,Y,00564562,엠씨넥스,제19기(전기),삼정회계법인,재무제표 및 반기재무제표에 대한 외부감사 용역,-,-,"235,000","2,700","235,000","2,681",2023-12-31,2023,audit_contract
20240318000671,Y,00564562,엠씨넥스,제18기(전전기),삼정회계법인,재무제표 및 반기재무제표에 대한 외부감사 용역,-,-,"180,000","2,061","180,000","2,085",2023-12-31,2023,audit_contract
20250318001032,Y,00564562,엠씨넥스,제21기(당기),삼정회계법인,재무제표 및 반기재무제표에 대한 외부감사 용역,-,-,250,"2,600",250,"2,483",2024-12-31,2024,audit_contract
20250318001032,Y,00564562,엠씨넥스,제20기(전기),삼정회계법인,재무제표 및 반기재무제표에 대한 외부감사 용역,-,-,235,"2,700",235,"2,637",2024-12-31,2024,audit_contract
20250318001032,Y,00564562,엠씨넥스,제19기(전전기),삼정회계법인,재무제표 및 반기재무제표에 대한 외부감사 용역,-,-,235,"2,700",235,"2,681",2024-12-31,2024,audit_contract
